Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
03/04/2022_17:09:00,714,63.56,47.69,55.50,56.25,43.56,Prendido
03/04/2022_17:09:06,714,63.56,47.63,55.50,56.31,43.56,Prendido
03/04/2022_17:09:12,714,63.56,47.63,55.50,56.31,43.56,Prendido
03/04/2022_17:09:17,714,63.56,47.63,55.56,56.31,43.56,Prendido
03/04/2022_17:09:23,714,63.50,47.63,55.50,56.25,43.56,Prendido
03/04/2022_17:09:29,713,63.56,47.63,55.50,56.31,43.56,Prendido
03/04/2022_17:09:35,714,63.56,47.69,55.56,56.31,43.56,Prendido
03/04/2022_17:09:41,714,63.56,47.63,55.56,56.38,43.56,Prendido
03/04/2022_17:09:47,714,63.50,47.63,55.56,56.38,43.63,Prendido
03/04/2022_17:09:53,712,63.56,47.63,55.56,56.31,43.56,Prendido
03/04/2022_17:09:58,712,63.50,47.63,55.56,56.31,43.63,Prendido
03/04/2022_17:10:04,714,63.50,47.63,55.56,56.44,43.63,Prendido
03/04/2022_17:10:10,714,63.50,47.69,55.56,56.44,43.63,Prendido
03/04/2022_17:10:16,714,63.50,47.69,55.56,56.44,43.63,Prendido
03/04/2022_17:10:22,713,63.50,47.69,55.56,56.44,43.63,Prendido
03/04/2022_17:10:28,711,63.44,47.63,55.56,56.38,43.56,Prendido
03/04/2022_17:10:34,710,63.50,47.63,55.56,56.38,43.56,Prendido
03/04/2022_17:10:39,709,63.50,47.63,55.56,56.38,43.63,Prendido
03/04/2022_17:10:45,710,63.44,47.63,55.63,56.38,43.63,Prendido
03/04/2022_17:10:51,709,63.44,47.63,55.56,56.44,43.56,Prendido
03/04/2022_17:10:57,709,63.44,47.63,55.56,56.50,43.63,Prendido
03/04/2022_17:11:03,707,63.44,47.63,55.63,56.44,43.63,Prendido
03/04/2022_17:11:09,705,63.44,47.69,55.63,56.56,43.56,Prendido
03/04/2022_17:11:15,705,63.44,47.69,55.63,56.38,43.63,Prendido
03/04/2022_17:11:20,705,63.44,47.63,55.63,56.38,43.63,Prendido
03/04/2022_17:11:26,706,63.44,47.63,55.63,56.38,43.63,Prendido
03/04/2022_17:11:32,707,63.44,47.69,55.63,56.31,43.63,Prendido
03/04/2022_17:11:38,706,63.44,47.69,55.63,56.38,43.63,Prendido
03/04/2022_17:11:44,707,63.44,47.69,55.63,56.38,43.63,Prendido
03/04/2022_17:11:50,708,63.38,47.63,55.63,56.44,43.63,Prendido
03/04/2022_17:11:56,709,63.38,47.69,55.63,56.38,43.63,Prendido
03/04/2022_17:12:01,709,63.38,47.63,55.63,56.38,43.63,Prendido
03/04/2022_17:12:07,710,63.38,47.69,55.63,56.31,43.56,Prendido
03/04/2022_17:12:13,709,63.38,47.69,55.63,56.38,43.63,Prendido
03/04/2022_17:12:19,709,63.38,47.69,55.63,56.44,43.63,Prendido
03/04/2022_17:12:25,709,63.38,47.63,55.63,56.44,43.63,Prendido
03/04/2022_17:12:31,709,63.38,47.69,55.63,56.44,43.63,Prendido
03/04/2022_17:12:37,710,63.38,47.69,55.63,56.50,43.63,Prendido
03/04/2022_17:12:42,711,63.38,47.69,55.63,56.44,43.63,Prendido
03/04/2022_17:12:48,711,63.44,47.69,55.63,56.38,43.63,Prendido
03/04/2022_17:12:54,711,63.38,47.69,55.69,56.38,43.63,Prendido
03/04/2022_17:13:00,711,63.38,47.69,55.63,56.31,43.63,Prendido
03/04/2022_17:13:06,711,63.38,47.69,55.69,56.38,43.63,Prendido
03/04/2022_17:13:12,709,63.38,47.69,55.69,56.44,43.69,Prendido
03/04/2022_17:13:18,707,63.38,47.69,55.69,56.44,43.63,Prendido
03/04/2022_17:13:23,707,63.31,47.69,55.69,56.50,43.63,Prendido
03/04/2022_17:13:29,707,63.31,47.69,55.63,56.44,43.69,Prendido
03/04/2022_17:13:35,707,63.31,47.69,55.63,56.38,43.63,Prendido
03/04/2022_17:13:41,707,63.31,47.69,55.69,56.44,43.63,Prendido
03/04/2022_17:13:47,706,63.38,47.69,55.69,56.38,43.63,Prendido
03/04/2022_17:13:53,706,63.31,47.69,55.69,56.31,43.69,Prendido
03/04/2022_17:13:59,705,63.31,47.69,55.69,56.38,43.63,Prendido
03/04/2022_17:14:04,705,63.31,47.69,55.69,56.44,43.63,Prendido
03/04/2022_17:14:10,705,63.31,47.69,55.75,56.44,43.63,Prendido
03/04/2022_17:14:16,705,63.31,47.69,55.69,56.38,43.69,Prendido
03/04/2022_17:14:22,706,63.31,47.69,55.75,56.44,43.69,Prendido
03/04/2022_17:14:28,704,63.31,47.69,55.75,56.44,43.69,Prendido
03/04/2022_17:14:34,703,63.25,47.69,55.75,56.44,43.69,Prendido
03/04/2022_17:14:40,702,63.31,47.69,55.75,56.44,43.69,Prendido
03/04/2022_17:14:45,703,63.25,47.69,55.75,56.44,43.69,Prendido
03/04/2022_17:14:51,704,63.25,47.69,55.69,56.50,43.69,Prendido
03/04/2022_17:14:57,704,63.25,47.69,55.75,56.50,43.69,Prendido
03/04/2022_17:15:03,704,63.25,47.69,55.75,56.44,43.69,Prendido
03/04/2022_17:15:09,705,63.25,47.69,55.75,56.38,43.69,Prendido
03/04/2022_17:15:15,706,63.25,47.69,55.75,56.38,43.69,Prendido
03/04/2022_17:15:21,707,63.25,47.69,55.69,56.44,43.69,Prendido
03/04/2022_17:15:26,708,63.25,47.69,55.75,56.44,43.69,Prendido
03/04/2022_17:15:32,711,63.25,47.69,55.75,56.38,43.69,Prendido
03/04/2022_17:15:38,712,63.19,47.69,55.75,56.50,43.69,Prendido
