Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
28/04/2022_16:46:16,554,49.88,49.69,62.38,57.50,49.06,Prendido
28/04/2022_16:46:22,554,49.88,49.69,62.38,57.56,49.06,Prendido
28/04/2022_16:46:28,556,49.88,49.63,62.38,57.44,49.13,Prendido
28/04/2022_16:46:34,559,49.88,49.69,62.38,57.56,49.13,Prendido
28/04/2022_16:46:39,561,49.88,49.69,62.44,57.56,49.13,Prendido
28/04/2022_16:46:45,562,49.94,49.69,62.44,57.50,49.13,Prendido
28/04/2022_16:46:51,562,49.94,49.69,62.44,57.56,49.13,Prendido
28/04/2022_16:46:57,563,49.94,49.69,62.44,57.56,49.19,Prendido
28/04/2022_16:47:03,563,49.88,49.69,62.50,57.50,49.13,Prendido
28/04/2022_16:47:09,562,49.88,49.75,62.50,57.69,49.19,Prendido
28/04/2022_16:47:15,562,49.88,49.75,62.50,57.63,49.19,Prendido
28/04/2022_16:47:21,562,49.88,49.81,62.50,57.69,49.19,Prendido
