Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
28/04/2022_16:26:44,556,50.31,49.00,60.94,56.00,48.50,Prendido
28/04/2022_16:26:50,555,50.31,49.00,60.94,55.75,48.50,Prendido
28/04/2022_16:26:56,552,50.38,49.00,60.94,55.75,48.56,Prendido
28/04/2022_16:27:02,553,50.31,49.00,60.94,55.63,48.56,Prendido
28/04/2022_16:27:08,552,50.31,49.00,60.94,55.56,48.50,Prendido
28/04/2022_16:27:14,552,50.38,49.00,61.00,55.56,48.56,Prendido
28/04/2022_16:27:19,552,50.31,49.00,61.00,55.44,48.56,Prendido
28/04/2022_16:27:25,552,50.31,49.06,61.00,-15.19,48.56,Prendido
28/04/2022_16:27:31,551,50.31,49.00,61.00,55.44,48.56,Prendido
28/04/2022_16:27:37,550,50.31,49.00,61.00,-15.38,48.56,Prendido
28/04/2022_16:27:43,550,50.31,49.00,61.00,55.31,48.56,Prendido
28/04/2022_16:27:49,550,50.31,49.06,61.00,55.13,48.56,Prendido
28/04/2022_16:27:55,550,50.31,49.00,61.00,55.13,48.63,Prendido
28/04/2022_16:28:00,552,50.31,49.00,61.00,55.06,48.56,Prendido
28/04/2022_16:28:06,553,50.31,49.06,61.00,55.13,48.63,Prendido
28/04/2022_16:28:12,554,50.31,49.06,61.00,55.13,48.63,Prendido
28/04/2022_16:28:18,555,50.31,49.06,61.00,55.06,48.63,Prendido
28/04/2022_16:28:24,555,50.25,49.06,61.00,55.00,48.63,Prendido
28/04/2022_16:28:30,556,50.25,49.06,61.06,55.06,48.63,Prendido
28/04/2022_16:28:36,557,50.25,49.06,61.00,55.13,48.63,Prendido
28/04/2022_16:28:41,558,50.25,49.06,61.06,55.13,48.63,Prendido
28/04/2022_16:28:47,559,50.25,49.06,61.06,55.19,48.63,Prendido
28/04/2022_16:28:53,560,50.25,49.06,61.06,55.13,48.63,Prendido
28/04/2022_16:28:59,560,50.25,49.06,61.13,55.00,48.63,Prendido
28/04/2022_16:29:05,562,50.25,49.06,61.06,55.00,48.63,Prendido
28/04/2022_16:29:11,560,50.25,49.06,61.13,55.06,48.63,Prendido
28/04/2022_16:29:17,560,50.19,49.06,61.06,54.94,48.69,Prendido
28/04/2022_16:29:22,561,50.19,49.06,61.13,54.94,48.63,Prendido
28/04/2022_16:29:28,561,50.19,49.06,61.13,54.88,48.63,Prendido
28/04/2022_16:29:34,560,50.19,49.06,61.13,54.81,48.69,Prendido
28/04/2022_16:29:40,560,50.13,49.06,61.13,55.00,48.63,Prendido
28/04/2022_16:29:46,560,50.19,49.06,61.06,54.94,48.69,Prendido
28/04/2022_16:29:52,561,50.19,49.13,61.13,54.94,48.63,Prendido
28/04/2022_16:29:58,561,50.13,49.13,61.13,55.06,48.63,Prendido
28/04/2022_16:30:03,562,50.19,49.06,61.19,55.13,48.63,Prendido
28/04/2022_16:30:09,561,50.13,49.06,61.13,55.00,48.63,Prendido
28/04/2022_16:30:15,560,50.19,49.06,61.19,54.75,48.63,Prendido
28/04/2022_16:30:21,561,50.13,49.13,61.13,54.63,48.63,Prendido
28/04/2022_16:30:27,560,50.13,49.06,61.19,54.69,48.69,Prendido
28/04/2022_16:30:33,559,50.13,49.13,61.19,54.69,48.63,Prendido
28/04/2022_16:30:39,560,50.13,49.13,61.19,54.75,48.63,Prendido
28/04/2022_16:30:44,558,50.13,49.13,61.19,54.75,48.69,Prendido
28/04/2022_16:30:50,558,50.13,49.13,61.19,54.81,48.63,Prendido
28/04/2022_16:30:56,557,50.13,49.13,61.25,54.94,48.63,Prendido
28/04/2022_16:31:02,557,50.13,49.13,61.19,55.06,48.69,Prendido
28/04/2022_16:31:08,559,50.13,49.13,61.19,55.06,48.69,Prendido
28/04/2022_16:31:14,557,50.13,49.13,61.25,55.25,48.63,Prendido
28/04/2022_16:31:20,557,50.06,49.13,61.25,55.25,48.69,Prendido
28/04/2022_16:31:25,556,50.06,49.13,61.25,55.19,48.63,Prendido
28/04/2022_16:31:31,556,50.00,49.13,61.25,55.19,48.69,Prendido
28/04/2022_16:31:37,555,50.06,49.13,61.25,55.00,48.69,Prendido
28/04/2022_16:31:43,556,50.06,49.13,61.25,55.06,48.63,Prendido
28/04/2022_16:31:49,557,50.00,49.13,61.25,55.00,48.63,Prendido
28/04/2022_16:31:55,559,50.00,49.13,61.25,55.00,48.63,Prendido
