Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
28/04/2022_16:24:18,574,50.31,48.94,60.75,55.75,48.44,Prendido
28/04/2022_16:24:24,572,50.31,48.94,60.75,55.81,48.38,Prendido
28/04/2022_16:24:29,572,50.31,48.94,60.75,55.81,48.44,Prendido
28/04/2022_16:24:35,570,50.31,48.94,60.75,55.81,48.44,Prendido
28/04/2022_16:24:41,564,50.31,48.94,60.75,55.81,48.44,Prendido
28/04/2022_16:24:47,563,50.31,48.94,60.75,55.88,48.44,Prendido
28/04/2022_16:24:53,561,50.31,48.94,60.81,55.81,48.44,Prendido
28/04/2022_16:24:59,560,50.38,48.94,60.81,55.88,48.44,Prendido
28/04/2022_16:25:05,559,50.31,48.94,60.75,55.88,48.44,Prendido
28/04/2022_16:25:10,560,50.38,48.94,60.81,55.88,48.50,Prendido
28/04/2022_16:25:16,561,50.31,48.94,60.81,56.00,48.44,Prendido
28/04/2022_16:25:22,561,50.38,48.94,60.81,55.94,48.50,Prendido
28/04/2022_16:25:28,562,50.38,48.94,60.81,55.94,48.44,Prendido
28/04/2022_16:25:34,562,50.38,48.94,60.81,55.88,48.44,Prendido
28/04/2022_16:25:40,563,50.38,48.94,60.81,55.94,48.44,Prendido
28/04/2022_16:25:46,563,50.38,49.00,60.81,56.00,48.44,Prendido
28/04/2022_16:25:51,563,50.38,49.00,60.88,56.06,48.50,Prendido
28/04/2022_16:25:57,563,50.38,48.94,60.81,56.06,48.50,Prendido
28/04/2022_16:26:03,561,50.38,48.94,60.88,56.13,48.50,Prendido
28/04/2022_16:26:09,561,50.38,48.94,60.88,56.13,48.50,Prendido
28/04/2022_16:26:15,561,50.38,48.94,60.88,-13.75,48.50,Prendido
28/04/2022_16:26:21,561,50.31,48.94,60.88,56.25,48.50,Prendido
28/04/2022_16:26:27,560,50.31,49.00,60.88,56.25,48.50,Prendido
28/04/2022_16:26:33,556,50.38,49.00,60.88,56.25,48.50,Prendido
28/04/2022_16:26:38,556,50.31,49.00,60.88,56.13,48.56,Prendido
