# nro,promedio1,promedio2,promedio3,promedio4
1.000000000000000000e+00, 4.469230769230769056e+02, 5.085425101214574966e+02, 0.000000000000000000e+00, 0.000000000000000000e+00
2.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
