Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
22/03/2022_20:18:32,852,Apagado,Apagado,Apagado,Apagado,45.88,53.31,59.19,58.00,56.81,Prendido
22/03/2022_20:18:38,854,Apagado,Apagado,Apagado,Apagado,45.88,53.38,59.25,57.94,56.81,Prendido
22/03/2022_20:18:44,855,Apagado,Apagado,Apagado,Apagado,45.88,53.38,59.25,58.06,56.88,Prendido
22/03/2022_20:18:50,856,Apagado,Apagado,Apagado,Apagado,45.94,53.38,59.25,58.06,56.81,Prendido
22/03/2022_20:18:56,858,Apagado,Apagado,Apagado,Apagado,45.94,53.38,59.31,58.06,56.88,Prendido
22/03/2022_20:19:01,858,Apagado,Apagado,Apagado,Apagado,45.94,53.38,59.31,58.06,56.88,Prendido
22/03/2022_20:19:07,859,Apagado,Apagado,Apagado,Apagado,45.94,53.38,59.38,58.13,56.94,Prendido
22/03/2022_20:19:13,860,Apagado,Apagado,Apagado,Apagado,46.00,53.44,59.38,58.19,57.00,Prendido
22/03/2022_20:19:19,860,Apagado,Apagado,Apagado,Apagado,46.00,53.44,59.38,58.13,57.00,Prendido
22/03/2022_20:19:25,860,Apagado,Apagado,Apagado,Apagado,46.00,53.44,59.44,58.19,57.00,Prendido
22/03/2022_20:19:31,861,Apagado,Apagado,Apagado,Apagado,46.00,53.50,59.44,58.19,57.00,Prendido
22/03/2022_20:19:37,863,Apagado,Apagado,Apagado,Apagado,46.00,53.50,59.50,58.19,57.06,Prendido
22/03/2022_20:19:42,863,Apagado,Apagado,Apagado,Apagado,46.00,53.50,59.50,58.31,57.06,Prendido
22/03/2022_20:19:48,865,Apagado,Apagado,Apagado,Apagado,46.06,53.56,59.50,58.19,57.13,Prendido
22/03/2022_20:19:54,865,Apagado,Apagado,Apagado,Apagado,46.06,53.56,59.56,58.31,57.13,Prendido
22/03/2022_20:20:00,865,Apagado,Apagado,Apagado,Apagado,46.06,53.63,59.56,58.25,57.19,Prendido
22/03/2022_20:20:06,865,Apagado,Apagado,Apagado,Apagado,46.13,53.56,59.56,58.31,57.13,Prendido
22/03/2022_20:20:12,866,Apagado,Apagado,Apagado,Apagado,46.13,53.63,59.63,58.31,57.19,Prendido
22/03/2022_20:20:18,866,Apagado,Apagado,Apagado,Apagado,46.13,53.63,59.63,58.38,57.19,Prendido
22/03/2022_20:20:24,867,Apagado,Apagado,Apagado,Apagado,46.13,53.63,59.69,58.38,57.19,Prendido
22/03/2022_20:20:29,867,Apagado,Apagado,Apagado,Apagado,46.13,53.63,59.69,58.31,57.25,Prendido
22/03/2022_20:20:35,868,Apagado,Apagado,Apagado,Apagado,46.19,53.63,59.69,58.38,57.25,Prendido
22/03/2022_20:20:41,868,Apagado,Apagado,Apagado,Apagado,46.19,53.69,59.75,58.50,57.25,Prendido
22/03/2022_20:20:47,870,Apagado,Apagado,Apagado,Apagado,46.19,53.75,59.69,58.50,57.25,Prendido
22/03/2022_20:20:53,870,Apagado,Apagado,Apagado,Apagado,46.25,53.69,59.75,58.44,57.31,Prendido
22/03/2022_20:20:59,870,Apagado,Apagado,Apagado,Apagado,46.25,53.75,59.81,58.44,57.31,Prendido
22/03/2022_20:21:05,871,Apagado,Apagado,Apagado,Apagado,46.25,53.81,59.81,58.56,57.38,Prendido
22/03/2022_20:21:10,873,Apagado,Apagado,Apagado,Apagado,46.25,53.81,59.81,58.50,57.38,Prendido
22/03/2022_20:21:16,875,Apagado,Apagado,Apagado,Apagado,46.31,53.81,59.88,58.56,57.38,Prendido
22/03/2022_20:21:22,875,Apagado,Apagado,Apagado,Apagado,46.25,53.81,59.88,58.56,57.44,Prendido
22/03/2022_20:21:28,875,Apagado,Apagado,Apagado,Apagado,46.31,53.81,59.88,58.56,57.50,Prendido
22/03/2022_20:21:34,875,Apagado,Apagado,Apagado,Apagado,46.31,53.81,59.94,58.56,57.50,Prendido
22/03/2022_20:21:40,876,Apagado,Apagado,Apagado,Apagado,46.38,53.88,59.94,58.69,57.50,Prendido
22/03/2022_20:21:46,877,Apagado,Apagado,Apagado,Apagado,46.31,53.88,59.94,58.63,57.50,Prendido
22/03/2022_20:21:51,877,Apagado,Apagado,Apagado,Apagado,46.38,53.94,60.00,58.69,57.56,Prendido
22/03/2022_20:21:57,874,Apagado,Apagado,Apagado,Apagado,46.38,53.94,60.06,58.69,57.56,Prendido
22/03/2022_20:22:03,873,Apagado,Apagado,Apagado,Apagado,46.38,53.94,60.00,58.75,57.63,Prendido
22/03/2022_20:22:09,871,Apagado,Apagado,Apagado,Apagado,46.44,54.00,60.06,58.69,57.63,Prendido
22/03/2022_20:22:15,868,Apagado,Apagado,Apagado,Apagado,46.44,54.00,60.13,58.81,57.69,Prendido
22/03/2022_20:22:21,866,Apagado,Apagado,Apagado,Apagado,46.44,53.94,60.13,58.75,57.69,Prendido
22/03/2022_20:22:27,866,Apagado,Apagado,Apagado,Apagado,46.44,54.00,60.13,58.75,57.69,Prendido
22/03/2022_20:22:32,866,Apagado,Apagado,Apagado,Apagado,46.44,54.06,60.19,58.81,57.69,Prendido
22/03/2022_20:22:38,865,Apagado,Apagado,Apagado,Apagado,46.44,54.06,60.19,58.88,57.75,Prendido
22/03/2022_20:22:44,865,Apagado,Apagado,Apagado,Apagado,46.44,54.06,60.19,58.88,57.75,Prendido
22/03/2022_20:22:50,866,Apagado,Apagado,Apagado,Apagado,46.50,54.06,60.25,58.88,57.75,Prendido
22/03/2022_20:22:56,866,Apagado,Apagado,Apagado,Apagado,46.56,54.06,60.25,58.94,57.81,Prendido
22/03/2022_20:23:02,865,Apagado,Apagado,Apagado,Apagado,46.56,54.13,60.31,58.88,57.81,Prendido
22/03/2022_20:23:08,865,Apagado,Apagado,Apagado,Apagado,46.50,54.13,60.31,58.94,57.88,Prendido
22/03/2022_20:23:13,865,Apagado,Apagado,Apagado,Apagado,46.56,54.13,60.31,58.81,57.81,Prendido
22/03/2022_20:23:19,865,Apagado,Apagado,Apagado,Apagado,46.56,54.19,60.38,58.94,57.88,Prendido
22/03/2022_20:23:25,863,Apagado,Apagado,Apagado,Apagado,46.63,54.19,60.38,58.94,57.88,Prendido
22/03/2022_20:23:31,863,Apagado,Apagado,Apagado,Apagado,46.63,54.25,60.38,59.00,57.94,Prendido
22/03/2022_20:23:37,863,Apagado,Apagado,Apagado,Apagado,46.63,54.25,60.44,59.06,57.94,Prendido
22/03/2022_20:23:43,862,Apagado,Apagado,Apagado,Apagado,46.63,54.25,60.44,59.06,57.94,Prendido
22/03/2022_20:23:49,862,Apagado,Apagado,Apagado,Apagado,46.63,54.25,60.44,59.00,58.00,Prendido
22/03/2022_20:23:54,861,Apagado,Apagado,Apagado,Apagado,46.63,54.31,60.50,59.00,58.00,Prendido
22/03/2022_20:24:00,861,Apagado,Apagado,Apagado,Apagado,46.63,54.25,60.50,59.06,58.00,Prendido
22/03/2022_20:24:06,860,Apagado,Apagado,Apagado,Apagado,46.63,54.31,60.56,59.06,58.06,Prendido
22/03/2022_20:24:12,860,Apagado,Apagado,Apagado,Apagado,46.69,54.31,60.56,59.06,58.06,Prendido
22/03/2022_20:24:18,860,Apagado,Apagado,Apagado,Apagado,46.69,54.31,60.63,59.13,58.13,Prendido
22/03/2022_20:24:24,861,Apagado,Apagado,Apagado,Apagado,46.69,54.38,60.63,59.13,58.13,Prendido
22/03/2022_20:24:30,861,Apagado,Apagado,Apagado,Apagado,46.75,54.38,60.63,59.13,58.13,Prendido
22/03/2022_20:24:36,861,Apagado,Apagado,Apagado,Apagado,46.75,54.44,60.69,59.13,58.13,Prendido
22/03/2022_20:24:41,860,Apagado,Apagado,Apagado,Apagado,46.75,54.44,60.69,59.19,58.19,Prendido
22/03/2022_20:24:47,860,Apagado,Apagado,Apagado,Apagado,46.81,54.44,60.75,59.13,58.19,Prendido
22/03/2022_20:24:53,858,Apagado,Apagado,Apagado,Apagado,46.81,54.50,60.69,59.13,58.25,Prendido
22/03/2022_20:24:59,858,Apagado,Apagado,Apagado,Apagado,46.81,54.50,60.75,59.13,58.19,Prendido
22/03/2022_20:25:05,857,Apagado,Apagado,Apagado,Apagado,46.81,54.50,60.81,59.19,58.25,Prendido
22/03/2022_20:25:11,857,Apagado,Apagado,Apagado,Apagado,46.81,54.50,60.81,59.25,58.25,Prendido
22/03/2022_20:25:17,857,Apagado,Apagado,Apagado,Apagado,46.81,54.56,60.88,59.25,58.31,Prendido
22/03/2022_20:25:22,857,Apagado,Apagado,Apagado,Apagado,46.88,54.56,60.88,59.19,58.31,Prendido
22/03/2022_20:25:28,857,Apagado,Apagado,Apagado,Apagado,46.88,54.56,60.88,59.25,58.38,Prendido
22/03/2022_20:25:34,858,Apagado,Apagado,Apagado,Apagado,46.94,54.63,60.88,59.25,58.38,Prendido
22/03/2022_20:25:40,857,Apagado,Apagado,Apagado,Apagado,46.94,54.56,60.94,59.38,58.38,Prendido
22/03/2022_20:25:46,858,Apagado,Apagado,Apagado,Apagado,46.94,54.63,60.94,59.44,58.44,Prendido
22/03/2022_20:25:52,857,Apagado,Apagado,Apagado,Apagado,46.94,54.63,60.94,59.44,58.44,Prendido
22/03/2022_20:25:58,858,Apagado,Apagado,Apagado,Apagado,46.94,54.69,61.00,59.38,58.44,Prendido
22/03/2022_20:26:03,858,Apagado,Apagado,Apagado,Apagado,47.00,54.69,61.00,59.38,58.50,Prendido
22/03/2022_20:26:09,858,Apagado,Apagado,Apagado,Apagado,47.00,54.75,61.06,59.38,58.50,Prendido
22/03/2022_20:26:15,860,Apagado,Apagado,Apagado,Apagado,47.00,54.75,61.06,59.44,58.56,Prendido
22/03/2022_20:26:21,860,Apagado,Apagado,Apagado,Apagado,47.00,54.75,61.06,59.44,58.56,Prendido
22/03/2022_20:26:27,861,Apagado,Apagado,Apagado,Apagado,47.06,54.75,61.13,59.44,58.63,Prendido
22/03/2022_20:26:33,861,Apagado,Apagado,Apagado,Apagado,47.06,54.75,61.13,59.50,58.63,Prendido
22/03/2022_20:26:39,862,Apagado,Apagado,Apagado,Apagado,47.06,54.81,61.19,59.44,58.63,Prendido
22/03/2022_20:26:44,864,Apagado,Apagado,Apagado,Apagado,47.06,54.81,61.19,59.50,58.69,Prendido
