Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
22/03/2022_20:47:51,848,Apagado,Apagado,Apagado,Apagado,50.38,58.88,65.37,60.06,63.00,Apagado
22/03/2022_20:47:56,848,Apagado,Apagado,Apagado,Apagado,50.25,58.81,65.25,60.00,62.94,Prendido
22/03/2022_20:48:02,849,Apagado,Apagado,Apagado,Apagado,50.38,58.94,65.37,60.06,63.06,Apagado
22/03/2022_20:48:08,850,Apagado,Apagado,Apagado,Apagado,50.31,58.81,65.25,59.94,62.94,Prendido
22/03/2022_20:48:14,852,Apagado,Apagado,Apagado,Apagado,50.44,58.94,65.44,59.94,63.06,Prendido
22/03/2022_20:48:20,852,Apagado,Apagado,Apagado,Apagado,50.44,58.94,65.44,59.94,63.13,Prendido
22/03/2022_20:48:26,852,Apagado,Apagado,Apagado,Apagado,50.44,58.94,65.44,59.88,63.13,Prendido
22/03/2022_20:48:32,852,Apagado,Apagado,Apagado,Apagado,50.44,59.00,65.44,59.94,63.13,Prendido
22/03/2022_20:48:37,854,Apagado,Apagado,Apagado,Apagado,50.50,58.94,65.50,60.00,63.19,Prendido
22/03/2022_20:48:43,855,Apagado,Apagado,Apagado,Apagado,50.50,59.00,65.50,60.00,63.13,Prendido
22/03/2022_20:48:49,855,Apagado,Apagado,Apagado,Apagado,50.50,59.06,65.50,59.94,63.19,Prendido
22/03/2022_20:48:55,855,Apagado,Apagado,Apagado,Apagado,50.50,59.06,65.50,60.06,63.19,Apagado
22/03/2022_20:49:01,854,Apagado,Apagado,Apagado,Apagado,50.38,59.00,65.37,59.88,63.13,Prendido
22/03/2022_20:49:07,852,Apagado,Apagado,Apagado,Apagado,50.56,59.06,65.56,60.00,63.19,Prendido
22/03/2022_20:49:13,853,Apagado,Apagado,Apagado,Apagado,50.56,59.06,65.56,60.06,63.25,Apagado
22/03/2022_20:49:19,853,Apagado,Apagado,Apagado,Apagado,50.44,59.06,65.37,59.94,63.13,Prendido
22/03/2022_20:49:24,852,Apagado,Apagado,Apagado,Apagado,50.56,59.13,65.56,60.00,63.25,Prendido
22/03/2022_20:49:30,851,Apagado,Apagado,Apagado,Apagado,50.63,59.13,65.56,60.00,63.25,Prendido
22/03/2022_20:49:36,850,Apagado,Apagado,Apagado,Apagado,50.63,59.13,65.56,60.00,63.25,Prendido
22/03/2022_20:49:42,850,Apagado,Apagado,Apagado,Apagado,50.63,59.19,65.56,60.00,63.31,Prendido
22/03/2022_20:49:48,850,Apagado,Apagado,Apagado,Apagado,50.63,59.19,65.62,60.00,63.31,Prendido
22/03/2022_20:49:54,851,Apagado,Apagado,Apagado,Apagado,50.63,59.25,65.62,60.06,63.31,Apagado
22/03/2022_20:50:00,852,Apagado,Apagado,Apagado,Apagado,50.56,59.13,65.44,59.94,63.25,Prendido
22/03/2022_20:50:05,852,Apagado,Apagado,Apagado,Apagado,50.63,59.25,65.62,60.13,63.38,Apagado
22/03/2022_20:50:11,854,Apagado,Apagado,Apagado,Apagado,50.56,59.19,65.50,60.06,63.25,Apagado
22/03/2022_20:50:17,854,Apagado,Apagado,Apagado,Apagado,50.56,59.19,65.50,60.06,63.31,Apagado
22/03/2022_20:50:23,854,Apagado,Apagado,Apagado,Apagado,50.56,59.19,65.50,59.94,63.31,Prendido
22/03/2022_20:50:29,855,Apagado,Apagado,Apagado,Apagado,50.69,59.31,65.69,60.00,63.44,Prendido
22/03/2022_20:50:35,856,Apagado,Apagado,Apagado,Apagado,50.69,59.31,65.69,59.94,63.44,Prendido
22/03/2022_20:50:41,857,Apagado,Apagado,Apagado,Apagado,50.75,59.38,65.69,59.94,63.44,Prendido
22/03/2022_20:50:46,857,Apagado,Apagado,Apagado,Apagado,50.75,59.38,65.75,59.81,63.44,Prendido
22/03/2022_20:50:52,858,Apagado,Apagado,Apagado,Apagado,50.75,59.38,65.75,59.94,63.44,Prendido
22/03/2022_20:50:58,858,Apagado,Apagado,Apagado,Apagado,50.75,59.38,65.75,59.88,63.50,Prendido
22/03/2022_20:51:04,858,Apagado,Apagado,Apagado,Apagado,50.75,59.38,65.75,59.88,63.50,Prendido
22/03/2022_20:51:10,857,Apagado,Apagado,Apagado,Apagado,50.75,59.38,65.75,59.94,63.50,Prendido
22/03/2022_20:51:16,857,Apagado,Apagado,Apagado,Apagado,50.81,59.38,65.75,59.94,63.50,Prendido
22/03/2022_20:51:22,856,Apagado,Apagado,Apagado,Apagado,50.81,59.44,65.87,59.94,63.50,Prendido
22/03/2022_20:51:27,855,Apagado,Apagado,Apagado,Apagado,50.88,59.44,65.81,59.94,63.50,Prendido
22/03/2022_20:51:33,855,Apagado,Apagado,Apagado,Apagado,50.88,59.44,65.81,59.94,63.56,Prendido
22/03/2022_20:51:39,856,Apagado,Apagado,Apagado,Apagado,50.81,59.44,65.81,60.00,63.63,Prendido
22/03/2022_20:51:45,856,Apagado,Apagado,Apagado,Apagado,50.88,59.44,65.81,60.00,63.56,Prendido
22/03/2022_20:51:51,856,Apagado,Apagado,Apagado,Apagado,50.88,59.50,65.87,60.06,63.56,Apagado
22/03/2022_20:51:57,857,Apagado,Apagado,Apagado,Apagado,50.81,59.44,65.69,60.06,63.50,Apagado
22/03/2022_20:52:03,857,Apagado,Apagado,Apagado,Apagado,50.81,59.44,65.75,60.00,63.50,Prendido
22/03/2022_20:52:09,856,Apagado,Apagado,Apagado,Apagado,50.88,59.50,65.87,60.06,63.63,Apagado
22/03/2022_20:52:14,856,Apagado,Apagado,Apagado,Apagado,50.81,59.50,65.75,60.00,63.56,Prendido
22/03/2022_20:52:20,856,Apagado,Apagado,Apagado,Apagado,50.94,59.56,65.87,60.00,63.69,Prendido
22/03/2022_20:52:26,856,Apagado,Apagado,Apagado,Apagado,50.94,59.56,65.87,60.00,63.69,Prendido
22/03/2022_20:52:32,857,Apagado,Apagado,Apagado,Apagado,50.94,59.56,65.94,60.00,63.69,Prendido
22/03/2022_20:52:38,856,Apagado,Apagado,Apagado,Apagado,50.94,59.63,65.94,60.00,63.69,Prendido
22/03/2022_20:52:44,855,Apagado,Apagado,Apagado,Apagado,51.00,59.63,65.94,59.94,63.69,Prendido
22/03/2022_20:52:50,856,Apagado,Apagado,Apagado,Apagado,51.00,59.63,65.94,60.00,63.69,Prendido
22/03/2022_20:52:55,855,Apagado,Apagado,Apagado,Apagado,51.00,59.63,65.94,60.06,63.75,Apagado
22/03/2022_20:53:01,853,Apagado,Apagado,Apagado,Apagado,51.00,59.63,65.87,60.06,63.69,Apagado
