Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
22/03/2022_21:36:42,830,Apagado,Apagado,Apagado,Apagado,53.56,62.69,67.37,60.13,65.56,Apagado
22/03/2022_21:36:48,829,Apagado,Apagado,Apagado,Apagado,53.50,62.63,67.19,60.06,65.50,Apagado
22/03/2022_21:36:54,828,Apagado,Apagado,Apagado,Apagado,53.50,62.63,67.19,60.06,65.50,Apagado
22/03/2022_21:37:00,827,Apagado,Apagado,Apagado,Apagado,53.50,62.63,67.25,60.13,65.44,Apagado
22/03/2022_21:37:06,827,Apagado,Apagado,Apagado,Apagado,53.50,62.63,67.25,60.13,65.50,Apagado
22/03/2022_21:37:11,825,Apagado,Apagado,Apagado,Apagado,53.50,62.69,67.25,60.06,65.50,Apagado
22/03/2022_21:37:17,825,Apagado,Apagado,Apagado,Apagado,53.50,62.63,67.25,59.94,65.44,Prendido
22/03/2022_21:37:23,826,Apagado,Apagado,Apagado,Apagado,53.56,62.75,67.37,59.88,65.56,Prendido
22/03/2022_21:37:29,826,Apagado,Apagado,Apagado,Apagado,53.56,62.75,67.37,59.81,65.56,Prendido
22/03/2022_21:37:35,826,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.37,59.81,65.56,Prendido
22/03/2022_21:37:41,826,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.37,59.81,65.56,Prendido
22/03/2022_21:37:47,828,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.37,59.81,65.56,Prendido
22/03/2022_21:37:52,829,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.37,59.81,65.56,Prendido
22/03/2022_21:37:58,831,Apagado,Apagado,Apagado,Apagado,53.56,62.75,67.37,59.88,65.56,Prendido
22/03/2022_21:38:04,831,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.31,59.88,65.56,Prendido
22/03/2022_21:38:10,831,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.31,59.94,65.56,Prendido
22/03/2022_21:38:16,831,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.37,59.94,65.56,Prendido
22/03/2022_21:38:22,831,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.37,60.06,65.56,Apagado
22/03/2022_21:38:28,831,Apagado,Apagado,Apagado,Apagado,53.50,62.63,67.19,59.94,65.50,Prendido
22/03/2022_21:38:33,830,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.31,60.13,65.62,Apagado
22/03/2022_21:38:39,829,Apagado,Apagado,Apagado,Apagado,53.50,62.69,67.19,60.00,65.50,Prendido
22/03/2022_21:38:45,829,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.37,60.13,65.62,Apagado
22/03/2022_21:38:51,827,Apagado,Apagado,Apagado,Apagado,53.56,62.75,67.25,60.06,65.50,Apagado
22/03/2022_21:38:57,826,Apagado,Apagado,Apagado,Apagado,53.50,62.69,67.19,59.94,65.44,Prendido
22/03/2022_21:39:03,826,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.37,60.00,65.56,Prendido
22/03/2022_21:39:09,827,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.37,60.06,65.62,Apagado
22/03/2022_21:39:15,827,Apagado,Apagado,Apagado,Apagado,53.50,62.69,67.19,59.94,65.50,Prendido
22/03/2022_21:39:20,827,Apagado,Apagado,Apagado,Apagado,53.63,62.81,67.37,60.00,65.62,Prendido
22/03/2022_21:39:26,829,Apagado,Apagado,Apagado,Apagado,53.63,62.81,67.31,60.00,65.62,Prendido
22/03/2022_21:39:32,828,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.37,59.94,65.56,Prendido
22/03/2022_21:39:38,827,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.37,60.00,65.62,Prendido
22/03/2022_21:39:44,826,Apagado,Apagado,Apagado,Apagado,53.63,62.81,67.37,59.94,65.62,Prendido
22/03/2022_21:39:50,825,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.37,60.00,65.62,Prendido
22/03/2022_21:39:56,823,Apagado,Apagado,Apagado,Apagado,53.63,62.81,67.37,60.06,65.62,Apagado
22/03/2022_21:40:01,824,Apagado,Apagado,Apagado,Apagado,53.56,62.69,67.19,60.06,65.50,Apagado
22/03/2022_21:40:07,823,Apagado,Apagado,Apagado,Apagado,53.56,62.69,67.19,60.06,65.50,Apagado
22/03/2022_21:40:13,823,Apagado,Apagado,Apagado,Apagado,53.50,62.69,67.19,60.06,65.50,Apagado
22/03/2022_21:40:19,823,Apagado,Apagado,Apagado,Apagado,53.56,62.69,67.19,59.94,65.50,Prendido
22/03/2022_21:40:25,823,Apagado,Apagado,Apagado,Apagado,53.69,62.75,67.37,59.94,65.56,Prendido
22/03/2022_21:40:31,823,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.37,60.00,65.62,Prendido
22/03/2022_21:40:37,823,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.37,59.88,65.62,Prendido
22/03/2022_21:40:42,824,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.37,59.94,65.62,Prendido
22/03/2022_21:40:48,825,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.37,60.00,65.56,Prendido
22/03/2022_21:40:54,824,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.37,60.00,65.62,Prendido
22/03/2022_21:41:00,824,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.37,60.06,65.56,Apagado
22/03/2022_21:41:06,825,Apagado,Apagado,Apagado,Apagado,53.56,62.75,67.25,60.00,65.50,Prendido
22/03/2022_21:41:12,825,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.37,60.13,65.62,Apagado
22/03/2022_21:41:18,825,Apagado,Apagado,Apagado,Apagado,53.56,62.75,67.19,60.00,65.50,Prendido
22/03/2022_21:41:24,826,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.37,60.19,65.56,Apagado
22/03/2022_21:41:29,827,Apagado,Apagado,Apagado,Apagado,53.56,62.75,67.19,59.94,65.50,Prendido
22/03/2022_21:41:35,827,Apagado,Apagado,Apagado,Apagado,53.69,62.88,67.37,60.00,65.56,Prendido
22/03/2022_21:41:41,826,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.37,59.94,65.62,Prendido
22/03/2022_21:41:47,825,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.37,60.06,65.62,Apagado
22/03/2022_21:41:53,825,Apagado,Apagado,Apagado,Apagado,53.56,62.69,67.19,59.94,65.50,Prendido
22/03/2022_21:41:59,825,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.37,60.00,65.62,Prendido
22/03/2022_21:42:05,825,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.31,60.00,65.62,Prendido
22/03/2022_21:42:10,825,Apagado,Apagado,Apagado,Apagado,53.69,62.88,67.37,60.00,65.62,Prendido
22/03/2022_21:42:16,824,Apagado,Apagado,Apagado,Apagado,53.69,62.88,67.31,60.06,65.62,Apagado
22/03/2022_21:42:22,824,Apagado,Apagado,Apagado,Apagado,53.63,62.81,67.19,60.06,65.50,Apagado
22/03/2022_21:42:28,825,Apagado,Apagado,Apagado,Apagado,53.56,62.75,67.19,60.06,65.50,Apagado
22/03/2022_21:42:34,824,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.19,60.00,65.50,Prendido
22/03/2022_21:42:40,824,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.37,60.06,65.62,Apagado
22/03/2022_21:42:46,824,Apagado,Apagado,Apagado,Apagado,53.69,62.75,67.25,59.94,65.50,Prendido
22/03/2022_21:42:51,823,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.31,60.00,65.62,Prendido
22/03/2022_21:42:57,822,Apagado,Apagado,Apagado,Apagado,53.69,62.88,67.37,59.94,65.56,Prendido
22/03/2022_21:43:03,822,Apagado,Apagado,Apagado,Apagado,53.75,62.81,67.37,59.88,65.62,Prendido
22/03/2022_21:43:09,823,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.37,59.88,65.56,Prendido
22/03/2022_21:43:15,823,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.31,59.88,65.62,Prendido
22/03/2022_21:43:21,824,Apagado,Apagado,Apagado,Apagado,53.69,62.88,67.31,59.88,65.62,Prendido
22/03/2022_21:43:27,825,Apagado,Apagado,Apagado,Apagado,53.69,62.88,67.31,60.00,65.56,Prendido
22/03/2022_21:43:33,825,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.37,60.06,65.62,Apagado
22/03/2022_21:43:38,825,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.19,60.00,65.50,Prendido
22/03/2022_21:43:44,825,Apagado,Apagado,Apagado,Apagado,53.69,62.88,67.37,60.19,65.56,Apagado
22/03/2022_21:43:50,826,Apagado,Apagado,Apagado,Apagado,53.63,62.75,67.12,60.06,65.50,Apagado
22/03/2022_21:43:56,824,Apagado,Apagado,Apagado,Apagado,53.63,62.81,67.19,60.06,65.50,Apagado
22/03/2022_21:44:02,824,Apagado,Apagado,Apagado,Apagado,53.63,62.81,67.19,60.00,65.50,Prendido
22/03/2022_21:44:08,824,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.31,60.06,65.62,Apagado
22/03/2022_21:44:14,823,Apagado,Apagado,Apagado,Apagado,53.63,62.81,67.12,59.94,65.50,Prendido
22/03/2022_21:44:19,823,Apagado,Apagado,Apagado,Apagado,53.69,62.88,67.31,59.94,65.62,Prendido
22/03/2022_21:44:25,824,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.37,59.94,65.62,Prendido
22/03/2022_21:44:31,823,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.37,59.88,65.62,Prendido
22/03/2022_21:44:37,823,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.37,59.94,65.56,Prendido
22/03/2022_21:44:43,824,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.37,59.88,65.62,Prendido
22/03/2022_21:44:49,825,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.31,59.94,65.62,Prendido
22/03/2022_21:44:55,824,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.37,59.94,65.56,Prendido
22/03/2022_21:45:00,822,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.31,60.00,65.62,Prendido
22/03/2022_21:45:06,822,Apagado,Apagado,Apagado,Apagado,53.69,62.88,67.31,60.06,65.56,Apagado
22/03/2022_21:45:12,821,Apagado,Apagado,Apagado,Apagado,53.63,62.81,67.12,59.94,65.50,Prendido
22/03/2022_21:45:18,820,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.31,60.19,65.62,Apagado
22/03/2022_21:45:24,820,Apagado,Apagado,Apagado,Apagado,53.63,62.81,67.19,60.06,65.50,Apagado
22/03/2022_21:45:30,819,Apagado,Apagado,Apagado,Apagado,53.63,62.81,67.19,60.06,65.50,Apagado
22/03/2022_21:45:36,818,Apagado,Apagado,Apagado,Apagado,53.63,62.81,67.12,60.00,65.50,Prendido
22/03/2022_21:45:41,816,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.31,60.13,65.62,Apagado
22/03/2022_21:45:47,816,Apagado,Apagado,Apagado,Apagado,53.63,62.81,67.19,59.94,65.50,Prendido
