Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
22/03/2022_20:57:37,852,Apagado,Apagado,Apagado,Apagado,51.50,60.25,66.31,59.81,64.19,Prendido
22/03/2022_20:57:43,853,Apagado,Apagado,Apagado,Apagado,51.56,60.25,66.37,59.88,64.25,Prendido
22/03/2022_20:57:49,853,Apagado,Apagado,Apagado,Apagado,51.56,60.31,66.37,59.94,64.25,Prendido
22/03/2022_20:57:54,853,Apagado,Apagado,Apagado,Apagado,51.56,60.25,66.37,59.88,64.25,Prendido
22/03/2022_20:58:00,853,Apagado,Apagado,Apagado,Apagado,51.56,60.31,66.37,59.94,64.25,Prendido
22/03/2022_20:58:06,852,Apagado,Apagado,Apagado,Apagado,51.56,60.31,66.37,60.00,64.25,Prendido
22/03/2022_20:58:12,851,Apagado,Apagado,Apagado,Apagado,51.56,60.31,66.37,60.06,64.25,Apagado
22/03/2022_20:58:18,850,Apagado,Apagado,Apagado,Apagado,51.50,60.25,66.25,60.00,64.19,Prendido
22/03/2022_20:58:24,850,Apagado,Apagado,Apagado,Apagado,51.63,60.38,66.37,60.13,64.31,Apagado
22/03/2022_20:58:30,850,Apagado,Apagado,Apagado,Apagado,51.50,60.31,66.25,60.00,64.19,Prendido
22/03/2022_20:58:35,850,Apagado,Apagado,Apagado,Apagado,51.63,60.38,66.44,60.06,64.31,Apagado
22/03/2022_20:58:41,850,Apagado,Apagado,Apagado,Apagado,51.50,60.31,66.25,59.94,64.19,Prendido
22/03/2022_20:58:47,850,Apagado,Apagado,Apagado,Apagado,51.69,60.44,66.44,60.00,64.31,Prendido
22/03/2022_20:58:53,850,Apagado,Apagado,Apagado,Apagado,51.69,60.44,66.44,60.00,64.31,Prendido
22/03/2022_20:58:59,849,Apagado,Apagado,Apagado,Apagado,51.69,60.44,66.44,60.00,64.31,Prendido
22/03/2022_20:59:05,849,Apagado,Apagado,Apagado,Apagado,51.69,60.44,66.44,60.00,64.31,Prendido
22/03/2022_20:59:11,850,Apagado,Apagado,Apagado,Apagado,51.69,60.50,66.50,59.94,64.31,Prendido
22/03/2022_20:59:16,849,Apagado,Apagado,Apagado,Apagado,51.69,60.44,66.44,60.00,64.37,Prendido
22/03/2022_20:59:22,851,Apagado,Apagado,Apagado,Apagado,51.75,60.50,66.50,60.13,64.37,Apagado
22/03/2022_20:59:28,851,Apagado,Apagado,Apagado,Apagado,51.63,60.38,66.31,60.06,64.25,Apagado
22/03/2022_20:59:34,851,Apagado,Apagado,Apagado,Apagado,51.63,60.44,66.31,60.00,64.25,Prendido
22/03/2022_20:59:40,851,Apagado,Apagado,Apagado,Apagado,51.69,60.50,66.50,60.06,64.37,Apagado
22/03/2022_20:59:46,850,Apagado,Apagado,Apagado,Apagado,51.63,60.44,66.31,60.06,64.31,Apagado
22/03/2022_20:59:52,851,Apagado,Apagado,Apagado,Apagado,51.63,60.44,66.31,60.00,64.25,Prendido
22/03/2022_20:59:58,851,Apagado,Apagado,Apagado,Apagado,51.81,60.56,66.50,59.94,64.44,Prendido
22/03/2022_21:00:03,850,Apagado,Apagado,Apagado,Apagado,51.75,60.56,66.56,59.94,64.44,Prendido
22/03/2022_21:00:09,850,Apagado,Apagado,Apagado,Apagado,51.75,60.56,66.50,59.81,64.37,Prendido
22/03/2022_21:00:15,851,Apagado,Apagado,Apagado,Apagado,51.81,60.56,66.56,59.88,64.44,Prendido
22/03/2022_21:00:21,852,Apagado,Apagado,Apagado,Apagado,51.81,60.56,66.56,59.88,64.44,Prendido
22/03/2022_21:00:27,851,Apagado,Apagado,Apagado,Apagado,51.81,60.63,66.56,59.88,64.44,Prendido
22/03/2022_21:00:33,851,Apagado,Apagado,Apagado,Apagado,51.81,60.63,66.56,59.88,64.50,Prendido
22/03/2022_21:00:39,850,Apagado,Apagado,Apagado,Apagado,51.88,60.56,66.56,59.88,64.50,Prendido
22/03/2022_21:00:44,850,Apagado,Apagado,Apagado,Apagado,51.81,60.63,66.56,59.94,64.50,Prendido
22/03/2022_21:00:50,849,Apagado,Apagado,Apagado,Apagado,51.88,60.63,66.56,60.06,64.50,Apagado
22/03/2022_21:00:56,849,Apagado,Apagado,Apagado,Apagado,51.75,60.56,66.44,60.06,64.44,Apagado
22/03/2022_21:01:02,848,Apagado,Apagado,Apagado,Apagado,51.75,60.56,66.44,60.00,64.37,Prendido
22/03/2022_21:01:08,848,Apagado,Apagado,Apagado,Apagado,51.88,60.63,66.56,60.13,64.50,Apagado
22/03/2022_21:01:14,848,Apagado,Apagado,Apagado,Apagado,51.81,60.56,66.44,60.06,64.44,Apagado
22/03/2022_21:01:20,848,Apagado,Apagado,Apagado,Apagado,51.81,60.63,66.44,60.06,64.44,Apagado
22/03/2022_21:01:25,850,Apagado,Apagado,Apagado,Apagado,51.88,60.69,66.56,59.94,64.50,Prendido
22/03/2022_21:01:31,850,Apagado,Apagado,Apagado,Apagado,51.94,60.75,66.62,59.94,64.56,Prendido
22/03/2022_21:01:37,851,Apagado,Apagado,Apagado,Apagado,51.94,60.69,66.62,59.81,64.56,Prendido
22/03/2022_21:01:43,850,Apagado,Apagado,Apagado,Apagado,51.94,60.75,66.62,59.81,64.56,Prendido
22/03/2022_21:01:49,850,Apagado,Apagado,Apagado,Apagado,51.94,60.75,66.62,59.81,64.56,Prendido
22/03/2022_21:01:55,850,Apagado,Apagado,Apagado,Apagado,51.94,60.75,66.62,59.88,64.56,Prendido
22/03/2022_21:02:01,851,Apagado,Apagado,Apagado,Apagado,51.94,60.75,66.62,59.81,64.56,Prendido
22/03/2022_21:02:07,852,Apagado,Apagado,Apagado,Apagado,51.94,60.75,66.69,59.88,64.56,Prendido
22/03/2022_21:02:12,852,Apagado,Apagado,Apagado,Apagado,51.94,60.75,66.69,59.94,64.62,Prendido
22/03/2022_21:02:18,854,Apagado,Apagado,Apagado,Apagado,52.00,60.75,66.69,60.00,64.62,Prendido
22/03/2022_21:02:24,856,Apagado,Apagado,Apagado,Apagado,51.94,60.81,66.69,60.06,64.62,Apagado
22/03/2022_21:02:30,857,Apagado,Apagado,Apagado,Apagado,51.88,60.75,66.56,59.94,64.50,Prendido
22/03/2022_21:02:36,858,Apagado,Apagado,Apagado,Apagado,52.00,60.81,66.69,60.19,64.62,Apagado
22/03/2022_21:02:42,857,Apagado,Apagado,Apagado,Apagado,51.88,60.75,66.56,60.00,64.56,Prendido
22/03/2022_21:02:48,856,Apagado,Apagado,Apagado,Apagado,52.00,60.88,66.69,60.00,64.62,Prendido
22/03/2022_21:02:53,856,Apagado,Apagado,Apagado,Apagado,52.00,60.81,66.69,60.00,64.62,Prendido
22/03/2022_21:02:59,856,Apagado,Apagado,Apagado,Apagado,52.06,60.88,66.69,60.06,64.62,Apagado
22/03/2022_21:03:05,856,Apagado,Apagado,Apagado,Apagado,52.00,60.88,66.62,60.06,64.62,Apagado
22/03/2022_21:03:11,854,Apagado,Apagado,Apagado,Apagado,51.94,60.81,66.56,60.00,64.56,Prendido
22/03/2022_21:03:17,853,Apagado,Apagado,Apagado,Apagado,52.06,60.88,66.75,60.00,64.69,Prendido
22/03/2022_21:03:23,853,Apagado,Apagado,Apagado,Apagado,52.06,60.88,66.75,59.94,64.69,Prendido
22/03/2022_21:03:29,853,Apagado,Apagado,Apagado,Apagado,52.06,60.94,66.75,59.94,64.69,Prendido
22/03/2022_21:03:34,852,Apagado,Apagado,Apagado,Apagado,52.06,60.94,66.69,59.94,64.69,Prendido
22/03/2022_21:03:40,851,Apagado,Apagado,Apagado,Apagado,52.06,60.94,66.75,59.94,64.69,Prendido
22/03/2022_21:03:46,851,Apagado,Apagado,Apagado,Apagado,52.06,60.94,66.75,60.00,64.69,Prendido
22/03/2022_21:03:52,851,Apagado,Apagado,Apagado,Apagado,52.13,60.94,66.75,60.00,64.69,Prendido
22/03/2022_21:03:58,851,Apagado,Apagado,Apagado,Apagado,52.06,60.94,66.75,60.06,64.69,Apagado
22/03/2022_21:04:04,851,Apagado,Apagado,Apagado,Apagado,52.00,60.88,66.62,60.06,64.62,Apagado
22/03/2022_21:04:10,851,Apagado,Apagado,Apagado,Apagado,52.00,60.88,66.62,60.06,64.62,Apagado
22/03/2022_21:04:15,851,Apagado,Apagado,Apagado,Apagado,52.00,60.88,66.62,60.06,64.62,Apagado
22/03/2022_21:04:21,852,Apagado,Apagado,Apagado,Apagado,52.00,60.88,66.62,59.94,64.62,Prendido
22/03/2022_21:04:27,852,Apagado,Apagado,Apagado,Apagado,52.13,61.00,66.81,59.94,64.75,Prendido
22/03/2022_21:04:33,851,Apagado,Apagado,Apagado,Apagado,52.19,61.00,66.81,59.94,64.75,Prendido
22/03/2022_21:04:39,851,Apagado,Apagado,Apagado,Apagado,52.13,61.00,66.81,59.81,64.75,Prendido
22/03/2022_21:04:45,852,Apagado,Apagado,Apagado,Apagado,52.19,61.00,66.81,59.81,64.75,Prendido
22/03/2022_21:04:51,852,Apagado,Apagado,Apagado,Apagado,52.19,61.06,66.81,59.88,64.75,Prendido
22/03/2022_21:04:57,853,Apagado,Apagado,Apagado,Apagado,52.19,61.06,66.81,59.94,64.75,Prendido
22/03/2022_21:05:02,854,Apagado,Apagado,Apagado,Apagado,52.19,61.06,66.87,59.88,64.75,Prendido
22/03/2022_21:05:08,854,Apagado,Apagado,Apagado,Apagado,52.19,61.06,66.87,59.88,64.75,Prendido
22/03/2022_21:05:14,854,Apagado,Apagado,Apagado,Apagado,52.19,61.06,66.87,60.00,64.75,Prendido
22/03/2022_21:05:20,854,Apagado,Apagado,Apagado,Apagado,52.25,61.06,66.87,60.00,64.81,Prendido
22/03/2022_21:05:26,854,Apagado,Apagado,Apagado,Apagado,52.25,61.13,66.87,60.13,64.81,Apagado
22/03/2022_21:05:32,854,Apagado,Apagado,Apagado,Apagado,52.13,61.06,66.69,60.00,64.69,Prendido
22/03/2022_21:05:38,853,Apagado,Apagado,Apagado,Apagado,52.25,61.13,66.87,60.13,64.81,Apagado
22/03/2022_21:05:43,854,Apagado,Apagado,Apagado,Apagado,52.13,61.06,66.75,60.13,64.75,Apagado
22/03/2022_21:05:49,854,Apagado,Apagado,Apagado,Apagado,52.19,61.06,66.75,60.13,64.75,Apagado
22/03/2022_21:05:55,855,Apagado,Apagado,Apagado,Apagado,52.19,61.06,66.75,60.06,64.75,Apagado
22/03/2022_21:06:01,856,Apagado,Apagado,Apagado,Apagado,52.19,61.06,66.75,60.00,64.75,Prendido
22/03/2022_21:06:07,856,Apagado,Apagado,Apagado,Apagado,52.25,61.19,66.87,60.00,64.81,Prendido
22/03/2022_21:06:13,856,Apagado,Apagado,Apagado,Apagado,52.31,61.19,66.87,59.94,64.87,Prendido
22/03/2022_21:06:19,856,Apagado,Apagado,Apagado,Apagado,52.25,61.19,66.87,59.88,64.87,Prendido
22/03/2022_21:06:24,856,Apagado,Apagado,Apagado,Apagado,52.31,61.19,66.94,59.81,64.87,Prendido
22/03/2022_21:06:30,854,Apagado,Apagado,Apagado,Apagado,52.31,61.19,66.87,59.88,64.81,Prendido
22/03/2022_21:06:36,855,Apagado,Apagado,Apagado,Apagado,52.31,61.19,66.94,59.81,64.87,Prendido
22/03/2022_21:06:42,855,Apagado,Apagado,Apagado,Apagado,52.31,61.19,66.94,59.94,64.81,Prendido
22/03/2022_21:06:48,855,Apagado,Apagado,Apagado,Apagado,52.38,61.25,66.94,59.94,64.87,Prendido
22/03/2022_21:06:54,853,Apagado,Apagado,Apagado,Apagado,52.31,61.25,66.94,60.00,64.87,Prendido
