Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
22/03/2022_23:53:31,741,Apagado,Apagado,Apagado,Apagado,54.88,64.06,67.12,60.00,65.50,Prendido
22/03/2022_23:53:37,740,Apagado,Apagado,Apagado,Apagado,54.88,64.06,67.12,60.13,65.44,Apagado
22/03/2022_23:53:43,740,Apagado,Apagado,Apagado,Apagado,54.81,64.00,66.94,60.00,65.37,Prendido
22/03/2022_23:53:49,740,Apagado,Apagado,Apagado,Apagado,54.88,64.06,67.12,60.13,65.50,Apagado
22/03/2022_23:53:55,739,Apagado,Apagado,Apagado,Apagado,54.81,64.00,66.94,60.13,65.37,Apagado
22/03/2022_23:54:00,738,Apagado,Apagado,Apagado,Apagado,54.81,63.94,66.94,60.06,65.37,Apagado
22/03/2022_23:54:06,738,Apagado,Apagado,Apagado,Apagado,54.81,64.00,66.94,60.06,65.37,Apagado
22/03/2022_23:54:12,738,Apagado,Apagado,Apagado,Apagado,54.81,64.00,66.94,59.88,65.37,Prendido
22/03/2022_23:54:18,738,Apagado,Apagado,Apagado,Apagado,54.94,64.06,67.12,59.94,65.50,Prendido
22/03/2022_23:54:24,738,Apagado,Apagado,Apagado,Apagado,54.94,64.06,67.06,59.88,65.50,Prendido
22/03/2022_23:54:30,737,Apagado,Apagado,Apagado,Apagado,54.94,64.06,67.12,59.88,65.50,Prendido
22/03/2022_23:54:36,738,Apagado,Apagado,Apagado,Apagado,54.94,64.06,67.12,59.88,65.50,Prendido
22/03/2022_23:54:41,738,Apagado,Apagado,Apagado,Apagado,54.94,64.06,67.12,59.81,65.50,Prendido
22/03/2022_23:54:47,738,Apagado,Apagado,Apagado,Apagado,54.94,64.06,67.06,59.81,65.50,Prendido
22/03/2022_23:54:53,736,Apagado,Apagado,Apagado,Apagado,54.94,64.06,67.06,59.88,65.50,Prendido
22/03/2022_23:54:59,736,Apagado,Apagado,Apagado,Apagado,54.94,64.06,67.06,59.94,65.50,Prendido
22/03/2022_23:55:05,737,Apagado,Apagado,Apagado,Apagado,54.94,64.06,67.12,60.00,65.50,Prendido
22/03/2022_23:55:11,737,Apagado,Apagado,Apagado,Apagado,54.94,64.06,67.06,60.06,65.50,Apagado
22/03/2022_23:55:17,736,Apagado,Apagado,Apagado,Apagado,54.81,64.00,66.94,59.94,65.37,Prendido
22/03/2022_23:55:23,735,Apagado,Apagado,Apagado,Apagado,55.00,64.06,67.12,60.13,65.50,Apagado
22/03/2022_23:55:28,734,Apagado,Apagado,Apagado,Apagado,54.88,64.00,66.94,60.00,65.37,Prendido
