Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
22/03/2022_21:26:56,833,Apagado,Apagado,Apagado,Apagado,53.31,62.38,67.37,59.88,65.50,Prendido
22/03/2022_21:27:02,833,Apagado,Apagado,Apagado,Apagado,53.31,62.38,67.31,59.88,65.50,Prendido
22/03/2022_21:27:07,833,Apagado,Apagado,Apagado,Apagado,53.38,62.38,67.37,59.88,65.50,Prendido
22/03/2022_21:27:13,832,Apagado,Apagado,Apagado,Apagado,53.31,62.38,67.31,59.94,65.50,Prendido
22/03/2022_21:27:19,832,Apagado,Apagado,Apagado,Apagado,53.31,62.44,67.31,60.00,65.50,Prendido
22/03/2022_21:27:25,832,Apagado,Apagado,Apagado,Apagado,53.31,62.44,67.31,60.06,65.50,Apagado
22/03/2022_21:27:31,831,Apagado,Apagado,Apagado,Apagado,53.19,62.38,67.19,60.00,65.37,Prendido
22/03/2022_21:27:37,831,Apagado,Apagado,Apagado,Apagado,53.31,62.44,67.31,60.13,65.50,Apagado
22/03/2022_21:27:43,830,Apagado,Apagado,Apagado,Apagado,53.19,62.38,67.19,59.94,65.44,Prendido
22/03/2022_21:27:48,830,Apagado,Apagado,Apagado,Apagado,53.31,62.44,67.31,60.13,65.50,Apagado
22/03/2022_21:27:54,831,Apagado,Apagado,Apagado,Apagado,53.25,62.38,67.19,60.00,65.37,Prendido
22/03/2022_21:28:00,831,Apagado,Apagado,Apagado,Apagado,53.31,62.44,67.37,60.00,65.50,Prendido
22/03/2022_21:28:06,830,Apagado,Apagado,Apagado,Apagado,53.38,62.44,67.31,60.00,65.50,Prendido
22/03/2022_21:28:12,829,Apagado,Apagado,Apagado,Apagado,53.38,62.50,67.31,60.00,65.50,Prendido
22/03/2022_21:28:18,829,Apagado,Apagado,Apagado,Apagado,53.31,62.44,67.31,60.06,65.50,Apagado
22/03/2022_21:28:24,829,Apagado,Apagado,Apagado,Apagado,53.25,62.38,67.19,59.94,65.37,Prendido
22/03/2022_21:28:30,831,Apagado,Apagado,Apagado,Apagado,53.38,62.50,67.31,60.06,65.50,Apagado
22/03/2022_21:28:35,830,Apagado,Apagado,Apagado,Apagado,53.25,62.38,67.19,59.94,65.37,Prendido
22/03/2022_21:28:41,831,Apagado,Apagado,Apagado,Apagado,53.38,62.44,67.37,60.06,65.50,Apagado
22/03/2022_21:28:47,831,Apagado,Apagado,Apagado,Apagado,53.38,62.44,67.25,60.06,65.44,Apagado
22/03/2022_21:28:53,831,Apagado,Apagado,Apagado,Apagado,53.25,62.38,67.19,59.94,65.37,Prendido
22/03/2022_21:28:59,832,Apagado,Apagado,Apagado,Apagado,53.38,62.44,67.31,60.00,65.50,Prendido
22/03/2022_21:29:05,832,Apagado,Apagado,Apagado,Apagado,53.38,62.50,67.31,59.94,65.50,Prendido
22/03/2022_21:29:11,834,Apagado,Apagado,Apagado,Apagado,53.38,62.50,67.31,59.88,65.50,Prendido
22/03/2022_21:29:16,834,Apagado,Apagado,Apagado,Apagado,53.38,62.50,67.37,59.75,65.50,Prendido
22/03/2022_21:29:22,836,Apagado,Apagado,Apagado,Apagado,53.38,62.50,67.37,59.88,65.50,Prendido
22/03/2022_21:29:28,836,Apagado,Apagado,Apagado,Apagado,53.38,62.50,67.37,59.81,65.50,Prendido
22/03/2022_21:29:34,836,Apagado,Apagado,Apagado,Apagado,53.38,62.50,67.37,59.88,65.50,Prendido
22/03/2022_21:29:40,837,Apagado,Apagado,Apagado,Apagado,53.38,62.50,67.37,59.88,65.50,Prendido
22/03/2022_21:29:46,838,Apagado,Apagado,Apagado,Apagado,53.38,62.50,67.37,60.00,65.50,Prendido
22/03/2022_21:29:52,838,Apagado,Apagado,Apagado,Apagado,53.38,62.50,67.31,60.00,65.50,Prendido
22/03/2022_21:29:57,838,Apagado,Apagado,Apagado,Apagado,53.38,62.50,67.31,60.06,65.50,Apagado
