Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_06:43:59,0,Apagado,Prendido,Apagado,Apagado,58.06,66.31,70.94,58.63,60.94,Prendido
23/03/2022_06:44:05,0,Apagado,Prendido,Apagado,Apagado,58.06,66.31,70.94,58.56,60.94,Prendido
23/03/2022_06:44:10,0,Apagado,Prendido,Apagado,Apagado,58.06,66.31,70.94,58.69,61.00,Prendido
23/03/2022_06:44:16,0,Apagado,Prendido,Apagado,Apagado,58.06,66.37,70.94,58.63,60.94,Prendido
23/03/2022_06:44:22,0,Apagado,Prendido,Apagado,Apagado,58.06,66.37,70.94,58.63,60.94,Prendido
23/03/2022_06:44:28,0,Apagado,Prendido,Apagado,Apagado,58.13,66.37,70.94,58.81,61.00,Prendido
23/03/2022_06:44:34,0,Apagado,Prendido,Apagado,Apagado,58.06,66.37,70.94,58.75,61.00,Prendido
23/03/2022_06:44:40,0,Apagado,Prendido,Apagado,Apagado,58.06,66.44,70.87,58.69,61.00,Prendido
23/03/2022_06:44:46,0,Apagado,Prendido,Apagado,Apagado,58.13,66.44,70.87,58.75,61.00,Prendido
23/03/2022_06:44:52,0,Apagado,Prendido,Apagado,Apagado,58.13,66.44,70.87,58.75,61.00,Prendido
23/03/2022_06:44:57,0,Apagado,Prendido,Apagado,Apagado,58.13,66.44,70.87,58.81,61.00,Prendido
23/03/2022_06:45:03,0,Apagado,Prendido,Apagado,Apagado,58.13,66.44,70.87,58.81,61.00,Prendido
23/03/2022_06:45:09,0,Apagado,Prendido,Apagado,Apagado,58.13,66.44,70.87,58.94,61.00,Prendido
23/03/2022_06:45:15,0,Apagado,Prendido,Apagado,Apagado,58.19,66.44,70.87,58.94,61.00,Prendido
23/03/2022_06:45:21,0,Apagado,Prendido,Apagado,Apagado,58.19,66.44,70.87,59.00,61.06,Prendido
23/03/2022_06:45:27,0,Apagado,Prendido,Apagado,Apagado,58.19,66.50,70.87,58.94,61.06,Prendido
23/03/2022_06:45:33,0,Apagado,Prendido,Apagado,Apagado,58.19,66.50,70.87,58.88,61.06,Prendido
23/03/2022_06:45:38,0,Apagado,Prendido,Apagado,Apagado,58.19,66.50,70.87,58.88,61.06,Prendido
23/03/2022_06:45:44,0,Apagado,Prendido,Apagado,Apagado,58.19,66.50,70.87,58.88,61.06,Prendido
23/03/2022_06:45:50,0,Apagado,Prendido,Apagado,Apagado,58.19,66.50,70.87,58.94,61.06,Prendido
23/03/2022_06:45:56,0,Apagado,Prendido,Apagado,Apagado,58.19,66.56,70.87,58.94,61.06,Prendido
23/03/2022_06:46:02,0,Apagado,Prendido,Apagado,Apagado,58.25,66.50,70.87,58.94,61.06,Prendido
23/03/2022_06:46:08,0,Apagado,Prendido,Apagado,Apagado,58.25,66.56,70.81,59.00,61.13,Prendido
23/03/2022_06:46:14,0,Apagado,Prendido,Apagado,Apagado,58.25,66.56,70.81,58.94,61.13,Prendido
23/03/2022_06:46:19,0,Apagado,Prendido,Apagado,Apagado,58.25,66.56,70.81,58.88,61.13,Prendido
23/03/2022_06:46:25,0,Apagado,Prendido,Apagado,Apagado,58.25,66.56,70.81,58.94,61.13,Prendido
23/03/2022_06:46:31,0,Apagado,Prendido,Apagado,Apagado,58.25,66.62,70.81,58.94,61.13,Prendido
23/03/2022_06:46:37,0,Apagado,Prendido,Apagado,Apagado,58.31,66.56,70.81,58.94,61.13,Prendido
23/03/2022_06:46:43,0,Apagado,Prendido,Apagado,Apagado,58.25,66.62,70.81,59.00,61.13,Prendido
23/03/2022_06:46:49,0,Apagado,Prendido,Apagado,Apagado,58.31,66.62,70.81,59.06,61.13,Prendido
23/03/2022_06:46:55,0,Apagado,Prendido,Apagado,Apagado,58.31,66.62,70.81,59.00,61.13,Prendido
23/03/2022_06:47:01,0,Apagado,Prendido,Apagado,Apagado,58.31,66.62,70.81,59.06,61.13,Prendido
