Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_01:01:56,5000,Apagado,Apagado,Prendido,Apagado,59.00,69.81,70.25,59.75,63.81,Prendido
23/03/2022_01:02:02,5000,Apagado,Apagado,Prendido,Apagado,59.00,69.87,70.25,59.75,63.81,Prendido
23/03/2022_01:02:08,5000,Apagado,Apagado,Prendido,Apagado,59.06,69.87,70.25,59.81,63.81,Prendido
23/03/2022_01:02:14,5000,Apagado,Apagado,Prendido,Apagado,59.06,69.94,70.19,59.75,63.88,Prendido
23/03/2022_01:02:20,5000,Apagado,Apagado,Prendido,Apagado,59.06,70.00,70.25,59.81,63.88,Prendido
23/03/2022_01:02:25,5000,Apagado,Apagado,Prendido,Apagado,59.06,70.00,70.25,59.81,63.88,Prendido
23/03/2022_01:02:31,5000,Apagado,Apagado,Prendido,Apagado,59.06,70.06,70.19,59.81,63.88,Prendido
23/03/2022_01:02:37,5000,Apagado,Apagado,Prendido,Apagado,59.06,70.12,70.19,59.81,63.88,Prendido
23/03/2022_01:02:43,5000,Apagado,Apagado,Prendido,Apagado,59.06,70.12,70.19,59.88,63.88,Prendido
23/03/2022_01:02:49,5000,Apagado,Apagado,Prendido,Apagado,59.06,70.19,70.19,59.94,63.88,Prendido
23/03/2022_01:02:55,5000,Apagado,Apagado,Prendido,Apagado,59.13,70.25,70.19,59.94,63.94,Prendido
23/03/2022_01:03:01,5000,Apagado,Apagado,Prendido,Apagado,59.13,70.25,70.12,60.00,63.94,Prendido
23/03/2022_01:03:07,5000,Apagado,Apagado,Prendido,Apagado,59.13,70.25,70.12,60.06,63.94,Apagado
23/03/2022_01:03:12,5000,Apagado,Apagado,Prendido,Apagado,59.13,70.31,70.06,60.00,63.94,Prendido
23/03/2022_01:03:18,5000,Apagado,Apagado,Prendido,Apagado,59.13,70.37,70.19,60.06,63.94,Apagado
23/03/2022_01:03:24,5000,Apagado,Apagado,Prendido,Apagado,59.13,70.37,70.06,60.06,63.94,Apagado
23/03/2022_01:03:30,5000,Apagado,Apagado,Prendido,Apagado,59.13,70.44,70.06,60.06,64.00,Apagado
23/03/2022_01:03:36,5000,Apagado,Apagado,Prendido,Apagado,59.13,70.44,70.06,59.94,63.94,Prendido
23/03/2022_01:03:42,5000,Apagado,Apagado,Prendido,Apagado,59.19,70.50,70.12,59.94,63.94,Prendido
23/03/2022_01:03:48,5000,Apagado,Apagado,Prendido,Apagado,59.13,70.50,70.12,59.94,64.00,Prendido
23/03/2022_01:03:53,5000,Apagado,Apagado,Prendido,Apagado,59.13,70.56,70.06,59.88,64.00,Prendido
23/03/2022_01:03:59,5000,Apagado,Apagado,Prendido,Apagado,59.19,70.56,70.06,59.81,64.00,Prendido
23/03/2022_01:04:05,4959,Apagado,Apagado,Prendido,Apagado,59.19,70.62,70.06,59.88,64.00,Prendido
23/03/2022_01:04:11,4875,Apagado,Apagado,Prendido,Apagado,59.19,70.69,70.06,59.81,64.06,Prendido
23/03/2022_01:04:17,4635,Apagado,Apagado,Prendido,Apagado,59.19,70.69,70.06,59.81,64.06,Prendido
23/03/2022_01:04:23,4498,Apagado,Apagado,Prendido,Apagado,59.19,70.75,70.06,59.81,64.06,Prendido
23/03/2022_01:04:29,4388,Apagado,Apagado,Prendido,Apagado,59.19,70.75,70.00,59.88,64.06,Prendido
23/03/2022_01:04:35,4262,Apagado,Apagado,Prendido,Apagado,59.19,70.81,70.06,59.88,64.06,Prendido
23/03/2022_01:04:40,4162,Apagado,Apagado,Prendido,Apagado,59.19,70.81,70.06,59.94,64.06,Prendido
23/03/2022_01:04:46,4076,Apagado,Apagado,Prendido,Apagado,59.19,70.87,70.06,59.94,64.06,Prendido
23/03/2022_01:04:52,3896,Apagado,Apagado,Prendido,Apagado,59.19,70.87,70.00,60.00,64.06,Prendido
23/03/2022_01:04:58,3841,Apagado,Apagado,Prendido,Apagado,59.19,70.87,70.00,60.00,64.12,Prendido
23/03/2022_01:05:04,3789,Apagado,Apagado,Prendido,Apagado,59.25,70.87,70.00,60.06,64.12,Apagado
23/03/2022_01:05:10,3739,Apagado,Apagado,Prendido,Apagado,59.25,70.94,69.87,60.13,64.12,Apagado
23/03/2022_01:05:16,3690,Apagado,Apagado,Prendido,Apagado,59.25,71.00,69.94,60.06,64.12,Apagado
23/03/2022_01:05:21,3617,Apagado,Apagado,Prendido,Apagado,59.25,71.00,69.94,60.06,64.12,Apagado
23/03/2022_01:05:27,3480,Apagado,Apagado,Prendido,Apagado,59.25,71.00,69.94,60.06,64.12,Apagado
