Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_08:41:16,0,Apagado,Apagado,Apagado,Apagado,55.19,62.63,67.44,60.06,66.12,Apagado
23/03/2022_08:41:22,0,Apagado,Apagado,Apagado,Apagado,55.13,62.56,67.31,59.88,66.00,Prendido
23/03/2022_08:41:28,0,Apagado,Apagado,Apagado,Apagado,55.19,62.63,67.44,59.94,66.12,Prendido
23/03/2022_08:41:34,0,Apagado,Apagado,Apagado,Apagado,55.25,62.63,67.50,59.94,66.12,Prendido
23/03/2022_08:41:39,0,Apagado,Apagado,Apagado,Apagado,55.19,62.63,67.44,59.88,66.06,Prendido
23/03/2022_08:41:45,0,Apagado,Apagado,Apagado,Apagado,55.19,62.63,67.44,59.88,66.12,Prendido
23/03/2022_08:41:51,0,Apagado,Apagado,Apagado,Apagado,55.19,62.63,67.44,60.00,66.12,Prendido
23/03/2022_08:41:57,0,Apagado,Apagado,Apagado,Apagado,55.19,62.63,67.44,60.00,66.12,Prendido
23/03/2022_08:42:03,0,Apagado,Apagado,Apagado,Apagado,55.19,62.63,67.44,60.06,66.06,Apagado
23/03/2022_08:42:09,0,Apagado,Apagado,Apagado,Apagado,55.19,62.56,67.37,60.06,66.06,Apagado
23/03/2022_08:42:15,0,Apagado,Apagado,Apagado,Apagado,55.06,62.50,67.31,59.94,66.00,Prendido
23/03/2022_08:42:20,0,Apagado,Apagado,Apagado,Apagado,55.19,62.63,67.44,59.88,66.12,Prendido
23/03/2022_08:42:26,0,Apagado,Apagado,Apagado,Apagado,55.19,62.63,67.44,59.88,66.12,Prendido
23/03/2022_08:42:32,0,Apagado,Apagado,Apagado,Apagado,55.19,62.56,67.44,59.81,66.12,Prendido
23/03/2022_08:42:38,0,Apagado,Apagado,Apagado,Apagado,55.19,62.63,67.44,59.81,66.12,Prendido
23/03/2022_08:42:44,0,Apagado,Apagado,Apagado,Apagado,55.19,62.63,67.44,59.81,66.12,Prendido
