Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
22/03/2022_22:15:47,792,Apagado,Apagado,Apagado,Apagado,53.94,63.06,67.12,59.88,65.50,Prendido
22/03/2022_22:15:53,793,Apagado,Apagado,Apagado,Apagado,53.94,63.00,67.12,60.00,65.50,Prendido
22/03/2022_22:15:59,794,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.12,59.94,65.50,Prendido
22/03/2022_22:16:05,794,Apagado,Apagado,Apagado,Apagado,53.94,63.00,67.12,60.00,65.50,Prendido
22/03/2022_22:16:11,795,Apagado,Apagado,Apagado,Apagado,53.94,63.00,67.12,60.06,65.50,Apagado
22/03/2022_22:16:17,795,Apagado,Apagado,Apagado,Apagado,53.88,62.94,66.94,60.06,65.37,Apagado
22/03/2022_22:16:23,794,Apagado,Apagado,Apagado,Apagado,53.88,63.00,66.94,60.00,65.44,Prendido
22/03/2022_22:16:28,794,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.06,60.13,65.50,Apagado
22/03/2022_22:16:34,794,Apagado,Apagado,Apagado,Apagado,53.88,62.94,66.94,60.06,65.44,Apagado
22/03/2022_22:16:40,794,Apagado,Apagado,Apagado,Apagado,53.88,62.94,66.94,60.06,65.37,Apagado
22/03/2022_22:16:46,792,Apagado,Apagado,Apagado,Apagado,53.88,62.94,66.94,59.94,65.37,Prendido
22/03/2022_22:16:52,791,Apagado,Apagado,Apagado,Apagado,54.00,63.06,67.12,60.00,65.50,Prendido
22/03/2022_22:16:58,791,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.12,59.94,65.50,Prendido
22/03/2022_22:17:04,791,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.12,59.88,65.50,Prendido
22/03/2022_22:17:10,792,Apagado,Apagado,Apagado,Apagado,54.00,63.06,67.12,59.88,65.50,Prendido
22/03/2022_22:17:15,791,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.12,59.88,65.50,Prendido
22/03/2022_22:17:21,793,Apagado,Apagado,Apagado,Apagado,54.06,63.06,67.12,59.88,65.50,Prendido
22/03/2022_22:17:27,794,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.12,59.94,65.50,Prendido
22/03/2022_22:17:33,795,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.12,60.00,65.50,Prendido
22/03/2022_22:17:39,795,Apagado,Apagado,Apagado,Apagado,54.00,63.06,67.12,60.06,65.56,Apagado
22/03/2022_22:17:45,795,Apagado,Apagado,Apagado,Apagado,53.88,62.94,66.94,60.00,65.37,Prendido
22/03/2022_22:17:51,795,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.12,60.13,65.50,Apagado
22/03/2022_22:17:56,795,Apagado,Apagado,Apagado,Apagado,53.88,62.94,66.94,60.06,65.44,Apagado
22/03/2022_22:18:02,795,Apagado,Apagado,Apagado,Apagado,53.88,62.94,66.94,60.06,65.44,Apagado
22/03/2022_22:18:08,792,Apagado,Apagado,Apagado,Apagado,53.88,62.94,66.94,60.06,65.44,Apagado
22/03/2022_22:18:14,791,Apagado,Apagado,Apagado,Apagado,53.88,62.94,66.94,60.00,65.44,Prendido
22/03/2022_22:18:20,791,Apagado,Apagado,Apagado,Apagado,54.00,63.06,67.12,60.00,65.50,Prendido
22/03/2022_22:18:26,791,Apagado,Apagado,Apagado,Apagado,54.00,63.06,67.12,59.94,65.50,Prendido
22/03/2022_22:18:32,791,Apagado,Apagado,Apagado,Apagado,54.00,63.06,67.12,59.88,65.56,Prendido
22/03/2022_22:18:37,790,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.12,59.81,65.50,Prendido
22/03/2022_22:18:43,790,Apagado,Apagado,Apagado,Apagado,54.00,63.06,67.12,59.81,65.56,Prendido
22/03/2022_22:18:49,789,Apagado,Apagado,Apagado,Apagado,54.00,63.06,67.12,59.88,65.50,Prendido
22/03/2022_22:18:55,788,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.12,59.88,65.50,Prendido
22/03/2022_22:19:01,788,Apagado,Apagado,Apagado,Apagado,54.00,63.06,67.12,59.94,65.50,Prendido
22/03/2022_22:19:07,788,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.06,60.00,65.50,Prendido
22/03/2022_22:19:13,788,Apagado,Apagado,Apagado,Apagado,54.00,63.06,67.12,60.00,65.50,Prendido
22/03/2022_22:19:19,788,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.06,60.13,65.50,Apagado
22/03/2022_22:19:24,788,Apagado,Apagado,Apagado,Apagado,53.94,62.94,66.94,60.00,65.37,Prendido
22/03/2022_22:19:30,789,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.12,60.25,65.50,Apagado
22/03/2022_22:19:36,790,Apagado,Apagado,Apagado,Apagado,53.94,63.06,67.00,60.19,65.44,Apagado
22/03/2022_22:19:42,790,Apagado,Apagado,Apagado,Apagado,53.88,62.94,66.94,60.06,65.44,Apagado
22/03/2022_22:19:48,790,Apagado,Apagado,Apagado,Apagado,53.88,62.94,66.94,60.13,65.37,Apagado
22/03/2022_22:19:54,791,Apagado,Apagado,Apagado,Apagado,53.88,62.94,66.94,60.00,65.44,Prendido
22/03/2022_22:20:00,792,Apagado,Apagado,Apagado,Apagado,54.00,63.06,67.12,59.94,65.50,Prendido
22/03/2022_22:20:05,792,Apagado,Apagado,Apagado,Apagado,54.00,63.06,67.12,59.88,65.50,Prendido
22/03/2022_22:20:11,793,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.06,59.88,65.50,Prendido
22/03/2022_22:20:17,793,Apagado,Apagado,Apagado,Apagado,53.94,63.00,67.06,59.88,65.50,Prendido
22/03/2022_22:20:23,794,Apagado,Apagado,Apagado,Apagado,54.00,63.06,67.12,59.81,65.50,Prendido
22/03/2022_22:20:29,795,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.06,59.94,65.50,Prendido
22/03/2022_22:20:35,795,Apagado,Apagado,Apagado,Apagado,54.00,63.06,67.06,59.94,65.50,Prendido
22/03/2022_22:20:41,795,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.12,60.00,65.50,Prendido
22/03/2022_22:20:46,795,Apagado,Apagado,Apagado,Apagado,53.94,63.00,67.06,60.00,65.50,Prendido
22/03/2022_22:20:52,794,Apagado,Apagado,Apagado,Apagado,54.00,63.00,67.06,60.13,65.50,Apagado
22/03/2022_22:20:58,794,Apagado,Apagado,Apagado,Apagado,53.88,62.94,66.94,60.06,65.37,Apagado
