Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_05:55:07,710,Apagado,Apagado,Apagado,Apagado,56.19,64.06,66.19,60.00,65.31,Prendido
23/03/2022_05:55:13,711,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.00,65.31,Prendido
23/03/2022_05:55:19,712,Apagado,Apagado,Apagado,Apagado,56.13,64.12,66.19,60.06,65.31,Apagado
23/03/2022_05:55:25,711,Apagado,Apagado,Apagado,Apagado,56.06,64.06,66.00,60.00,65.19,Prendido
23/03/2022_05:55:31,711,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.00,65.25,Prendido
23/03/2022_05:55:37,711,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.06,65.31,Apagado
23/03/2022_05:55:43,711,Apagado,Apagado,Apagado,Apagado,56.06,64.06,66.00,59.94,65.19,Prendido
23/03/2022_05:55:49,710,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.06,65.31,Apagado
23/03/2022_05:55:54,711,Apagado,Apagado,Apagado,Apagado,56.06,64.06,66.00,60.00,65.19,Prendido
23/03/2022_05:56:00,711,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.12,60.00,65.25,Prendido
23/03/2022_05:56:06,711,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.00,65.31,Prendido
23/03/2022_05:56:12,711,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.00,65.25,Prendido
23/03/2022_05:56:18,711,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.06,65.31,Apagado
23/03/2022_05:56:24,711,Apagado,Apagado,Apagado,Apagado,56.06,64.06,66.00,60.00,65.19,Prendido
23/03/2022_05:56:30,711,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.06,65.31,Apagado
23/03/2022_05:56:35,711,Apagado,Apagado,Apagado,Apagado,56.06,64.00,66.00,60.00,65.19,Prendido
23/03/2022_05:56:41,711,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.06,65.31,Apagado
23/03/2022_05:56:47,711,Apagado,Apagado,Apagado,Apagado,56.06,64.06,66.00,59.94,65.19,Prendido
23/03/2022_05:56:53,712,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.00,65.25,Prendido
23/03/2022_05:56:59,711,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,59.94,65.25,Prendido
23/03/2022_05:57:05,711,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,59.94,65.25,Prendido
23/03/2022_05:57:11,711,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,59.88,65.31,Prendido
23/03/2022_05:57:16,710,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.00,65.31,Prendido
23/03/2022_05:57:22,710,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.06,65.31,Apagado
23/03/2022_05:57:28,712,Apagado,Apagado,Apagado,Apagado,56.06,64.06,66.00,60.00,65.19,Prendido
23/03/2022_05:57:34,713,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.06,65.25,Apagado
23/03/2022_05:57:40,713,Apagado,Apagado,Apagado,Apagado,56.06,64.06,66.00,59.94,65.19,Prendido
23/03/2022_05:57:46,713,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.12,60.00,65.25,Prendido
23/03/2022_05:57:52,713,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,59.94,65.31,Prendido
23/03/2022_05:57:57,713,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,59.88,65.25,Prendido
23/03/2022_05:58:03,712,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.00,65.25,Prendido
23/03/2022_05:58:09,712,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.00,65.31,Prendido
23/03/2022_05:58:15,713,Apagado,Apagado,Apagado,Apagado,56.13,64.12,66.19,60.00,65.25,Prendido
23/03/2022_05:58:21,713,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.12,60.06,65.31,Apagado
23/03/2022_05:58:27,714,Apagado,Apagado,Apagado,Apagado,56.06,64.06,66.00,60.00,65.19,Prendido
23/03/2022_05:58:33,713,Apagado,Apagado,Apagado,Apagado,56.25,64.19,66.25,60.13,65.25,Apagado
23/03/2022_05:58:38,714,Apagado,Apagado,Apagado,Apagado,56.06,64.06,65.94,60.06,65.19,Apagado
23/03/2022_05:58:44,714,Apagado,Apagado,Apagado,Apagado,56.06,64.00,66.00,60.00,65.19,Prendido
23/03/2022_05:58:50,713,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.12,60.06,65.31,Apagado
23/03/2022_05:58:56,713,Apagado,Apagado,Apagado,Apagado,56.06,64.06,66.00,59.94,65.19,Prendido
23/03/2022_05:59:02,713,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.00,65.31,Prendido
23/03/2022_05:59:08,713,Apagado,Apagado,Apagado,Apagado,56.19,64.19,66.19,60.00,65.31,Prendido
23/03/2022_05:59:14,713,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.00,65.31,Prendido
23/03/2022_05:59:20,713,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,59.94,65.25,Prendido
23/03/2022_05:59:25,713,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.12,60.00,65.25,Prendido
23/03/2022_05:59:31,713,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,59.94,65.31,Prendido
23/03/2022_05:59:37,713,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.19,60.00,65.25,Prendido
23/03/2022_05:59:43,713,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.12,60.06,65.31,Apagado
23/03/2022_05:59:49,713,Apagado,Apagado,Apagado,Apagado,56.06,64.06,66.00,60.00,65.19,Prendido
23/03/2022_05:59:55,713,Apagado,Apagado,Apagado,Apagado,56.19,64.12,66.12,60.06,65.31,Apagado
