Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_03:38:18,734,Apagado,Apagado,Apagado,Apagado,54.81,63.13,66.50,60.00,65.44,Prendido
23/03/2022_03:38:24,735,Apagado,Apagado,Apagado,Apagado,54.81,63.19,66.56,60.06,65.50,Apagado
23/03/2022_03:38:30,734,Apagado,Apagado,Apagado,Apagado,54.75,63.06,66.37,60.00,65.37,Prendido
23/03/2022_03:38:36,734,Apagado,Apagado,Apagado,Apagado,54.81,63.13,66.50,60.19,65.50,Apagado
23/03/2022_03:38:42,733,Apagado,Apagado,Apagado,Apagado,54.75,63.06,66.31,60.00,65.37,Prendido
23/03/2022_03:38:48,732,Apagado,Apagado,Apagado,Apagado,54.81,63.13,66.50,60.13,65.50,Apagado
23/03/2022_03:38:53,732,Apagado,Apagado,Apagado,Apagado,54.75,63.06,66.37,60.00,65.37,Prendido
23/03/2022_03:38:59,731,Apagado,Apagado,Apagado,Apagado,54.81,63.13,66.50,60.06,65.44,Apagado
23/03/2022_03:39:05,730,Apagado,Apagado,Apagado,Apagado,54.75,63.06,66.31,60.00,65.37,Prendido
23/03/2022_03:39:11,730,Apagado,Apagado,Apagado,Apagado,54.88,63.13,66.50,60.00,65.50,Prendido
23/03/2022_03:39:17,730,Apagado,Apagado,Apagado,Apagado,54.88,63.13,66.50,60.00,65.50,Prendido
23/03/2022_03:39:23,731,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.00,65.50,Prendido
23/03/2022_03:39:29,730,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.00,65.50,Prendido
23/03/2022_03:39:34,729,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.06,65.50,Apagado
23/03/2022_03:39:40,728,Apagado,Apagado,Apagado,Apagado,54.75,63.06,66.37,60.00,65.37,Prendido
23/03/2022_03:39:46,728,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.13,65.50,Apagado
23/03/2022_03:39:52,728,Apagado,Apagado,Apagado,Apagado,54.75,63.06,66.37,59.94,65.37,Prendido
23/03/2022_03:39:58,728,Apagado,Apagado,Apagado,Apagado,54.88,63.13,66.50,60.06,65.44,Apagado
23/03/2022_03:40:04,728,Apagado,Apagado,Apagado,Apagado,54.81,63.13,66.44,60.00,65.44,Prendido
23/03/2022_03:40:10,728,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,59.94,65.44,Prendido
23/03/2022_03:40:15,729,Apagado,Apagado,Apagado,Apagado,54.88,63.13,66.50,59.94,65.50,Prendido
23/03/2022_03:40:21,732,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,59.88,65.44,Prendido
23/03/2022_03:40:27,733,Apagado,Apagado,Apagado,Apagado,54.94,63.19,66.50,59.94,65.50,Prendido
23/03/2022_03:40:33,734,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,59.94,65.50,Prendido
23/03/2022_03:40:39,737,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.56,60.06,65.44,Apagado
23/03/2022_03:40:45,738,Apagado,Apagado,Apagado,Apagado,54.75,63.06,66.37,59.94,65.37,Prendido
23/03/2022_03:40:51,739,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.00,65.44,Prendido
23/03/2022_03:40:57,739,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.06,65.44,Apagado
23/03/2022_03:41:02,740,Apagado,Apagado,Apagado,Apagado,54.81,63.13,66.37,59.94,65.37,Prendido
23/03/2022_03:41:08,741,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.06,65.44,Apagado
23/03/2022_03:41:14,743,Apagado,Apagado,Apagado,Apagado,54.75,63.13,66.37,59.94,65.37,Prendido
23/03/2022_03:41:20,743,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.00,65.44,Prendido
23/03/2022_03:41:26,741,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.06,65.50,Apagado
23/03/2022_03:41:32,741,Apagado,Apagado,Apagado,Apagado,54.81,63.13,66.37,59.94,65.37,Prendido
23/03/2022_03:41:38,739,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.00,65.44,Prendido
23/03/2022_03:41:43,737,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.00,65.50,Prendido
23/03/2022_03:41:49,736,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.00,65.50,Prendido
23/03/2022_03:41:55,736,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.00,65.50,Prendido
23/03/2022_03:42:01,735,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.06,65.50,Apagado
23/03/2022_03:42:07,734,Apagado,Apagado,Apagado,Apagado,54.81,63.13,66.37,59.94,65.37,Prendido
23/03/2022_03:42:13,734,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.13,65.44,Apagado
23/03/2022_03:42:19,732,Apagado,Apagado,Apagado,Apagado,54.81,63.13,66.44,60.00,65.44,Prendido
23/03/2022_03:42:24,732,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.06,65.44,Apagado
23/03/2022_03:42:30,731,Apagado,Apagado,Apagado,Apagado,54.81,63.13,66.37,59.94,65.37,Prendido
23/03/2022_03:42:36,730,Apagado,Apagado,Apagado,Apagado,54.94,63.19,66.50,59.94,65.44,Prendido
23/03/2022_03:42:42,730,Apagado,Apagado,Apagado,Apagado,54.94,63.19,66.50,60.06,65.50,Apagado
23/03/2022_03:42:48,730,Apagado,Apagado,Apagado,Apagado,54.81,63.06,66.37,60.00,65.37,Prendido
23/03/2022_03:42:54,730,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.00,65.44,Prendido
23/03/2022_03:43:00,731,Apagado,Apagado,Apagado,Apagado,54.94,63.19,66.50,60.00,65.44,Prendido
23/03/2022_03:43:05,730,Apagado,Apagado,Apagado,Apagado,54.94,63.19,66.50,60.00,65.50,Prendido
23/03/2022_03:43:11,729,Apagado,Apagado,Apagado,Apagado,54.94,63.19,66.50,60.00,65.50,Prendido
23/03/2022_03:43:17,728,Apagado,Apagado,Apagado,Apagado,54.94,63.19,66.50,60.00,65.50,Prendido
23/03/2022_03:43:23,728,Apagado,Apagado,Apagado,Apagado,54.94,63.19,66.50,60.06,65.50,Apagado
23/03/2022_03:43:29,729,Apagado,Apagado,Apagado,Apagado,54.81,63.13,66.37,60.06,65.37,Apagado
23/03/2022_03:43:35,729,Apagado,Apagado,Apagado,Apagado,54.81,63.13,66.31,60.00,65.37,Prendido
23/03/2022_03:43:41,727,Apagado,Apagado,Apagado,Apagado,54.88,63.19,66.50,60.19,65.44,Apagado
23/03/2022_03:43:47,727,Apagado,Apagado,Apagado,Apagado,54.81,63.13,66.37,60.00,65.37,Prendido
23/03/2022_03:43:52,727,Apagado,Apagado,Apagado,Apagado,54.94,63.19,66.50,60.06,65.44,Apagado
23/03/2022_03:43:58,726,Apagado,Apagado,Apagado,Apagado,54.88,63.13,66.37,59.94,65.37,Prendido
23/03/2022_03:44:04,725,Apagado,Apagado,Apagado,Apagado,54.94,63.19,66.50,59.94,65.44,Prendido
23/03/2022_03:44:10,725,Apagado,Apagado,Apagado,Apagado,54.94,63.25,66.50,59.94,65.44,Prendido
23/03/2022_03:44:16,726,Apagado,Apagado,Apagado,Apagado,54.94,63.25,66.50,59.94,65.44,Prendido
23/03/2022_03:44:22,727,Apagado,Apagado,Apagado,Apagado,54.94,63.19,66.50,59.94,65.50,Prendido
23/03/2022_03:44:28,727,Apagado,Apagado,Apagado,Apagado,54.94,63.19,66.50,60.00,65.44,Prendido
23/03/2022_03:44:33,727,Apagado,Apagado,Apagado,Apagado,54.94,63.25,66.50,60.06,65.44,Apagado
23/03/2022_03:44:39,727,Apagado,Apagado,Apagado,Apagado,54.88,63.13,66.31,59.94,65.31,Prendido
23/03/2022_03:44:45,727,Apagado,Apagado,Apagado,Apagado,54.94,63.25,66.50,60.06,65.44,Apagado
23/03/2022_03:44:51,728,Apagado,Apagado,Apagado,Apagado,54.88,63.13,66.31,59.94,65.37,Prendido
23/03/2022_03:44:57,728,Apagado,Apagado,Apagado,Apagado,54.94,63.25,66.50,60.00,65.44,Prendido
23/03/2022_03:45:03,727,Apagado,Apagado,Apagado,Apagado,54.94,63.25,66.50,60.06,65.44,Apagado
23/03/2022_03:45:09,725,Apagado,Apagado,Apagado,Apagado,54.88,63.13,66.37,59.94,65.37,Prendido
23/03/2022_03:45:14,725,Apagado,Apagado,Apagado,Apagado,54.94,63.25,66.50,60.00,65.50,Prendido
23/03/2022_03:45:20,725,Apagado,Apagado,Apagado,Apagado,54.94,63.19,66.50,60.06,65.44,Apagado
23/03/2022_03:45:26,725,Apagado,Apagado,Apagado,Apagado,54.88,63.13,66.37,59.88,65.37,Prendido
23/03/2022_03:45:32,725,Apagado,Apagado,Apagado,Apagado,54.94,63.25,66.50,59.88,65.44,Prendido
23/03/2022_03:45:38,726,Apagado,Apagado,Apagado,Apagado,55.00,63.25,66.50,59.94,65.50,Prendido
23/03/2022_03:45:44,728,Apagado,Apagado,Apagado,Apagado,55.00,63.25,66.50,59.88,65.44,Prendido
23/03/2022_03:45:50,729,Apagado,Apagado,Apagado,Apagado,54.94,63.19,66.50,59.88,65.44,Prendido
23/03/2022_03:45:56,730,Apagado,Apagado,Apagado,Apagado,54.94,63.19,66.44,60.00,65.50,Prendido
23/03/2022_03:46:01,730,Apagado,Apagado,Apagado,Apagado,54.94,63.19,66.50,60.00,65.44,Prendido
