Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_03:08:59,764,Apagado,Apagado,Apagado,Apagado,54.38,62.81,66.69,60.00,65.56,Prendido
23/03/2022_03:09:05,765,Apagado,Apagado,Apagado,Apagado,54.38,62.75,66.69,59.94,65.56,Prendido
23/03/2022_03:09:11,765,Apagado,Apagado,Apagado,Apagado,54.38,62.81,66.75,60.00,65.56,Prendido
23/03/2022_03:09:17,764,Apagado,Apagado,Apagado,Apagado,54.38,62.81,66.75,59.94,65.56,Prendido
23/03/2022_03:09:23,763,Apagado,Apagado,Apagado,Apagado,54.31,62.75,66.75,60.06,65.56,Apagado
23/03/2022_03:09:28,762,Apagado,Apagado,Apagado,Apagado,54.25,62.69,66.62,60.00,65.44,Prendido
23/03/2022_03:09:34,762,Apagado,Apagado,Apagado,Apagado,54.38,62.81,66.75,60.13,65.56,Apagado
23/03/2022_03:09:40,760,Apagado,Apagado,Apagado,Apagado,54.25,62.69,66.56,60.00,65.44,Prendido
23/03/2022_03:09:46,760,Apagado,Apagado,Apagado,Apagado,54.38,62.81,66.75,60.06,65.56,Apagado
23/03/2022_03:09:52,758,Apagado,Apagado,Apagado,Apagado,54.31,62.69,66.56,60.00,65.50,Prendido
23/03/2022_03:09:58,758,Apagado,Apagado,Apagado,Apagado,54.38,62.81,66.75,60.13,65.56,Apagado
23/03/2022_03:10:04,758,Apagado,Apagado,Apagado,Apagado,54.25,62.69,66.56,60.00,65.50,Prendido
23/03/2022_03:10:10,758,Apagado,Apagado,Apagado,Apagado,54.38,62.81,66.75,60.13,65.56,Apagado
23/03/2022_03:10:15,757,Apagado,Apagado,Apagado,Apagado,54.31,62.69,66.56,60.00,65.50,Prendido
23/03/2022_03:10:21,756,Apagado,Apagado,Apagado,Apagado,54.38,62.81,66.69,60.00,65.56,Prendido
23/03/2022_03:10:27,758,Apagado,Apagado,Apagado,Apagado,54.38,62.81,66.75,60.00,65.62,Prendido
23/03/2022_03:10:33,758,Apagado,Apagado,Apagado,Apagado,54.38,62.75,66.69,60.00,65.56,Prendido
23/03/2022_03:10:39,758,Apagado,Apagado,Apagado,Apagado,54.44,62.81,66.69,59.94,65.56,Prendido
23/03/2022_03:10:45,757,Apagado,Apagado,Apagado,Apagado,54.38,62.81,66.69,60.00,65.56,Prendido
23/03/2022_03:10:51,756,Apagado,Apagado,Apagado,Apagado,54.38,62.81,66.69,60.06,65.62,Apagado
23/03/2022_03:10:56,756,Apagado,Apagado,Apagado,Apagado,54.25,62.75,66.56,60.00,65.50,Prendido
23/03/2022_03:11:02,755,Apagado,Apagado,Apagado,Apagado,54.44,62.81,66.69,60.13,65.62,Apagado
23/03/2022_03:11:08,755,Apagado,Apagado,Apagado,Apagado,54.25,62.75,66.56,60.00,65.50,Prendido
23/03/2022_03:11:14,757,Apagado,Apagado,Apagado,Apagado,54.38,62.81,66.69,60.06,65.56,Apagado
23/03/2022_03:11:20,757,Apagado,Apagado,Apagado,Apagado,54.31,62.69,66.56,60.00,65.50,Prendido
23/03/2022_03:11:26,757,Apagado,Apagado,Apagado,Apagado,54.38,62.81,66.75,60.06,65.56,Apagado
23/03/2022_03:11:32,757,Apagado,Apagado,Apagado,Apagado,54.31,62.75,66.56,59.94,65.50,Prendido
23/03/2022_03:11:37,758,Apagado,Apagado,Apagado,Apagado,54.44,62.75,66.69,60.00,65.56,Prendido
23/03/2022_03:11:43,759,Apagado,Apagado,Apagado,Apagado,54.44,62.75,66.69,59.94,65.62,Prendido
23/03/2022_03:11:49,761,Apagado,Apagado,Apagado,Apagado,54.44,62.81,66.75,60.00,65.56,Prendido
23/03/2022_03:11:55,761,Apagado,Apagado,Apagado,Apagado,54.44,62.75,66.69,59.94,65.56,Prendido
23/03/2022_03:12:01,761,Apagado,Apagado,Apagado,Apagado,54.38,62.81,66.69,60.06,65.56,Apagado
23/03/2022_03:12:07,761,Apagado,Apagado,Apagado,Apagado,54.38,62.75,66.62,59.94,65.56,Prendido
23/03/2022_03:12:13,762,Apagado,Apagado,Apagado,Apagado,54.44,62.81,66.69,60.00,65.62,Prendido
23/03/2022_03:12:19,762,Apagado,Apagado,Apagado,Apagado,54.38,62.81,66.69,60.00,65.56,Prendido
23/03/2022_03:12:24,762,Apagado,Apagado,Apagado,Apagado,54.44,62.81,66.69,60.06,65.56,Apagado
23/03/2022_03:12:30,762,Apagado,Apagado,Apagado,Apagado,54.31,62.75,66.56,59.88,65.50,Prendido
23/03/2022_03:12:36,762,Apagado,Apagado,Apagado,Apagado,54.44,62.88,66.69,60.00,65.56,Prendido
23/03/2022_03:12:42,761,Apagado,Apagado,Apagado,Apagado,54.44,62.81,66.69,60.00,65.56,Prendido
23/03/2022_03:12:48,760,Apagado,Apagado,Apagado,Apagado,54.44,62.81,66.75,60.06,65.62,Apagado
23/03/2022_03:12:54,759,Apagado,Apagado,Apagado,Apagado,54.31,62.75,66.56,60.00,65.50,Prendido
23/03/2022_03:13:00,758,Apagado,Apagado,Apagado,Apagado,54.44,62.81,66.69,60.00,65.62,Prendido
23/03/2022_03:13:05,758,Apagado,Apagado,Apagado,Apagado,54.44,62.81,66.69,60.00,65.56,Prendido
23/03/2022_03:13:11,758,Apagado,Apagado,Apagado,Apagado,54.44,62.81,66.69,60.06,65.56,Apagado
23/03/2022_03:13:17,758,Apagado,Apagado,Apagado,Apagado,54.38,62.75,66.56,60.00,65.50,Prendido
