Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_00:03:18,3549,Prendido,Apagado,Apagado,Apagado,55.00,64.19,67.12,59.75,67.44,Prendido
23/03/2022_00:03:23,3423,Prendido,Apagado,Apagado,Apagado,55.00,64.12,67.12,59.81,67.44,Prendido
23/03/2022_00:03:29,3235,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.06,59.81,67.44,Prendido
23/03/2022_00:03:35,3175,Prendido,Apagado,Apagado,Apagado,55.00,64.12,67.06,59.81,67.50,Prendido
23/03/2022_00:03:41,3116,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.12,59.81,67.50,Prendido
23/03/2022_00:03:47,3032,Prendido,Apagado,Apagado,Apagado,55.00,64.19,67.06,59.88,67.50,Prendido
23/03/2022_00:03:53,2960,Prendido,Apagado,Apagado,Apagado,55.00,64.19,67.06,59.88,67.50,Prendido
23/03/2022_00:03:59,2891,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.06,59.81,67.50,Prendido
23/03/2022_00:04:04,2747,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,59.94,67.50,Prendido
23/03/2022_00:04:10,2685,Prendido,Apagado,Apagado,Apagado,55.00,64.19,67.06,59.94,67.56,Prendido
23/03/2022_00:04:16,2593,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,59.88,67.56,Prendido
23/03/2022_00:04:22,2508,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.06,60.00,67.56,Prendido
23/03/2022_00:04:28,2451,Prendido,Apagado,Apagado,Apagado,55.00,64.12,67.06,60.00,67.56,Prendido
23/03/2022_00:04:34,2339,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.12,60.00,67.56,Prendido
23/03/2022_00:04:40,2256,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,60.06,67.62,Apagado
23/03/2022_00:04:45,2208,Prendido,Apagado,Apagado,Apagado,55.00,64.19,67.00,60.06,67.56,Apagado
23/03/2022_00:04:51,2152,Prendido,Apagado,Apagado,Apagado,55.00,64.12,67.00,60.06,67.56,Apagado
23/03/2022_00:04:57,2104,Prendido,Apagado,Apagado,Apagado,55.00,64.12,67.00,59.94,67.62,Prendido
23/03/2022_00:05:03,2045,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.06,59.88,67.62,Prendido
23/03/2022_00:05:09,1975,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.06,59.88,67.62,Prendido
23/03/2022_00:05:15,1948,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.06,59.75,67.62,Prendido
23/03/2022_00:05:21,1919,Prendido,Apagado,Apagado,Apagado,55.00,64.12,67.06,59.69,67.62,Prendido
23/03/2022_00:05:27,1893,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.06,59.75,67.62,Prendido
23/03/2022_00:05:32,1859,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.12,59.75,67.62,Prendido
23/03/2022_00:05:38,1828,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,59.75,67.62,Prendido
23/03/2022_00:05:44,1805,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.06,59.75,67.69,Prendido
23/03/2022_00:05:50,1792,Prendido,Apagado,Apagado,Apagado,55.00,64.19,67.06,59.69,67.69,Prendido
23/03/2022_00:05:56,1776,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,59.69,67.62,Prendido
23/03/2022_00:06:02,1754,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,59.75,67.62,Prendido
23/03/2022_00:06:08,1737,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,59.75,67.62,Prendido
23/03/2022_00:06:13,1695,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.06,59.69,67.69,Prendido
23/03/2022_00:06:19,1668,Prendido,Apagado,Apagado,Apagado,55.00,64.12,67.06,59.69,67.62,Prendido
23/03/2022_00:06:25,1645,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.06,59.69,67.62,Prendido
23/03/2022_00:06:31,1626,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,59.75,67.62,Prendido
23/03/2022_00:06:37,1609,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,59.75,67.62,Prendido
23/03/2022_00:06:43,1584,Prendido,Apagado,Apagado,Apagado,55.00,64.12,67.06,59.81,67.62,Prendido
23/03/2022_00:06:49,1550,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,59.75,67.62,Prendido
23/03/2022_00:06:55,1546,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.06,59.75,67.62,Prendido
23/03/2022_00:07:00,1529,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,59.75,67.62,Prendido
23/03/2022_00:07:06,1516,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,59.81,67.56,Prendido
23/03/2022_00:07:12,1502,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,59.75,67.56,Prendido
23/03/2022_00:07:18,1482,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,59.81,67.56,Prendido
23/03/2022_00:07:24,1450,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.06,59.81,67.56,Prendido
23/03/2022_00:07:30,1435,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.00,59.81,67.56,Prendido
23/03/2022_00:07:36,1427,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,59.81,67.56,Prendido
23/03/2022_00:07:41,1410,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.00,59.81,67.50,Prendido
23/03/2022_00:07:47,1400,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,59.75,67.50,Prendido
23/03/2022_00:07:53,1385,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.06,59.81,67.50,Prendido
23/03/2022_00:07:59,1342,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.06,59.88,67.50,Prendido
23/03/2022_00:08:05,1325,Prendido,Apagado,Apagado,Apagado,55.00,64.12,67.06,59.81,67.50,Prendido
23/03/2022_00:08:11,1309,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.00,59.81,67.50,Prendido
23/03/2022_00:08:17,1291,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.00,59.81,67.50,Prendido
23/03/2022_00:08:22,1277,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.00,59.75,67.44,Prendido
23/03/2022_00:08:28,1243,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.00,59.75,67.44,Prendido
23/03/2022_00:08:34,1239,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.00,59.69,67.44,Prendido
23/03/2022_00:08:40,1228,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.00,59.75,67.37,Prendido
23/03/2022_00:08:46,1217,Prendido,Apagado,Apagado,Apagado,55.06,64.12,67.00,59.69,67.37,Prendido
23/03/2022_00:08:52,1206,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.00,59.75,67.37,Prendido
23/03/2022_00:08:58,1198,Prendido,Apagado,Apagado,Apagado,55.06,64.19,67.00,59.75,67.37,Prendido
