Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_06:14:40,0,Prendido,Apagado,Apagado,Apagado,56.25,64.12,66.25,58.50,65.62,Prendido
23/03/2022_06:14:45,0,Prendido,Apagado,Apagado,Apagado,56.25,64.12,66.25,58.44,65.62,Prendido
23/03/2022_06:14:51,0,Prendido,Apagado,Apagado,Apagado,56.25,64.12,66.25,58.50,65.56,Prendido
23/03/2022_06:14:57,0,Prendido,Apagado,Apagado,Apagado,56.25,64.12,66.25,58.38,65.56,Prendido
23/03/2022_06:15:03,0,Prendido,Apagado,Apagado,Apagado,56.25,64.12,66.25,58.38,65.50,Prendido
23/03/2022_06:15:09,0,Prendido,Apagado,Apagado,Apagado,56.25,64.12,66.25,58.44,65.50,Prendido
23/03/2022_06:15:15,0,Prendido,Apagado,Apagado,Apagado,56.25,64.12,66.25,58.31,65.44,Prendido
23/03/2022_06:15:21,0,Prendido,Apagado,Apagado,Apagado,56.25,64.12,66.25,58.25,65.44,Prendido
23/03/2022_06:15:27,0,Prendido,Apagado,Apagado,Apagado,56.25,64.12,66.25,58.38,65.44,Prendido
23/03/2022_06:15:32,0,Prendido,Apagado,Apagado,Apagado,56.25,64.12,66.25,58.31,65.37,Prendido
23/03/2022_06:15:38,0,Prendido,Apagado,Apagado,Apagado,56.25,64.12,66.25,58.31,65.37,Prendido
23/03/2022_06:15:44,0,Prendido,Apagado,Apagado,Apagado,56.25,64.12,66.25,58.25,65.31,Prendido
23/03/2022_06:15:50,0,Prendido,Apagado,Apagado,Apagado,56.25,64.12,66.25,58.25,65.31,Prendido
23/03/2022_06:15:56,0,Prendido,Apagado,Apagado,Apagado,56.25,64.12,66.25,58.19,65.25,Prendido
23/03/2022_06:16:02,0,Prendido,Apagado,Apagado,Apagado,56.25,64.19,66.31,58.13,65.25,Prendido
23/03/2022_06:16:08,0,Prendido,Apagado,Apagado,Apagado,56.25,64.12,66.31,58.25,65.19,Prendido
