Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_02:49:26,765,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,59.94,65.50,Prendido
23/03/2022_02:49:32,765,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,60.00,65.50,Prendido
23/03/2022_02:49:38,764,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.87,59.94,65.50,Prendido
23/03/2022_02:49:44,764,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,59.94,65.50,Prendido
23/03/2022_02:49:50,764,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,60.00,65.50,Prendido
23/03/2022_02:49:56,764,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.87,60.13,65.50,Apagado
23/03/2022_02:50:02,764,Apagado,Apagado,Apagado,Apagado,54.00,62.44,66.69,60.06,65.44,Apagado
23/03/2022_02:50:08,763,Apagado,Apagado,Apagado,Apagado,54.00,62.44,66.69,60.06,65.44,Apagado
23/03/2022_02:50:13,762,Apagado,Apagado,Apagado,Apagado,54.00,62.50,66.69,60.06,65.44,Apagado
23/03/2022_02:50:19,762,Apagado,Apagado,Apagado,Apagado,54.00,62.50,66.69,60.00,65.44,Prendido
23/03/2022_02:50:25,760,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,60.00,65.50,Prendido
23/03/2022_02:50:31,760,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,59.88,65.56,Prendido
23/03/2022_02:50:37,759,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,59.88,65.50,Prendido
23/03/2022_02:50:43,758,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,59.88,65.50,Prendido
23/03/2022_02:50:49,757,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.87,59.81,65.56,Prendido
23/03/2022_02:50:54,756,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.87,59.94,65.56,Prendido
23/03/2022_02:51:00,758,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.87,59.94,65.50,Prendido
23/03/2022_02:51:06,758,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.87,59.94,65.50,Prendido
23/03/2022_02:51:12,759,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,60.00,65.50,Prendido
23/03/2022_02:51:18,759,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,60.00,65.56,Prendido
23/03/2022_02:51:24,758,Apagado,Apagado,Apagado,Apagado,54.06,62.56,66.87,60.13,65.56,Apagado
23/03/2022_02:51:30,758,Apagado,Apagado,Apagado,Apagado,54.00,62.50,66.69,60.06,65.44,Apagado
23/03/2022_02:51:35,758,Apagado,Apagado,Apagado,Apagado,54.06,62.50,66.69,60.06,65.44,Apagado
23/03/2022_02:51:41,758,Apagado,Apagado,Apagado,Apagado,54.06,62.50,66.69,60.13,65.44,Apagado
23/03/2022_02:51:47,757,Apagado,Apagado,Apagado,Apagado,54.00,62.50,66.69,60.00,65.44,Prendido
23/03/2022_02:51:53,758,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,60.06,65.56,Apagado
23/03/2022_02:51:59,759,Apagado,Apagado,Apagado,Apagado,54.00,62.50,66.69,59.94,65.44,Prendido
23/03/2022_02:52:05,760,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,59.88,65.50,Prendido
23/03/2022_02:52:11,760,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,59.81,65.50,Prendido
23/03/2022_02:52:17,761,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,59.88,65.56,Prendido
23/03/2022_02:52:22,761,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.87,59.81,65.56,Prendido
23/03/2022_02:52:28,761,Apagado,Apagado,Apagado,Apagado,54.13,62.63,66.81,59.75,65.56,Prendido
23/03/2022_02:52:34,761,Apagado,Apagado,Apagado,Apagado,54.13,62.63,66.87,59.88,65.56,Prendido
23/03/2022_02:52:40,761,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,59.88,65.50,Prendido
23/03/2022_02:52:46,762,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,59.88,65.56,Prendido
23/03/2022_02:52:52,762,Apagado,Apagado,Apagado,Apagado,54.13,62.56,66.81,59.88,65.50,Prendido
23/03/2022_02:52:58,762,Apagado,Apagado,Apagado,Apagado,54.13,62.63,66.81,60.00,65.56,Prendido
23/03/2022_02:53:03,761,Apagado,Apagado,Apagado,Apagado,54.13,62.63,66.81,60.06,65.56,Apagado
