Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_02:20:07,776,Apagado,Apagado,Apagado,Apagado,54.56,62.56,67.31,59.75,65.62,Prendido
23/03/2022_02:20:13,777,Apagado,Apagado,Apagado,Apagado,54.56,62.50,67.25,59.88,65.62,Prendido
23/03/2022_02:20:19,778,Apagado,Apagado,Apagado,Apagado,54.56,62.50,67.25,59.88,65.62,Prendido
23/03/2022_02:20:25,779,Apagado,Apagado,Apagado,Apagado,54.63,62.50,67.25,59.94,65.62,Prendido
23/03/2022_02:20:31,778,Apagado,Apagado,Apagado,Apagado,54.56,62.50,67.25,59.94,65.62,Prendido
23/03/2022_02:20:37,778,Apagado,Apagado,Apagado,Apagado,54.63,62.50,67.25,60.06,65.62,Apagado
23/03/2022_02:20:43,778,Apagado,Apagado,Apagado,Apagado,54.50,62.44,67.12,60.00,65.50,Prendido
23/03/2022_02:20:49,778,Apagado,Apagado,Apagado,Apagado,54.56,62.50,67.25,60.13,65.62,Apagado
23/03/2022_02:20:54,778,Apagado,Apagado,Apagado,Apagado,54.44,62.38,67.06,60.00,65.50,Prendido
23/03/2022_02:21:00,777,Apagado,Apagado,Apagado,Apagado,54.56,62.50,67.25,60.13,65.62,Apagado
23/03/2022_02:21:06,777,Apagado,Apagado,Apagado,Apagado,54.44,62.44,67.12,60.00,65.50,Prendido
23/03/2022_02:21:12,778,Apagado,Apagado,Apagado,Apagado,54.50,62.50,67.19,60.06,65.62,Apagado
23/03/2022_02:21:18,778,Apagado,Apagado,Apagado,Apagado,54.50,62.50,67.19,60.00,65.56,Prendido
23/03/2022_02:21:24,777,Apagado,Apagado,Apagado,Apagado,54.50,62.50,67.25,60.00,65.56,Prendido
23/03/2022_02:21:30,778,Apagado,Apagado,Apagado,Apagado,54.50,62.50,67.25,59.94,65.62,Prendido
23/03/2022_02:21:35,778,Apagado,Apagado,Apagado,Apagado,54.50,62.50,67.19,60.00,65.56,Prendido
23/03/2022_02:21:41,778,Apagado,Apagado,Apagado,Apagado,54.50,62.50,67.19,60.00,65.56,Prendido
23/03/2022_02:21:47,778,Apagado,Apagado,Apagado,Apagado,54.50,62.50,67.19,60.00,65.56,Prendido
23/03/2022_02:21:53,780,Apagado,Apagado,Apagado,Apagado,54.50,62.50,67.19,60.06,65.56,Apagado
23/03/2022_02:21:59,779,Apagado,Apagado,Apagado,Apagado,54.38,62.38,67.06,60.00,65.44,Prendido
23/03/2022_02:22:05,779,Apagado,Apagado,Apagado,Apagado,54.50,62.44,67.25,60.06,65.50,Apagado
23/03/2022_02:22:11,779,Apagado,Apagado,Apagado,Apagado,54.38,62.38,67.06,60.00,65.44,Prendido
23/03/2022_02:22:16,779,Apagado,Apagado,Apagado,Apagado,54.50,62.50,67.19,60.06,65.56,Apagado
23/03/2022_02:22:22,779,Apagado,Apagado,Apagado,Apagado,54.38,62.38,67.06,60.00,65.44,Prendido
23/03/2022_02:22:28,778,Apagado,Apagado,Apagado,Apagado,54.50,62.50,67.19,60.00,65.50,Prendido
23/03/2022_02:22:34,777,Apagado,Apagado,Apagado,Apagado,54.50,62.44,67.19,60.00,65.56,Prendido
23/03/2022_02:22:40,777,Apagado,Apagado,Apagado,Apagado,54.50,62.44,67.19,60.00,65.56,Prendido
23/03/2022_02:22:46,777,Apagado,Apagado,Apagado,Apagado,54.44,62.50,67.19,59.94,65.56,Prendido
23/03/2022_02:22:52,776,Apagado,Apagado,Apagado,Apagado,54.44,62.44,67.19,59.94,65.56,Prendido
23/03/2022_02:22:57,777,Apagado,Apagado,Apagado,Apagado,54.44,62.44,67.19,60.13,65.56,Apagado
23/03/2022_02:23:03,776,Apagado,Apagado,Apagado,Apagado,54.38,62.38,67.06,60.00,65.44,Prendido
23/03/2022_02:23:09,776,Apagado,Apagado,Apagado,Apagado,54.44,62.44,67.19,60.19,65.56,Apagado
23/03/2022_02:23:15,775,Apagado,Apagado,Apagado,Apagado,54.31,62.38,67.06,60.06,65.44,Apagado
23/03/2022_02:23:21,774,Apagado,Apagado,Apagado,Apagado,54.31,62.38,67.06,60.00,65.44,Prendido
23/03/2022_02:23:27,775,Apagado,Apagado,Apagado,Apagado,54.44,62.50,67.19,60.13,65.56,Apagado
23/03/2022_02:23:33,776,Apagado,Apagado,Apagado,Apagado,54.38,62.44,67.12,59.94,65.50,Prendido
23/03/2022_02:23:39,776,Apagado,Apagado,Apagado,Apagado,54.44,62.44,67.19,59.94,65.56,Prendido
