Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_04:36:56,718,Apagado,Apagado,Apagado,Apagado,55.50,63.56,66.19,60.06,65.19,Apagado
23/03/2022_04:37:02,716,Apagado,Apagado,Apagado,Apagado,55.50,63.56,66.25,60.00,65.25,Prendido
23/03/2022_04:37:08,717,Apagado,Apagado,Apagado,Apagado,55.63,63.63,66.37,60.06,65.31,Apagado
23/03/2022_04:37:14,717,Apagado,Apagado,Apagado,Apagado,55.50,63.56,66.19,60.00,65.19,Prendido
23/03/2022_04:37:20,718,Apagado,Apagado,Apagado,Apagado,55.56,63.63,66.31,60.06,65.31,Apagado
23/03/2022_04:37:26,718,Apagado,Apagado,Apagado,Apagado,55.50,63.56,66.19,59.94,65.25,Prendido
23/03/2022_04:37:32,718,Apagado,Apagado,Apagado,Apagado,55.56,63.63,66.37,60.00,65.31,Prendido
23/03/2022_04:37:37,718,Apagado,Apagado,Apagado,Apagado,55.56,63.63,66.37,60.00,65.31,Prendido
23/03/2022_04:37:43,718,Apagado,Apagado,Apagado,Apagado,55.56,63.63,66.37,59.94,65.31,Prendido
23/03/2022_04:37:49,720,Apagado,Apagado,Apagado,Apagado,55.56,63.63,66.31,60.00,65.31,Prendido
23/03/2022_04:37:55,720,Apagado,Apagado,Apagado,Apagado,55.63,63.63,66.37,60.00,65.31,Prendido
23/03/2022_04:38:01,719,Apagado,Apagado,Apagado,Apagado,55.63,63.63,66.37,60.00,65.31,Prendido
23/03/2022_04:38:07,719,Apagado,Apagado,Apagado,Apagado,55.63,63.63,66.31,60.00,65.31,Prendido
23/03/2022_04:38:13,720,Apagado,Apagado,Apagado,Apagado,55.63,63.63,66.37,60.06,65.31,Apagado
23/03/2022_04:38:18,720,Apagado,Apagado,Apagado,Apagado,55.50,63.56,66.19,60.00,65.25,Prendido
23/03/2022_04:38:24,720,Apagado,Apagado,Apagado,Apagado,55.63,63.63,66.37,60.06,65.31,Apagado
23/03/2022_04:38:30,718,Apagado,Apagado,Apagado,Apagado,55.50,63.56,66.19,59.94,65.19,Prendido
23/03/2022_04:38:36,717,Apagado,Apagado,Apagado,Apagado,55.63,63.63,66.37,60.06,65.31,Apagado
23/03/2022_04:38:42,717,Apagado,Apagado,Apagado,Apagado,55.56,63.63,66.25,60.00,65.25,Prendido
23/03/2022_04:38:48,717,Apagado,Apagado,Apagado,Apagado,55.63,63.69,66.37,60.00,65.31,Prendido
23/03/2022_04:38:54,715,Apagado,Apagado,Apagado,Apagado,55.63,63.69,66.37,59.94,65.31,Prendido
23/03/2022_04:38:59,715,Apagado,Apagado,Apagado,Apagado,55.63,63.63,66.37,60.00,65.31,Prendido
23/03/2022_04:39:05,717,Apagado,Apagado,Apagado,Apagado,55.63,63.63,66.37,59.94,65.31,Prendido
23/03/2022_04:39:11,718,Apagado,Apagado,Apagado,Apagado,55.63,63.63,66.37,60.00,65.31,Prendido
23/03/2022_04:39:17,717,Apagado,Apagado,Apagado,Apagado,55.63,63.69,66.37,60.13,65.31,Apagado
23/03/2022_04:39:23,716,Apagado,Apagado,Apagado,Apagado,55.50,63.56,66.19,60.06,65.25,Apagado
23/03/2022_04:39:29,714,Apagado,Apagado,Apagado,Apagado,55.50,63.56,66.19,60.00,65.19,Prendido
23/03/2022_04:39:35,713,Apagado,Apagado,Apagado,Apagado,55.63,63.69,66.37,60.06,65.31,Apagado
23/03/2022_04:39:41,713,Apagado,Apagado,Apagado,Apagado,55.50,63.56,66.19,60.00,65.25,Prendido
23/03/2022_04:39:46,713,Apagado,Apagado,Apagado,Apagado,55.63,63.63,66.37,60.00,65.37,Prendido
