Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_08:02:11,0,Apagado,Apagado,Apagado,Apagado,57.69,63.38,68.31,60.00,66.12,Prendido
23/03/2022_08:02:17,0,Apagado,Apagado,Apagado,Apagado,57.69,63.31,68.37,60.00,66.12,Prendido
23/03/2022_08:02:23,0,Apagado,Apagado,Apagado,Apagado,57.69,63.31,68.37,59.94,66.12,Prendido
23/03/2022_08:02:28,0,Apagado,Apagado,Apagado,Apagado,57.69,63.31,68.37,59.94,66.12,Prendido
23/03/2022_08:02:34,0,Apagado,Apagado,Apagado,Apagado,57.63,63.31,68.31,60.00,66.12,Prendido
23/03/2022_08:02:40,0,Apagado,Apagado,Apagado,Apagado,57.63,63.31,68.37,60.00,66.12,Prendido
23/03/2022_08:02:46,0,Apagado,Apagado,Apagado,Apagado,57.56,63.25,68.31,60.06,66.12,Apagado
23/03/2022_08:02:52,0,Apagado,Apagado,Apagado,Apagado,57.50,63.25,68.19,59.94,66.06,Prendido
23/03/2022_08:02:58,0,Apagado,Apagado,Apagado,Apagado,57.56,63.25,68.31,60.00,66.12,Prendido
23/03/2022_08:03:04,0,Apagado,Apagado,Apagado,Apagado,57.56,63.25,68.31,60.00,66.12,Prendido
23/03/2022_08:03:09,0,Apagado,Apagado,Apagado,Apagado,57.50,63.25,68.31,60.00,66.12,Prendido
23/03/2022_08:03:15,0,Apagado,Apagado,Apagado,Apagado,57.50,63.25,68.31,59.94,66.12,Prendido
23/03/2022_08:03:21,0,Apagado,Apagado,Apagado,Apagado,57.50,63.25,68.31,60.06,66.12,Apagado
23/03/2022_08:03:27,0,Apagado,Apagado,Apagado,Apagado,57.38,63.19,68.19,60.06,66.00,Apagado
23/03/2022_08:03:33,0,Apagado,Apagado,Apagado,Apagado,57.38,63.19,68.19,60.06,66.06,Apagado
23/03/2022_08:03:39,0,Apagado,Apagado,Apagado,Apagado,57.38,63.13,68.19,60.00,66.00,Prendido
23/03/2022_08:03:45,0,Apagado,Apagado,Apagado,Apagado,57.44,63.25,68.31,60.06,66.12,Apagado
23/03/2022_08:03:50,0,Apagado,Apagado,Apagado,Apagado,57.31,63.19,68.19,60.00,66.00,Prendido
23/03/2022_08:03:56,0,Apagado,Apagado,Apagado,Apagado,57.44,63.25,68.31,59.94,66.12,Prendido
23/03/2022_08:04:02,0,Apagado,Apagado,Apagado,Apagado,57.38,63.25,68.31,59.88,66.12,Prendido
23/03/2022_08:04:08,0,Apagado,Apagado,Apagado,Apagado,57.44,63.25,68.37,59.88,66.12,Prendido
23/03/2022_08:04:14,0,Apagado,Apagado,Apagado,Apagado,57.38,63.25,68.31,59.88,66.06,Prendido
23/03/2022_08:04:20,0,Apagado,Apagado,Apagado,Apagado,57.38,63.19,68.31,59.81,66.06,Prendido
23/03/2022_08:04:26,0,Apagado,Apagado,Apagado,Apagado,57.31,63.25,68.31,59.88,66.06,Prendido
23/03/2022_08:04:32,0,Apagado,Apagado,Apagado,Apagado,57.31,63.19,68.31,59.88,66.06,Prendido
