Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_03:18:46,755,Apagado,Apagado,Apagado,Apagado,54.44,62.81,66.50,60.00,65.50,Prendido
23/03/2022_03:18:51,756,Apagado,Apagado,Apagado,Apagado,54.56,62.88,66.69,60.00,65.56,Prendido
23/03/2022_03:18:57,756,Apagado,Apagado,Apagado,Apagado,54.56,62.94,66.69,59.94,65.62,Prendido
23/03/2022_03:19:03,758,Apagado,Apagado,Apagado,Apagado,54.50,62.88,66.62,59.94,65.56,Prendido
23/03/2022_03:19:09,758,Apagado,Apagado,Apagado,Apagado,54.50,62.88,66.69,60.06,65.62,Apagado
23/03/2022_03:19:15,758,Apagado,Apagado,Apagado,Apagado,54.44,62.81,66.50,59.94,65.50,Prendido
23/03/2022_03:19:21,757,Apagado,Apagado,Apagado,Apagado,54.56,62.88,66.62,60.00,65.62,Prendido
23/03/2022_03:19:27,757,Apagado,Apagado,Apagado,Apagado,54.56,62.88,66.62,60.00,65.56,Prendido
23/03/2022_03:19:32,757,Apagado,Apagado,Apagado,Apagado,54.56,62.88,66.62,59.94,65.62,Prendido
23/03/2022_03:19:38,759,Apagado,Apagado,Apagado,Apagado,54.56,62.88,66.62,59.94,65.56,Prendido
23/03/2022_03:19:44,758,Apagado,Apagado,Apagado,Apagado,54.56,62.94,66.62,60.06,65.56,Apagado
23/03/2022_03:19:50,758,Apagado,Apagado,Apagado,Apagado,54.44,62.81,66.50,59.94,65.44,Prendido
23/03/2022_03:19:56,757,Apagado,Apagado,Apagado,Apagado,54.56,62.94,66.69,60.06,65.56,Apagado
23/03/2022_03:20:02,757,Apagado,Apagado,Apagado,Apagado,54.44,62.81,66.50,60.00,65.44,Prendido
23/03/2022_03:20:08,756,Apagado,Apagado,Apagado,Apagado,54.56,62.88,66.62,60.00,65.50,Prendido
