Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_07:52:24,0,Apagado,Apagado,Apagado,Prendido,59.38,64.19,68.62,60.00,66.00,Prendido
23/03/2022_07:52:30,0,Apagado,Apagado,Apagado,Prendido,59.31,64.19,68.62,60.13,66.06,Apagado
23/03/2022_07:52:36,0,Apagado,Apagado,Apagado,Prendido,59.31,64.19,68.56,60.06,66.06,Apagado
23/03/2022_07:52:42,0,Apagado,Apagado,Apagado,Prendido,59.25,64.19,68.56,60.13,66.00,Apagado
23/03/2022_07:52:48,0,Apagado,Apagado,Apagado,Prendido,59.31,64.19,68.56,60.06,66.06,Apagado
23/03/2022_07:52:54,0,Apagado,Apagado,Apagado,Prendido,59.25,64.12,68.56,60.06,66.06,Apagado
23/03/2022_07:53:00,0,Apagado,Apagado,Apagado,Prendido,59.25,64.12,68.56,60.00,66.06,Prendido
23/03/2022_07:53:05,0,Apagado,Apagado,Apagado,Prendido,59.25,64.12,68.62,60.00,66.06,Prendido
23/03/2022_07:53:11,0,Apagado,Apagado,Apagado,Prendido,59.19,64.19,68.62,59.81,66.06,Prendido
23/03/2022_07:53:17,0,Apagado,Apagado,Apagado,Prendido,59.19,64.12,68.62,59.88,66.06,Prendido
23/03/2022_07:53:23,0,Apagado,Apagado,Apagado,Prendido,59.19,64.12,68.62,59.88,66.06,Prendido
23/03/2022_07:53:29,0,Apagado,Apagado,Apagado,Prendido,59.19,64.12,68.62,59.81,66.12,Prendido
23/03/2022_07:53:35,0,Apagado,Apagado,Apagado,Prendido,59.13,64.06,68.62,59.94,66.06,Prendido
23/03/2022_07:53:41,0,Apagado,Apagado,Apagado,Prendido,59.13,64.06,68.62,59.94,66.12,Prendido
23/03/2022_07:53:46,0,Apagado,Apagado,Apagado,Prendido,59.13,64.06,68.62,60.00,66.12,Prendido
23/03/2022_07:53:52,0,Apagado,Apagado,Apagado,Prendido,59.13,64.06,68.62,59.94,66.06,Prendido
23/03/2022_07:53:58,0,Apagado,Apagado,Apagado,Prendido,59.13,64.06,68.62,59.94,66.06,Prendido
23/03/2022_07:54:04,0,Apagado,Apagado,Apagado,Prendido,59.06,64.00,68.62,60.00,66.12,Prendido
23/03/2022_07:54:10,0,Apagado,Apagado,Apagado,Prendido,59.06,64.00,68.56,60.06,66.12,Apagado
23/03/2022_07:54:16,0,Apagado,Apagado,Apagado,Prendido,59.00,64.00,68.50,60.06,66.06,Apagado
23/03/2022_07:54:22,0,Apagado,Apagado,Apagado,Prendido,59.00,64.00,68.56,60.06,66.06,Apagado
23/03/2022_07:54:27,0,Apagado,Apagado,Apagado,Prendido,59.00,64.00,68.56,60.00,66.06,Prendido
23/03/2022_07:54:33,0,Apagado,Apagado,Apagado,Prendido,59.00,64.00,68.56,59.94,66.06,Prendido
23/03/2022_07:54:39,0,Apagado,Apagado,Apagado,Prendido,59.00,64.00,68.62,59.94,66.06,Prendido
23/03/2022_07:54:45,0,Apagado,Apagado,Apagado,Prendido,58.94,63.94,68.56,60.00,66.12,Prendido
23/03/2022_07:54:51,0,Apagado,Apagado,Apagado,Prendido,58.94,64.00,68.56,59.94,66.12,Prendido
23/03/2022_07:54:57,0,Apagado,Apagado,Apagado,Prendido,58.94,63.94,68.56,59.88,66.06,Prendido
23/03/2022_07:55:03,0,Apagado,Apagado,Apagado,Prendido,58.88,63.94,68.62,60.00,66.06,Prendido
23/03/2022_07:55:09,0,Apagado,Apagado,Apagado,Prendido,58.94,63.94,68.62,60.00,66.12,Prendido
23/03/2022_07:55:14,0,Apagado,Apagado,Apagado,Prendido,58.88,63.88,68.56,60.06,66.06,Apagado
23/03/2022_07:55:20,0,Apagado,Apagado,Apagado,Prendido,58.81,63.88,68.56,60.00,66.12,Prendido
23/03/2022_07:55:26,0,Apagado,Apagado,Apagado,Prendido,58.81,63.88,68.56,60.13,66.06,Apagado
23/03/2022_07:55:32,0,Apagado,Apagado,Apagado,Prendido,58.81,63.88,68.50,60.13,66.06,Apagado
23/03/2022_07:55:38,0,Apagado,Apagado,Apagado,Prendido,58.75,63.88,68.50,60.06,66.06,Apagado
23/03/2022_07:55:44,0,Apagado,Apagado,Apagado,Prendido,58.75,63.81,68.50,60.06,66.06,Apagado
23/03/2022_07:55:50,0,Apagado,Apagado,Apagado,Prendido,58.75,63.81,68.50,60.00,66.12,Prendido
23/03/2022_07:55:55,0,Apagado,Apagado,Apagado,Prendido,58.75,63.81,68.56,59.88,66.12,Prendido
23/03/2022_07:56:01,0,Apagado,Apagado,Apagado,Prendido,58.75,63.81,68.56,59.75,66.12,Prendido
23/03/2022_07:56:07,0,Apagado,Apagado,Apagado,Prendido,58.75,63.81,68.56,59.75,66.12,Prendido
23/03/2022_07:56:13,0,Apagado,Apagado,Apagado,Prendido,58.75,63.81,68.56,59.69,66.12,Prendido
23/03/2022_07:56:19,0,Apagado,Apagado,Apagado,Prendido,58.69,63.81,68.56,59.69,66.12,Prendido
23/03/2022_07:56:25,0,Apagado,Apagado,Apagado,Prendido,58.69,63.81,68.50,59.69,66.12,Prendido
23/03/2022_07:56:31,0,Apagado,Apagado,Apagado,Prendido,58.69,63.81,68.50,59.81,66.12,Prendido
23/03/2022_07:56:36,0,Apagado,Apagado,Apagado,Prendido,58.69,63.81,68.56,59.75,66.12,Prendido
23/03/2022_07:56:42,0,Apagado,Apagado,Apagado,Prendido,58.69,63.81,68.50,59.81,66.12,Prendido
23/03/2022_07:56:48,0,Apagado,Apagado,Apagado,Prendido,58.63,63.75,68.50,59.75,66.12,Prendido
23/03/2022_07:56:54,0,Apagado,Apagado,Apagado,Prendido,58.63,63.75,68.50,59.75,66.12,Prendido
23/03/2022_07:57:00,0,Apagado,Apagado,Apagado,Prendido,58.56,63.75,68.56,59.81,66.12,Prendido
23/03/2022_07:57:06,0,Apagado,Apagado,Apagado,Prendido,58.63,63.75,68.56,59.88,66.12,Prendido
23/03/2022_07:57:12,0,Apagado,Apagado,Apagado,Prendido,58.56,63.75,68.56,59.88,66.12,Prendido
23/03/2022_07:57:18,0,Apagado,Apagado,Apagado,Prendido,58.56,63.75,68.50,59.94,66.12,Prendido
23/03/2022_07:57:23,0,Apagado,Apagado,Apagado,Prendido,58.56,63.75,68.50,59.88,66.12,Prendido
23/03/2022_07:57:29,0,Apagado,Apagado,Apagado,Prendido,58.56,63.69,68.50,59.94,66.12,Prendido
23/03/2022_07:57:35,0,Apagado,Apagado,Apagado,Prendido,58.56,63.69,68.50,60.00,66.12,Prendido
23/03/2022_07:57:41,0,Apagado,Apagado,Apagado,Prendido,58.50,63.69,68.56,60.00,66.12,Prendido
23/03/2022_07:57:47,0,Apagado,Apagado,Apagado,Prendido,58.44,63.69,68.50,60.13,66.12,Apagado
23/03/2022_07:57:53,0,Apagado,Apagado,Apagado,Prendido,58.44,63.63,68.44,60.25,66.12,Apagado
23/03/2022_07:57:59,0,Apagado,Apagado,Apagado,Prendido,58.38,63.63,68.44,60.25,66.12,Apagado
23/03/2022_07:58:04,0,Apagado,Apagado,Apagado,Prendido,58.38,63.63,68.44,60.19,66.12,Apagado
23/03/2022_07:58:10,0,Apagado,Apagado,Apagado,Prendido,58.38,63.63,68.44,60.06,66.12,Apagado
23/03/2022_07:58:16,0,Apagado,Apagado,Apagado,Prendido,58.38,63.63,68.44,59.94,66.12,Prendido
23/03/2022_07:58:22,0,Apagado,Apagado,Apagado,Prendido,58.38,63.63,68.50,59.88,66.06,Prendido
23/03/2022_07:58:28,0,Apagado,Apagado,Apagado,Prendido,58.38,63.63,68.50,59.81,66.06,Prendido
23/03/2022_07:58:34,0,Apagado,Apagado,Apagado,Prendido,58.38,63.63,68.50,59.81,66.06,Prendido
23/03/2022_07:58:40,0,Apagado,Apagado,Apagado,Prendido,58.38,63.63,68.50,59.75,66.12,Prendido
23/03/2022_07:58:46,0,Apagado,Apagado,Apagado,Prendido,58.31,63.63,68.50,59.81,66.06,Prendido
23/03/2022_07:58:51,0,Apagado,Apagado,Apagado,Prendido,58.31,63.63,68.50,59.81,66.12,Prendido
23/03/2022_07:58:57,0,Apagado,Apagado,Apagado,Prendido,58.25,63.63,68.50,59.88,66.06,Prendido
23/03/2022_07:59:03,0,Apagado,Apagado,Apagado,Prendido,58.25,63.63,68.50,59.94,66.12,Prendido
23/03/2022_07:59:09,0,Apagado,Apagado,Apagado,Prendido,58.25,63.56,68.50,60.00,66.12,Prendido
23/03/2022_07:59:15,0,Apagado,Apagado,Apagado,Prendido,58.25,63.56,68.50,59.94,66.12,Prendido
23/03/2022_07:59:21,0,Apagado,Apagado,Apagado,Prendido,58.25,63.56,68.44,60.06,66.12,Apagado
23/03/2022_07:59:27,0,Apagado,Apagado,Apagado,Prendido,58.19,63.50,68.44,60.06,66.12,Apagado
23/03/2022_07:59:32,0,Apagado,Apagado,Apagado,Prendido,58.19,63.50,68.44,60.13,66.12,Apagado
23/03/2022_07:59:38,0,Apagado,Apagado,Apagado,Prendido,58.13,63.50,68.44,60.06,66.12,Apagado
23/03/2022_07:59:44,0,Apagado,Apagado,Apagado,Prendido,58.13,63.50,68.37,60.06,66.12,Apagado
23/03/2022_07:59:50,0,Apagado,Apagado,Apagado,Prendido,58.06,63.50,68.44,60.06,66.12,Apagado
23/03/2022_07:59:56,0,Apagado,Apagado,Apagado,Prendido,58.13,63.50,68.37,59.88,66.06,Prendido
23/03/2022_08:00:02,0,Apagado,Apagado,Apagado,Prendido,58.13,63.50,68.44,59.75,66.06,Prendido
23/03/2022_08:00:08,0,Apagado,Apagado,Apagado,Prendido,58.00,63.44,68.37,59.50,66.12,Prendido
23/03/2022_08:00:14,0,Apagado,Apagado,Apagado,Apagado,58.13,63.50,68.44,59.56,66.12,Prendido
23/03/2022_08:00:19,0,Apagado,Apagado,Apagado,Apagado,58.00,63.44,68.44,59.63,66.12,Prendido
23/03/2022_08:00:25,0,Apagado,Apagado,Apagado,Apagado,58.06,63.44,68.37,59.63,66.06,Prendido
23/03/2022_08:00:31,0,Apagado,Apagado,Apagado,Apagado,58.00,63.44,68.37,59.63,66.12,Prendido
23/03/2022_08:00:37,0,Apagado,Apagado,Apagado,Apagado,58.00,63.44,68.37,59.69,66.12,Prendido
23/03/2022_08:00:43,0,Apagado,Apagado,Apagado,Apagado,57.94,63.44,68.37,59.69,66.12,Prendido
23/03/2022_08:00:49,0,Apagado,Apagado,Apagado,Apagado,57.94,63.44,68.44,59.81,66.12,Prendido
23/03/2022_08:00:55,0,Apagado,Apagado,Apagado,Apagado,57.94,63.44,68.44,59.88,66.12,Prendido
23/03/2022_08:01:00,0,Apagado,Apagado,Apagado,Apagado,57.94,63.44,68.37,59.88,66.12,Prendido
23/03/2022_08:01:06,0,Apagado,Apagado,Apagado,Apagado,57.88,63.38,68.37,59.88,66.12,Prendido
23/03/2022_08:01:12,0,Apagado,Apagado,Apagado,Apagado,57.88,63.38,68.37,59.94,66.12,Prendido
23/03/2022_08:01:18,0,Apagado,Apagado,Apagado,Apagado,57.81,63.38,68.37,60.00,66.12,Prendido
23/03/2022_08:01:24,0,Apagado,Apagado,Apagado,Apagado,57.81,63.44,68.31,60.00,66.12,Prendido
23/03/2022_08:01:30,0,Apagado,Apagado,Apagado,Apagado,57.81,63.38,68.37,60.06,66.12,Apagado
23/03/2022_08:01:36,0,Apagado,Apagado,Apagado,Apagado,57.69,63.31,68.25,59.94,66.00,Prendido
23/03/2022_08:01:41,0,Apagado,Apagado,Apagado,Apagado,57.75,63.38,68.37,60.00,66.12,Prendido
23/03/2022_08:01:47,0,Apagado,Apagado,Apagado,Apagado,57.75,63.38,68.37,60.06,66.06,Apagado
23/03/2022_08:01:53,0,Apagado,Apagado,Apagado,Apagado,57.63,63.31,68.25,60.00,66.06,Prendido
23/03/2022_08:01:59,0,Apagado,Apagado,Apagado,Apagado,57.75,63.38,68.31,60.06,66.12,Apagado
23/03/2022_08:02:05,0,Apagado,Apagado,Apagado,Apagado,57.63,63.25,68.19,59.88,66.06,Prendido
