Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_02:10:21,786,Apagado,Apagado,Apagado,Apagado,55.44,62.69,67.37,59.94,65.50,Prendido
23/03/2022_02:10:27,786,Apagado,Apagado,Apagado,Apagado,55.50,62.75,67.50,59.94,65.62,Prendido
23/03/2022_02:10:33,786,Apagado,Apagado,Apagado,Apagado,55.50,62.75,67.56,59.88,65.62,Prendido
23/03/2022_02:10:39,786,Apagado,Apagado,Apagado,Apagado,55.50,62.69,67.50,60.00,65.62,Prendido
23/03/2022_02:10:45,786,Apagado,Apagado,Apagado,Apagado,55.50,62.75,67.50,60.00,65.62,Prendido
23/03/2022_02:10:50,784,Apagado,Apagado,Apagado,Apagado,55.44,62.75,67.50,59.94,65.62,Prendido
23/03/2022_02:10:56,783,Apagado,Apagado,Apagado,Apagado,55.44,62.75,67.50,59.94,65.62,Prendido
23/03/2022_02:11:02,783,Apagado,Apagado,Apagado,Apagado,55.50,62.69,67.50,60.00,65.62,Prendido
23/03/2022_02:11:08,783,Apagado,Apagado,Apagado,Apagado,55.44,62.69,67.50,60.06,65.62,Apagado
23/03/2022_02:11:14,783,Apagado,Apagado,Apagado,Apagado,55.38,62.69,67.44,60.00,65.56,Prendido
23/03/2022_02:11:20,784,Apagado,Apagado,Apagado,Apagado,55.38,62.69,67.50,60.13,65.62,Apagado
23/03/2022_02:11:26,784,Apagado,Apagado,Apagado,Apagado,55.31,62.63,67.37,60.00,65.50,Prendido
23/03/2022_02:11:31,784,Apagado,Apagado,Apagado,Apagado,55.38,62.69,67.50,60.19,65.62,Apagado
23/03/2022_02:11:37,784,Apagado,Apagado,Apagado,Apagado,55.25,62.63,67.31,60.00,65.56,Prendido
23/03/2022_02:11:43,784,Apagado,Apagado,Apagado,Apagado,55.38,62.69,67.50,60.06,65.62,Apagado
23/03/2022_02:11:49,784,Apagado,Apagado,Apagado,Apagado,55.31,62.69,67.37,60.00,65.56,Prendido
23/03/2022_02:11:55,784,Apagado,Apagado,Apagado,Apagado,55.31,62.69,67.50,60.00,65.62,Prendido
23/03/2022_02:12:01,783,Apagado,Apagado,Apagado,Apagado,55.31,62.69,67.44,59.94,65.69,Prendido
23/03/2022_02:12:07,784,Apagado,Apagado,Apagado,Apagado,55.31,62.69,67.44,60.00,65.62,Prendido
23/03/2022_02:12:13,785,Apagado,Apagado,Apagado,Apagado,55.31,62.69,67.50,59.94,65.62,Prendido
23/03/2022_02:12:18,784,Apagado,Apagado,Apagado,Apagado,55.31,62.69,67.44,60.00,65.62,Prendido
23/03/2022_02:12:24,782,Apagado,Apagado,Apagado,Apagado,55.25,62.63,67.44,60.13,65.62,Apagado
23/03/2022_02:12:30,783,Apagado,Apagado,Apagado,Apagado,55.13,62.63,67.31,60.00,65.50,Prendido
