Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_01:21:29,1032,Apagado,Apagado,Prendido,Apagado,59.81,70.56,69.06,60.06,65.06,Apagado
23/03/2022_01:21:35,1014,Apagado,Apagado,Prendido,Apagado,59.81,70.56,69.06,60.06,65.06,Apagado
23/03/2022_01:21:41,1007,Apagado,Apagado,Prendido,Apagado,59.81,70.50,69.06,60.19,65.06,Apagado
23/03/2022_01:21:47,1005,Apagado,Apagado,Prendido,Apagado,59.81,70.50,69.06,60.06,65.06,Apagado
23/03/2022_01:21:53,1002,Apagado,Apagado,Prendido,Apagado,59.88,70.50,69.06,60.00,65.06,Prendido
23/03/2022_01:21:59,1002,Apagado,Apagado,Prendido,Apagado,59.88,70.50,69.12,59.88,65.06,Prendido
23/03/2022_01:22:05,999,Apagado,Apagado,Prendido,Apagado,59.88,70.44,69.12,59.81,65.06,Prendido
23/03/2022_01:22:11,992,Apagado,Apagado,Prendido,Apagado,59.88,70.44,69.12,59.81,65.12,Prendido
23/03/2022_01:22:16,989,Apagado,Apagado,Prendido,Apagado,59.88,70.37,69.12,59.81,65.06,Prendido
23/03/2022_01:22:22,986,Apagado,Apagado,Prendido,Apagado,59.88,70.37,69.12,59.69,65.06,Prendido
23/03/2022_01:22:28,984,Apagado,Apagado,Prendido,Apagado,59.88,70.37,69.12,59.75,65.12,Prendido
23/03/2022_01:22:34,982,Apagado,Apagado,Prendido,Apagado,59.88,70.31,69.12,59.81,65.12,Prendido
23/03/2022_01:22:40,979,Apagado,Apagado,Prendido,Apagado,59.88,70.31,69.12,59.81,65.06,Prendido
23/03/2022_01:22:46,976,Apagado,Apagado,Prendido,Apagado,59.88,70.31,69.12,59.88,65.12,Prendido
23/03/2022_01:22:52,973,Apagado,Apagado,Prendido,Apagado,59.88,70.31,69.12,59.81,65.12,Prendido
23/03/2022_01:22:57,970,Apagado,Apagado,Prendido,Apagado,59.88,70.25,69.12,59.88,65.12,Prendido
23/03/2022_01:23:03,969,Apagado,Apagado,Prendido,Apagado,59.88,70.19,69.12,59.94,65.12,Prendido
23/03/2022_01:23:09,963,Apagado,Apagado,Prendido,Apagado,59.88,70.25,69.12,59.94,65.12,Prendido
23/03/2022_01:23:15,956,Apagado,Apagado,Prendido,Apagado,59.88,70.19,69.06,60.00,65.12,Prendido
23/03/2022_01:23:21,953,Apagado,Apagado,Prendido,Apagado,59.88,70.19,69.06,60.00,65.12,Prendido
23/03/2022_01:23:27,950,Apagado,Apagado,Prendido,Apagado,59.88,70.12,69.06,60.06,65.12,Apagado
23/03/2022_01:23:33,947,Apagado,Apagado,Prendido,Apagado,59.88,70.12,69.00,60.19,65.12,Apagado
23/03/2022_01:23:39,942,Apagado,Apagado,Prendido,Apagado,59.88,70.12,69.00,60.25,65.12,Apagado
23/03/2022_01:23:44,940,Apagado,Apagado,Prendido,Apagado,59.88,70.12,69.06,60.13,65.12,Apagado
23/03/2022_01:23:50,936,Apagado,Apagado,Prendido,Apagado,59.88,70.06,69.00,60.13,65.12,Apagado
23/03/2022_01:23:56,934,Apagado,Apagado,Prendido,Apagado,59.81,70.06,69.00,60.06,65.12,Apagado
23/03/2022_01:24:02,931,Apagado,Apagado,Prendido,Apagado,59.88,70.00,69.00,59.94,65.12,Prendido
23/03/2022_01:24:08,929,Apagado,Apagado,Prendido,Apagado,59.88,70.00,69.06,59.81,65.12,Prendido
23/03/2022_01:24:14,928,Apagado,Apagado,Prendido,Apagado,59.88,70.00,69.06,59.81,65.19,Prendido
23/03/2022_01:24:20,927,Apagado,Apagado,Prendido,Apagado,59.94,69.94,69.06,59.75,65.19,Prendido
23/03/2022_01:24:25,926,Apagado,Apagado,Prendido,Apagado,59.88,69.94,69.06,59.69,65.19,Prendido
23/03/2022_01:24:31,923,Apagado,Apagado,Prendido,Apagado,59.88,69.94,69.06,59.69,65.19,Prendido
23/03/2022_01:24:37,922,Apagado,Apagado,Prendido,Apagado,59.88,69.94,69.06,59.63,65.19,Prendido
23/03/2022_01:24:43,921,Apagado,Apagado,Prendido,Apagado,59.88,69.87,69.06,59.75,65.19,Prendido
23/03/2022_01:24:49,919,Apagado,Apagado,Prendido,Apagado,59.94,69.87,69.06,59.81,65.19,Prendido
23/03/2022_01:24:55,914,Apagado,Apagado,Prendido,Apagado,59.88,69.81,69.06,59.75,65.19,Prendido
23/03/2022_01:25:01,909,Apagado,Apagado,Prendido,Apagado,59.88,69.81,69.06,59.81,65.19,Prendido
23/03/2022_01:25:07,908,Apagado,Apagado,Prendido,Apagado,59.94,69.81,69.06,59.75,65.19,Prendido
23/03/2022_01:25:12,905,Apagado,Apagado,Prendido,Apagado,59.88,69.75,69.00,59.88,65.25,Prendido
23/03/2022_01:25:18,902,Apagado,Apagado,Prendido,Apagado,59.94,69.75,69.06,60.00,65.25,Prendido
23/03/2022_01:25:24,899,Apagado,Apagado,Prendido,Apagado,59.94,69.69,69.06,59.94,65.25,Prendido
23/03/2022_01:25:30,898,Apagado,Apagado,Prendido,Apagado,59.88,69.69,69.00,60.06,65.25,Apagado
23/03/2022_01:25:36,897,Apagado,Apagado,Prendido,Apagado,59.88,69.69,68.94,60.06,65.19,Apagado
