Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
22/03/2022_20:38:04,878,Apagado,Apagado,Apagado,Apagado,48.88,57.06,63.69,60.06,61.25,Apagado
22/03/2022_20:38:10,878,Apagado,Apagado,Apagado,Apagado,48.81,57.06,63.63,59.94,61.19,Prendido
22/03/2022_20:38:16,877,Apagado,Apagado,Apagado,Apagado,48.94,57.13,63.75,60.06,61.25,Apagado
22/03/2022_20:38:22,876,Apagado,Apagado,Apagado,Apagado,48.81,57.06,63.63,59.94,61.25,Prendido
22/03/2022_20:38:28,876,Apagado,Apagado,Apagado,Apagado,48.94,57.19,63.81,59.94,61.31,Prendido
22/03/2022_20:38:34,877,Apagado,Apagado,Apagado,Apagado,48.94,57.19,63.81,59.94,61.38,Prendido
22/03/2022_20:38:40,877,Apagado,Apagado,Apagado,Apagado,49.00,57.25,63.81,59.94,61.38,Prendido
22/03/2022_20:38:45,877,Apagado,Apagado,Apagado,Apagado,49.00,57.25,63.88,59.94,61.44,Prendido
22/03/2022_20:38:51,878,Apagado,Apagado,Apagado,Apagado,49.00,57.25,63.88,60.00,61.38,Prendido
22/03/2022_20:38:57,878,Apagado,Apagado,Apagado,Apagado,49.00,57.25,63.88,59.94,61.44,Prendido
22/03/2022_20:39:03,879,Apagado,Apagado,Apagado,Apagado,49.06,57.31,63.94,59.94,61.44,Prendido
22/03/2022_20:39:09,880,Apagado,Apagado,Apagado,Apagado,49.06,57.31,63.94,59.94,61.50,Prendido
22/03/2022_20:39:15,879,Apagado,Apagado,Apagado,Apagado,49.06,57.31,63.94,59.94,61.50,Prendido
22/03/2022_20:39:21,880,Apagado,Apagado,Apagado,Apagado,49.13,57.38,63.94,60.00,61.50,Prendido
22/03/2022_20:39:26,880,Apagado,Apagado,Apagado,Apagado,49.13,57.38,63.94,60.00,61.56,Prendido
22/03/2022_20:39:32,880,Apagado,Apagado,Apagado,Apagado,49.13,57.38,64.00,60.06,61.56,Apagado
22/03/2022_20:39:38,880,Apagado,Apagado,Apagado,Apagado,49.06,57.38,63.88,60.00,61.50,Prendido
22/03/2022_20:39:44,880,Apagado,Apagado,Apagado,Apagado,49.13,57.50,64.00,60.06,61.63,Apagado
22/03/2022_20:39:50,880,Apagado,Apagado,Apagado,Apagado,49.06,57.38,63.88,60.00,61.50,Prendido
22/03/2022_20:39:56,879,Apagado,Apagado,Apagado,Apagado,49.19,57.50,64.06,60.00,61.63,Prendido
22/03/2022_20:40:02,878,Apagado,Apagado,Apagado,Apagado,49.19,57.50,64.12,60.00,61.69,Prendido
22/03/2022_20:40:07,878,Apagado,Apagado,Apagado,Apagado,49.19,57.50,64.12,59.94,61.69,Prendido
22/03/2022_20:40:13,878,Apagado,Apagado,Apagado,Apagado,49.25,57.56,64.12,59.88,61.69,Prendido
22/03/2022_20:40:19,878,Apagado,Apagado,Apagado,Apagado,49.25,57.56,64.19,59.88,61.75,Prendido
22/03/2022_20:40:25,879,Apagado,Apagado,Apagado,Apagado,49.25,57.56,64.19,59.94,61.69,Prendido
22/03/2022_20:40:31,879,Apagado,Apagado,Apagado,Apagado,49.25,57.63,64.19,59.94,61.75,Prendido
22/03/2022_20:40:37,878,Apagado,Apagado,Apagado,Apagado,49.25,57.63,64.19,60.00,61.75,Prendido
22/03/2022_20:40:43,878,Apagado,Apagado,Apagado,Apagado,49.31,57.63,64.25,60.06,61.81,Apagado
22/03/2022_20:40:49,878,Apagado,Apagado,Apagado,Apagado,49.19,57.56,64.06,60.00,61.69,Prendido
22/03/2022_20:40:54,878,Apagado,Apagado,Apagado,Apagado,49.31,57.63,64.25,60.06,61.88,Apagado
22/03/2022_20:41:00,876,Apagado,Apagado,Apagado,Apagado,49.25,57.56,64.12,60.00,61.81,Prendido
22/03/2022_20:41:06,876,Apagado,Apagado,Apagado,Apagado,49.38,57.75,64.31,60.06,61.88,Apagado
22/03/2022_20:41:12,876,Apagado,Apagado,Apagado,Apagado,49.31,57.63,64.12,59.94,61.81,Prendido
22/03/2022_20:41:18,878,Apagado,Apagado,Apagado,Apagado,49.44,57.75,64.37,60.00,61.94,Prendido
22/03/2022_20:41:24,878,Apagado,Apagado,Apagado,Apagado,49.38,57.75,64.37,59.94,61.94,Prendido
22/03/2022_20:41:30,878,Apagado,Apagado,Apagado,Apagado,49.44,57.75,64.37,59.88,62.00,Prendido
22/03/2022_20:41:35,878,Apagado,Apagado,Apagado,Apagado,49.44,57.75,64.37,59.94,62.00,Prendido
22/03/2022_20:41:41,878,Apagado,Apagado,Apagado,Apagado,49.44,57.81,64.44,59.88,62.00,Prendido
22/03/2022_20:41:47,878,Apagado,Apagado,Apagado,Apagado,49.50,57.81,64.44,59.81,62.00,Prendido
22/03/2022_20:41:53,879,Apagado,Apagado,Apagado,Apagado,49.44,57.81,64.44,59.88,62.00,Prendido
22/03/2022_20:41:59,879,Apagado,Apagado,Apagado,Apagado,49.50,57.88,64.44,59.94,62.06,Prendido
22/03/2022_20:42:05,880,Apagado,Apagado,Apagado,Apagado,49.50,57.88,64.44,59.88,62.06,Prendido
