Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_03:28:32,743,Apagado,Apagado,Apagado,Apagado,54.69,63.00,66.56,59.94,65.50,Prendido
23/03/2022_03:28:38,742,Apagado,Apagado,Apagado,Apagado,54.69,63.00,66.56,60.00,65.50,Prendido
23/03/2022_03:28:44,742,Apagado,Apagado,Apagado,Apagado,54.69,63.00,66.56,60.06,65.50,Apagado
23/03/2022_03:28:49,742,Apagado,Apagado,Apagado,Apagado,54.56,62.94,66.44,60.00,65.44,Prendido
23/03/2022_03:28:55,743,Apagado,Apagado,Apagado,Apagado,54.69,63.00,66.56,60.06,65.50,Apagado
23/03/2022_03:29:01,744,Apagado,Apagado,Apagado,Apagado,54.56,62.94,66.37,60.00,65.44,Prendido
23/03/2022_03:29:07,745,Apagado,Apagado,Apagado,Apagado,54.75,63.00,66.56,60.06,65.56,Apagado
23/03/2022_03:29:13,745,Apagado,Apagado,Apagado,Apagado,54.63,62.94,66.37,60.06,65.44,Apagado
23/03/2022_03:29:19,745,Apagado,Apagado,Apagado,Apagado,54.56,62.94,66.37,60.00,65.44,Prendido
23/03/2022_03:29:25,745,Apagado,Apagado,Apagado,Apagado,54.69,63.00,66.56,60.00,65.50,Prendido
23/03/2022_03:29:30,746,Apagado,Apagado,Apagado,Apagado,54.69,63.06,66.56,60.00,65.50,Prendido
23/03/2022_03:29:36,748,Apagado,Apagado,Apagado,Apagado,54.69,63.06,66.56,60.00,65.50,Prendido
23/03/2022_03:29:42,748,Apagado,Apagado,Apagado,Apagado,54.75,63.06,66.56,60.00,65.56,Prendido
23/03/2022_03:29:48,748,Apagado,Apagado,Apagado,Apagado,54.69,63.00,66.56,60.06,65.56,Apagado
23/03/2022_03:29:54,748,Apagado,Apagado,Apagado,Apagado,54.63,62.94,66.37,59.94,65.44,Prendido
23/03/2022_03:30:00,749,Apagado,Apagado,Apagado,Apagado,54.75,63.06,66.56,60.00,65.56,Prendido
