Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_04:46:43,724,Apagado,Apagado,Apagado,Apagado,55.69,63.69,66.31,59.88,65.37,Prendido
23/03/2022_04:46:49,724,Apagado,Apagado,Apagado,Apagado,55.69,63.69,66.31,59.88,65.37,Prendido
23/03/2022_04:46:54,725,Apagado,Apagado,Apagado,Apagado,55.69,63.69,66.25,59.81,65.31,Prendido
23/03/2022_04:47:00,725,Apagado,Apagado,Apagado,Apagado,55.69,63.69,66.31,59.94,65.37,Prendido
23/03/2022_04:47:06,726,Apagado,Apagado,Apagado,Apagado,55.69,63.69,66.31,59.94,65.37,Prendido
23/03/2022_04:47:12,726,Apagado,Apagado,Apagado,Apagado,55.69,63.69,66.25,60.00,65.37,Prendido
23/03/2022_04:47:18,726,Apagado,Apagado,Apagado,Apagado,55.75,63.69,66.31,60.00,65.37,Prendido
23/03/2022_04:47:24,726,Apagado,Apagado,Apagado,Apagado,55.69,63.69,66.31,60.00,65.37,Prendido
23/03/2022_04:47:30,726,Apagado,Apagado,Apagado,Apagado,55.75,63.75,66.31,60.06,65.31,Apagado
23/03/2022_04:47:35,726,Apagado,Apagado,Apagado,Apagado,55.63,63.63,66.12,60.00,65.25,Prendido
23/03/2022_04:47:41,726,Apagado,Apagado,Apagado,Apagado,55.69,63.69,66.25,60.13,65.37,Apagado
23/03/2022_04:47:47,726,Apagado,Apagado,Apagado,Apagado,55.63,63.63,66.12,60.13,65.25,Apagado
23/03/2022_04:47:53,726,Apagado,Apagado,Apagado,Apagado,55.63,63.63,66.12,60.13,65.25,Apagado
23/03/2022_04:47:59,725,Apagado,Apagado,Apagado,Apagado,55.63,63.63,66.19,60.00,65.25,Prendido
23/03/2022_04:48:05,724,Apagado,Apagado,Apagado,Apagado,55.75,63.69,66.31,60.06,65.37,Apagado
23/03/2022_04:48:11,725,Apagado,Apagado,Apagado,Apagado,55.69,63.69,66.25,59.94,65.31,Prendido
23/03/2022_04:48:16,724,Apagado,Apagado,Apagado,Apagado,55.69,63.69,66.31,59.94,65.37,Prendido
23/03/2022_04:48:22,723,Apagado,Apagado,Apagado,Apagado,55.69,63.69,66.31,59.88,65.37,Prendido
