Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_02:29:54,767,Apagado,Apagado,Apagado,Apagado,54.06,62.31,66.94,59.94,65.44,Prendido
23/03/2022_02:30:00,767,Apagado,Apagado,Apagado,Apagado,54.19,62.44,67.12,60.06,65.56,Apagado
23/03/2022_02:30:06,767,Apagado,Apagado,Apagado,Apagado,54.06,62.31,66.94,60.00,65.50,Prendido
23/03/2022_02:30:11,768,Apagado,Apagado,Apagado,Apagado,54.19,62.44,67.06,60.06,65.56,Apagado
23/03/2022_02:30:17,768,Apagado,Apagado,Apagado,Apagado,54.06,62.31,66.94,60.00,65.44,Prendido
23/03/2022_02:30:23,768,Apagado,Apagado,Apagado,Apagado,54.19,62.44,67.06,60.06,65.56,Apagado
23/03/2022_02:30:29,767,Apagado,Apagado,Apagado,Apagado,54.06,62.38,66.94,60.00,65.44,Prendido
23/03/2022_02:30:35,767,Apagado,Apagado,Apagado,Apagado,54.19,62.38,67.06,60.00,65.56,Prendido
23/03/2022_02:30:41,767,Apagado,Apagado,Apagado,Apagado,54.19,62.44,67.06,59.94,65.56,Prendido
23/03/2022_02:30:47,767,Apagado,Apagado,Apagado,Apagado,54.19,62.44,67.06,60.00,65.56,Prendido
23/03/2022_02:30:52,767,Apagado,Apagado,Apagado,Apagado,54.13,62.44,67.06,59.94,65.56,Prendido
23/03/2022_02:30:58,767,Apagado,Apagado,Apagado,Apagado,54.19,62.44,67.06,60.00,65.56,Prendido
23/03/2022_02:31:04,767,Apagado,Apagado,Apagado,Apagado,54.19,62.44,67.06,60.06,65.56,Apagado
23/03/2022_02:31:10,767,Apagado,Apagado,Apagado,Apagado,54.06,62.31,66.87,60.00,65.50,Prendido
23/03/2022_02:31:16,767,Apagado,Apagado,Apagado,Apagado,54.13,62.44,67.06,60.13,65.56,Apagado
23/03/2022_02:31:22,765,Apagado,Apagado,Apagado,Apagado,54.13,62.38,67.00,60.06,65.50,Apagado
23/03/2022_02:31:28,765,Apagado,Apagado,Apagado,Apagado,54.06,62.38,66.87,60.00,65.50,Prendido
23/03/2022_02:31:33,764,Apagado,Apagado,Apagado,Apagado,54.19,62.44,67.06,60.00,65.56,Prendido
23/03/2022_02:31:39,762,Apagado,Apagado,Apagado,Apagado,54.13,62.38,67.06,60.00,65.56,Prendido
23/03/2022_02:31:45,762,Apagado,Apagado,Apagado,Apagado,54.13,62.44,67.00,60.06,65.56,Apagado
23/03/2022_02:31:51,762,Apagado,Apagado,Apagado,Apagado,54.06,62.38,66.87,59.88,65.50,Prendido
23/03/2022_02:31:57,763,Apagado,Apagado,Apagado,Apagado,54.13,62.44,67.06,59.94,65.56,Prendido
23/03/2022_02:32:03,763,Apagado,Apagado,Apagado,Apagado,54.13,62.38,67.06,60.00,65.56,Prendido
23/03/2022_02:32:09,763,Apagado,Apagado,Apagado,Apagado,54.19,62.44,67.06,59.88,65.56,Prendido
23/03/2022_02:32:15,763,Apagado,Apagado,Apagado,Apagado,54.13,62.44,67.00,60.06,65.56,Apagado
23/03/2022_02:32:20,763,Apagado,Apagado,Apagado,Apagado,54.06,62.31,66.94,59.94,65.50,Prendido
23/03/2022_02:32:26,762,Apagado,Apagado,Apagado,Apagado,54.13,62.38,67.06,60.00,65.56,Prendido
23/03/2022_02:32:32,762,Apagado,Apagado,Apagado,Apagado,54.13,62.44,67.06,60.00,65.56,Prendido
23/03/2022_02:32:38,762,Apagado,Apagado,Apagado,Apagado,54.13,62.44,67.06,59.94,65.56,Prendido
23/03/2022_02:32:44,762,Apagado,Apagado,Apagado,Apagado,54.13,62.38,67.06,60.00,65.56,Prendido
23/03/2022_02:32:50,761,Apagado,Apagado,Apagado,Apagado,54.13,62.44,67.06,60.06,65.56,Apagado
23/03/2022_02:32:56,760,Apagado,Apagado,Apagado,Apagado,54.06,62.38,66.94,60.00,65.44,Prendido
23/03/2022_02:33:01,760,Apagado,Apagado,Apagado,Apagado,54.13,62.44,67.12,60.13,65.56,Apagado
23/03/2022_02:33:07,762,Apagado,Apagado,Apagado,Apagado,54.00,62.31,66.87,60.06,65.44,Apagado
