Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
22/03/2022_21:46:28,817,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.31,60.00,65.62,Prendido
22/03/2022_21:46:34,817,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.37,60.06,65.56,Apagado
22/03/2022_21:46:40,819,Apagado,Apagado,Apagado,Apagado,53.69,62.88,67.25,60.19,65.50,Apagado
22/03/2022_21:46:46,820,Apagado,Apagado,Apagado,Apagado,53.63,62.81,67.19,60.13,65.50,Apagado
22/03/2022_21:46:52,820,Apagado,Apagado,Apagado,Apagado,53.63,62.81,67.19,60.13,65.50,Apagado
22/03/2022_21:46:58,820,Apagado,Apagado,Apagado,Apagado,53.63,62.81,67.19,60.00,65.50,Prendido
22/03/2022_21:47:04,820,Apagado,Apagado,Apagado,Apagado,53.75,62.94,67.31,60.06,65.62,Apagado
22/03/2022_21:47:09,820,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.12,59.94,65.50,Prendido
22/03/2022_21:47:15,819,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.31,59.94,65.62,Prendido
22/03/2022_21:47:21,818,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.31,59.88,65.62,Prendido
22/03/2022_21:47:27,818,Apagado,Apagado,Apagado,Apagado,53.75,62.94,67.31,59.88,65.56,Prendido
22/03/2022_21:47:33,818,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.31,59.88,65.62,Prendido
22/03/2022_21:47:39,818,Apagado,Apagado,Apagado,Apagado,53.75,62.94,67.31,59.94,65.62,Prendido
22/03/2022_21:47:45,818,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.31,60.00,65.62,Prendido
22/03/2022_21:47:50,819,Apagado,Apagado,Apagado,Apagado,53.75,62.94,67.31,60.00,65.62,Prendido
22/03/2022_21:47:56,819,Apagado,Apagado,Apagado,Apagado,53.75,62.88,67.31,60.06,65.56,Apagado
22/03/2022_21:48:02,819,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.19,59.94,65.50,Prendido
22/03/2022_21:48:08,818,Apagado,Apagado,Apagado,Apagado,53.75,62.94,67.31,60.06,65.62,Apagado
22/03/2022_21:48:14,817,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.19,59.94,65.50,Prendido
22/03/2022_21:48:20,818,Apagado,Apagado,Apagado,Apagado,53.81,62.94,67.31,60.13,65.62,Apagado
22/03/2022_21:48:26,818,Apagado,Apagado,Apagado,Apagado,53.69,62.81,67.12,60.00,65.50,Prendido
