Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_09:00:49,0,Apagado,Apagado,Apagado,Apagado,55.44,62.81,67.19,59.88,66.00,Prendido
23/03/2022_09:00:55,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.25,59.94,66.06,Prendido
23/03/2022_09:01:00,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.25,60.00,66.06,Prendido
23/03/2022_09:01:06,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.19,60.06,66.06,Apagado
23/03/2022_09:01:12,0,Apagado,Apagado,Apagado,Apagado,55.31,62.75,67.06,59.94,65.94,Prendido
23/03/2022_09:01:18,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.19,59.94,66.00,Prendido
23/03/2022_09:01:24,0,Apagado,Apagado,Apagado,Apagado,55.44,62.81,67.19,59.88,66.06,Prendido
23/03/2022_09:01:30,0,Apagado,Apagado,Apagado,Apagado,55.44,62.81,67.19,59.75,66.00,Prendido
23/03/2022_09:01:36,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.19,59.75,66.00,Prendido
23/03/2022_09:01:41,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.25,59.69,66.06,Prendido
23/03/2022_09:01:47,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.19,59.69,66.06,Prendido
23/03/2022_09:01:53,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.19,59.75,66.06,Prendido
23/03/2022_09:01:59,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.19,59.75,66.00,Prendido
23/03/2022_09:02:05,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.25,59.75,66.00,Prendido
23/03/2022_09:02:11,0,Apagado,Apagado,Apagado,Apagado,55.50,62.88,67.25,59.81,66.00,Prendido
23/03/2022_09:02:17,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.19,59.88,66.00,Prendido
23/03/2022_09:02:23,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.19,59.94,66.00,Prendido
23/03/2022_09:02:28,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.19,60.06,66.00,Apagado
23/03/2022_09:02:34,0,Apagado,Apagado,Apagado,Apagado,55.38,62.81,67.06,60.00,65.94,Prendido
23/03/2022_09:02:40,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.19,60.06,66.06,Apagado
23/03/2022_09:02:46,0,Apagado,Apagado,Apagado,Apagado,55.38,62.81,67.06,59.94,65.94,Prendido
23/03/2022_09:02:52,0,Apagado,Apagado,Apagado,Apagado,55.50,62.88,67.19,60.06,66.00,Apagado
23/03/2022_09:02:58,0,Apagado,Apagado,Apagado,Apagado,55.38,62.81,67.06,59.88,65.94,Prendido
23/03/2022_09:03:04,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.19,59.94,66.00,Prendido
23/03/2022_09:03:09,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.19,59.94,66.06,Prendido
23/03/2022_09:03:15,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.19,59.88,66.06,Prendido
23/03/2022_09:03:21,0,Apagado,Apagado,Apagado,Apagado,55.50,62.94,67.25,59.88,66.06,Prendido
23/03/2022_09:03:27,0,Apagado,Apagado,Apagado,Apagado,55.44,62.88,67.19,59.88,66.06,Prendido
