# nro,promedio_std1,promedio_std2,promedio_std3,promedio_std4
1.000000000000000000e+00, 1.772821285558122284e+01, 8.442731360718205735e+00, 2.591975368524183310e+01, 1.482170254938093201e+01
2.000000000000000000e+00, 6.908752375168959681e+00, 6.608227586524466624e+00, 1.035229559541291700e+01, 1.763482820523048389e+01
