Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
31/03/2022_11:21:22,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.69,43.25,45.44,56.69,46.25,Prendido
31/03/2022_11:21:27,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.69,43.25,45.50,56.63,46.25,Prendido
31/03/2022_11:21:33,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.69,43.25,45.44,56.63,46.25,Prendido
31/03/2022_11:21:39,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.25,45.50,56.69,46.25,Prendido
31/03/2022_11:21:45,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.25,45.50,56.69,46.31,Prendido
31/03/2022_11:21:51,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.69,43.25,45.50,56.75,46.31,Prendido
31/03/2022_11:21:57,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.69,43.25,45.50,56.81,46.31,Prendido
31/03/2022_11:22:03,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.69,43.31,45.50,56.69,46.31,Prendido
31/03/2022_11:22:08,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.25,45.50,56.75,46.25,Prendido
31/03/2022_11:22:14,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.69,43.25,45.50,56.81,46.31,Prendido
31/03/2022_11:22:20,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.25,45.50,56.88,46.31,Prendido
31/03/2022_11:22:26,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.25,45.50,56.88,46.31,Prendido
31/03/2022_11:22:32,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.69,43.31,45.50,56.88,46.31,Prendido
31/03/2022_11:22:38,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.69,43.25,45.50,56.75,46.31,Prendido
31/03/2022_11:22:44,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.25,45.50,-12.69,46.31,Prendido
31/03/2022_11:22:49,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.25,45.50,56.81,46.38,Prendido
31/03/2022_11:22:55,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.25,45.50,56.81,46.38,Prendido
31/03/2022_11:23:01,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.31,45.50,56.88,46.38,Prendido
31/03/2022_11:23:07,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.25,45.50,56.81,46.38,Prendido
31/03/2022_11:23:13,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.25,45.56,-12.38,46.38,Prendido
31/03/2022_11:23:19,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.19,45.50,56.88,46.38,Prendido
31/03/2022_11:23:25,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.81,43.25,45.50,56.81,46.38,Prendido
31/03/2022_11:23:30,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.25,45.50,56.81,46.38,Prendido
31/03/2022_11:23:36,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.31,45.56,56.81,46.38,Prendido
31/03/2022_11:23:42,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.25,45.50,56.88,46.38,Prendido
31/03/2022_11:23:48,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.81,43.25,45.50,56.81,46.38,Prendido
31/03/2022_11:23:54,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.25,45.50,56.88,46.44,Prendido
31/03/2022_11:24:00,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.81,43.31,45.50,56.81,46.44,Prendido
31/03/2022_11:24:06,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.75,43.31,45.50,56.75,46.44,Prendido
31/03/2022_11:24:12,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.81,43.31,45.50,56.75,46.44,Prendido
31/03/2022_11:24:17,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.81,43.31,45.50,56.69,46.44,Prendido
31/03/2022_11:24:23,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.81,43.25,45.50,56.63,46.44,Prendido
31/03/2022_11:24:29,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.81,43.25,45.56,56.69,46.50,Prendido
31/03/2022_11:24:35,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.81,43.31,45.56,56.69,46.44,Prendido
31/03/2022_11:24:41,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.81,43.31,45.56,56.69,46.50,Prendido
31/03/2022_11:24:47,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.81,43.25,45.56,56.81,46.50,Prendido
31/03/2022_11:24:53,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.81,43.31,45.50,56.81,46.50,Prendido
31/03/2022_11:24:58,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.81,43.25,45.56,56.69,46.50,Prendido
31/03/2022_11:25:04,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.81,43.25,45.56,56.69,46.50,Prendido
31/03/2022_11:25:10,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.88,43.31,45.56,56.63,46.50,Prendido
31/03/2022_11:25:16,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.81,43.31,45.56,56.63,46.50,Prendido
31/03/2022_11:25:22,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.88,43.25,45.56,56.63,46.50,Prendido
31/03/2022_11:25:28,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.88,43.25,45.56,56.63,46.56,Prendido
31/03/2022_11:25:34,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.88,43.31,45.56,56.69,46.56,Prendido
31/03/2022_11:25:39,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.81,43.31,45.56,56.75,46.56,Prendido
31/03/2022_11:25:45,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.88,43.31,45.56,56.69,46.56,Prendido
31/03/2022_11:25:51,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.88,43.31,45.56,56.81,46.56,Prendido
31/03/2022_11:25:57,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.88,43.31,45.56,56.81,46.56,Prendido
31/03/2022_11:26:03,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,50.88,43.31,45.56,56.88,46.56,Prendido
