Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
31/03/2022_19:49:14,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.88,56.56,59.81,61.31,Prendido
31/03/2022_19:49:19,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.56,49.88,56.50,59.81,61.38,Prendido
31/03/2022_19:49:25,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.94,56.50,59.81,61.38,Prendido
31/03/2022_19:49:31,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.88,56.56,59.75,61.38,Prendido
31/03/2022_19:49:37,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.88,56.56,59.81,61.38,Prendido
31/03/2022_19:49:43,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.88,56.56,59.81,61.38,Prendido
31/03/2022_19:49:49,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.56,49.94,56.63,59.81,61.38,Prendido
31/03/2022_19:49:55,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.94,56.56,59.75,61.38,Prendido
31/03/2022_19:50:00,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,50.00,56.56,59.81,61.38,Prendido
31/03/2022_19:50:06,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,50.00,56.56,59.88,61.38,Prendido
31/03/2022_19:50:12,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.88,56.56,59.94,61.38,Prendido
31/03/2022_19:50:18,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.94,56.56,59.94,61.38,Prendido
31/03/2022_19:50:24,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.94,56.56,59.88,61.38,Prendido
31/03/2022_19:50:30,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,50.00,56.56,60.00,61.38,Prendido
31/03/2022_19:50:36,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.94,56.56,59.94,61.38,Prendido
31/03/2022_19:50:41,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.94,56.63,59.94,61.38,Prendido
31/03/2022_19:50:47,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.94,56.63,59.94,61.44,Prendido
31/03/2022_19:50:53,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.94,56.63,60.00,61.38,Prendido
31/03/2022_19:50:59,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.94,56.63,60.00,61.38,Prendido
31/03/2022_19:51:05,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.94,56.56,60.06,61.38,Apagado
31/03/2022_19:51:11,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,50.00,56.56,60.00,61.44,Prendido
31/03/2022_19:51:17,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,50.00,56.56,59.94,61.44,Prendido
31/03/2022_19:51:23,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.94,56.63,59.94,61.38,Prendido
31/03/2022_19:51:28,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,50.00,56.63,60.00,61.38,Prendido
31/03/2022_19:51:34,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.94,56.63,59.88,61.44,Prendido
31/03/2022_19:51:40,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,50.00,56.63,59.94,61.38,Prendido
31/03/2022_19:51:46,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,49.94,56.63,59.94,61.44,Prendido
31/03/2022_19:51:52,0,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,49.50,50.00,56.63,59.94,61.44,Prendido
