[TA Ascii File]
DTG-60

File Name :	C:\TAData\Caro Iacovone\TPS.txt

[File Information]
File Name:	TPS.tad
Sample Name:	TPS
Lot No:	001
Acquire Date:	22/03/22
Acquire Time:	13:07:00(-0300)
Detector Type:	DTG-60
Detector Serial No:	C30564800519TK
Operator:	Carolina Iacovone
Atmosphere:	Nitrogen
Gas Flow:	30[ml/min]
Annotation:	
Pan Name:	Aluminum
Sample Weight:	7.971[mg]
Molecular Weight:	0.00


[Measurements Program]
[Temperature Program]
Start Temp.	
Temp. Rate	Hold Temp.	Hold Time	Gas
[ C/min  ]	[   C  ]	[ min  ]
3.00	30.0	10		
10.00	450.0	0		


[Data]
Time	Temp	DTA	TGA
sec	C	uV	mg
614.000000	29.735889	-0.722826	7.904688
615.000000	29.752115	-0.719350	7.904589
616.000000	29.764059	-0.718130	7.904092
617.000000	29.736387	-0.717480	7.903397
618.000000	29.745743	-0.713577	7.902802
619.000000	29.768440	-0.712832	7.902603
620.000000	29.740070	-0.716379	7.902702
621.000000	29.750523	-0.714309	7.903099
622.000000	29.760477	-0.711119	7.903794
623.000000	29.761473	-0.714188	7.904291
624.000000	29.733599	-0.711986	7.904490
625.000000	29.750921	-0.710914	7.904589
626.000000	29.768240	-0.710333	7.904490
627.000000	29.736685	-0.710249	7.904390
628.000000	29.738178	-0.705796	7.904092
629.000000	29.763762	-0.703988	7.903695
630.000000	29.740368	-0.708634	7.903199
631.000000	29.740269	-0.704361	7.902802
632.000000	29.748432	-0.702302	7.902305
633.000000	29.764658	-0.701951	7.901709
634.000000	29.725636	-0.702201	7.901212
635.000000	29.743954	-0.698672	7.901014
636.000000	29.768240	-0.698046	7.901114
637.000000	29.743753	-0.698634	7.901212
638.000000	29.738876	-0.696814	7.901212
639.000000	29.759781	-0.691207	7.901312
640.000000	29.750422	-0.695778	7.901212
641.000000	29.741463	-0.690915	7.900517
642.000000	29.745743	-0.689171	7.899723
643.000000	29.767246	-0.689577	7.898631
644.000000	29.735392	-0.690903	7.897836
645.000000	29.737282	-0.691938	7.897538
646.000000	29.762667	-0.688565	7.897935
647.000000	29.751219	-0.691284	7.898631
648.000000	29.743155	-0.688189	7.899723
649.000000	29.767345	-0.685167	7.900517
650.000000	29.781382	-0.685963	7.900815
651.000000	29.783770	-0.685207	7.900319
652.000000	29.798901	-0.683572	7.898929
653.000000	29.839516	-0.686143	7.896843
654.000000	29.842302	-0.694561	7.894659
655.000000	29.855444	-0.705602	7.892673
656.000000	29.911089	-0.718729	7.891580
657.000000	29.945433	-0.743074	7.891580
658.000000	29.954294	-0.768960	7.892573
659.000000	30.006952	-0.798373	7.894163
660.000000	30.061205	-0.833257	7.896149
661.000000	30.086689	-0.880487	7.898036
662.000000	30.128099	-0.926688	7.899526
663.000000	30.196388	-0.977007	7.900320
664.000000	30.233717	-1.036215	7.900420
665.000000	30.262487	-1.094972	7.900221
666.000000	30.337645	-1.158242	7.899824
667.000000	30.405436	-1.229722	7.899527
668.000000	30.436193	-1.306047	7.899030
669.000000	30.502592	-1.380572	7.898434
670.000000	30.592979	-1.457672	7.897839
671.000000	30.638571	-1.545903	7.897343
672.000000	30.702181	-1.630962	7.896946
673.000000	30.786596	-1.718034	7.896747
674.000000	30.863346	-1.810968	7.896847
675.000000	30.910133	-1.901641	7.897244
676.000000	31.002512	-1.993754	7.897940
677.000000	31.099867	-2.089085	7.898238
678.000000	31.152826	-2.188450	7.898139
679.000000	31.233559	-2.287402	7.897345
680.000000	31.343258	-2.386188	7.896551
681.000000	31.412342	-2.493420	7.895657
682.000000	31.485310	-2.594329	7.895260
683.000000	31.593815	-2.696039	7.895061
684.000000	31.698338	-2.799222	7.895658
685.000000	31.751198	-2.903536	7.896949
686.000000	31.863585	-3.005588	7.898241
687.000000	31.977266	-3.107398	7.899532
688.000000	32.053818	-3.212493	7.900525
689.000000	32.148186	-3.312455	7.901122
690.000000	32.262566	-3.413744	7.901122
691.000000	32.370075	-3.518667	7.900327
692.000000	32.443741	-3.621417	7.899136
693.000000	32.566479	-3.722932	7.897945
694.000000	32.694096	-3.826446	7.896655
695.000000	32.772442	-3.929255	7.895761
696.000000	32.886520	-4.031013	7.895265
697.000000	33.013042	-4.129604	7.895266
698.000000	33.119656	-4.232615	7.895563
699.000000	33.213329	-4.331243	7.896159
700.000000	33.343636	-4.427679	7.897053
701.000000	33.470757	-4.524239	7.898047
702.000000	33.551586	-4.622789	7.898942
703.000000	33.676319	-4.718468	7.899538
704.000000	33.821953	-4.812645	7.900233
705.000000	33.919907	-4.910100	7.900630
706.000000	34.036972	-5.004201	7.900531
707.000000	34.172752	-5.095494	7.899837
708.000000	34.307041	-5.190358	7.898447
709.000000	34.400715	-5.282558	7.896561
710.000000	34.541473	-5.371239	7.894575
711.000000	34.682529	-5.460260	7.892688
712.000000	34.783268	-5.549532	7.891596
713.000000	34.909496	-5.635921	7.891398
714.000000	35.061302	-5.720601	7.891995
715.000000	35.181751	-5.808375	7.893088
716.000000	35.291847	-5.891469	7.894379
717.000000	35.441765	-5.972735	7.895571
718.000000	35.592377	-6.057776	7.896167
719.000000	35.700981	-6.142852	7.895671
720.000000	35.847317	-6.221672	7.894778
721.000000	36.003105	-6.303181	7.893686
722.000000	36.120373	-6.386536	7.892495
723.000000	36.245003	-6.465074	7.891601
724.000000	36.405071	-6.544414	7.890708
725.000000	36.549614	-6.624005	7.889815
726.000000	36.658318	-6.700662	7.888822
727.000000	36.811020	-6.774701	7.887730
728.000000	36.973679	-6.851322	7.886440
729.000000	37.087563	-6.932026	7.884752
730.000000	37.237278	-7.004592	7.883263
731.000000	37.400333	-7.077515	7.882270
732.000000	37.545570	-7.155400	7.882370
733.000000	37.667217	-7.226483	7.883066
734.000000	37.828678	-7.299347	7.884059
735.000000	37.992035	-7.370823	7.885152
736.000000	38.109695	-7.444315	7.886444
737.000000	38.262203	-7.513888	7.888132
738.000000	38.434315	-7.579844	7.889325
739.000000	38.553871	-7.653932	7.890119
740.000000	38.707073	-7.719459	7.890914
741.000000	38.866745	-7.785634	7.891710
742.000000	39.031593	-7.854272	7.892505
743.000000	39.150749	-7.920805	7.892803
744.000000	39.315300	-7.986111	7.892406
745.000000	39.489307	-8.050695	7.891712
746.000000	39.621006	-8.117885	7.890421
747.000000	39.775898	-8.180084	7.889031
748.000000	39.945824	-8.242776	7.888039
749.000000	40.089069	-8.309642	7.887344
750.000000	40.240780	-8.371531	7.887444
751.000000	40.389702	-8.431901	7.888437
752.000000	40.563107	-8.494653	7.889828
753.000000	40.682961	-8.558607	7.891517
754.000000	40.836761	-8.620462	7.893007
755.000000	41.022118	-8.680502	7.894000
756.000000	41.159889	-8.745213	7.894696
757.000000	41.309803	-8.805705	7.894796
758.000000	41.477043	-8.864458	7.894499
759.000000	41.640694	-8.924188	7.894102
760.000000	41.774784	-8.989280	7.893705
761.000000	41.938931	-9.048502	7.893309
762.000000	42.112541	-9.108091	7.892912
763.000000	42.244240	-9.168752	7.892416
764.000000	42.396049	-9.225939	7.891324
765.000000	42.577721	-9.282951	7.890232
766.000000	42.734306	-9.345295	7.889140
767.000000	42.871578	-9.404465	7.888247
768.000000	43.045784	-9.460972	7.887553
769.000000	43.221886	-9.517494	7.886958
770.000000	43.356766	-9.580180	7.886958
771.000000	43.517834	-9.638103	7.887455
772.000000	43.702789	-9.695351	7.888150
773.000000	43.850815	-9.756088	7.888548
774.000000	43.990776	-9.810487	7.888946
775.000000	44.174141	-9.864369	7.889244
776.000000	44.339985	-9.921758	7.889443
777.000000	44.474869	-9.978494	7.889444
778.000000	44.645191	-10.032411	7.889346
779.000000	44.837315	-10.086960	7.889246
780.000000	44.974590	-10.146603	7.889148
781.000000	45.138145	-10.201256	7.889049
782.000000	45.321308	-10.255627	7.888851
783.000000	45.488247	-10.314544	7.888454
784.000000	45.624424	-10.368891	7.887462
785.000000	45.810177	-10.423915	7.885873
786.000000	45.986176	-10.480750	7.883888
787.000000	46.125439	-10.538064	7.881803
788.000000	46.291779	-10.593021	7.880116
789.000000	46.478329	-10.647999	7.879222
790.000000	46.630138	-10.709801	7.879620
791.000000	46.780552	-10.765694	7.880713
792.000000	46.967999	-10.824234	7.882103
793.000000	47.151264	-10.883719	7.883594
794.000000	47.281071	-10.942765	7.884786
795.000000	47.466724	-10.998125	7.885382
796.000000	47.652973	-11.055801	7.885482
797.000000	47.796619	-11.115202	7.885681
798.000000	47.955494	-11.172221	7.886576
799.000000	48.150108	-11.224415	7.887470
800.000000	48.313263	-11.281979	7.888563
801.000000	48.450340	-11.337174	7.889358
802.000000	48.633305	-11.391138	7.889756
803.000000	48.820053	-11.448851	7.889160
804.000000	48.959217	-11.507239	7.887671
805.000000	49.132324	-11.564670	7.885885
806.000000	49.327438	-11.620956	7.883502
807.000000	49.489101	-11.684145	7.880920
808.000000	49.641506	-11.745577	7.878240
809.000000	49.831139	-11.805704	7.875758
810.000000	50.009426	-11.869328	7.873275
811.000000	50.147198	-11.933863	7.871389
812.000000	50.318516	-11.996588	7.870595
813.000000	50.506760	-12.061262	7.870497
814.000000	50.651897	-12.129129	7.871292
815.000000	50.814556	-12.192403	7.872384
816.000000	51.000008	-12.255438	7.873577
817.000000	51.174614	-12.323051	7.874273
818.000000	51.311390	-12.386436	7.873975
819.000000	51.506199	-12.443848	7.872685
820.000000	51.691357	-12.504524	7.870599
821.000000	51.825844	-12.565606	7.868018
822.000000	51.990791	-12.622884	7.865238
823.000000	52.185997	-12.676275	7.862459
824.000000	52.341789	-12.734134	7.859877
825.000000	52.492802	-12.785707	7.857792
826.000000	52.672779	-12.835829	7.856502
827.000000	52.855145	-12.889254	7.856205
828.000000	52.988140	-12.944889	7.856503
829.000000	53.179169	-12.993532	7.857100
830.000000	53.366215	-13.043627	7.857696
831.000000	53.511356	-13.097689	7.858093
832.000000	53.678692	-13.146721	7.858193
833.000000	53.860863	-13.197287	7.857996
834.000000	54.038151	-13.250971	7.857499
835.000000	54.181000	-13.301376	7.857003
836.000000	54.362175	-13.349135	7.856905
837.000000	54.548126	-13.400921	7.857104
838.000000	54.679928	-13.456337	7.857402
839.000000	54.869659	-13.505951	7.857304
840.000000	55.050236	-13.556032	7.856609
841.000000	55.210903	-13.614510	7.855517
842.000000	55.368782	-13.665052	7.854028
843.000000	55.548763	-13.717796	7.852043
844.000000	55.738396	-13.771577	7.849958
845.000000	55.878857	-13.827513	7.848171
846.000000	56.063316	-13.881274	7.846880
847.000000	56.247177	-13.934731	7.846583
848.000000	56.395401	-13.990186	7.846782
849.000000	56.570107	-14.045631	7.847676
850.000000	56.750286	-14.099051	7.848770
851.000000	56.928272	-14.156981	7.849763
852.000000	57.068035	-14.212877	7.850161
853.000000	57.249008	-14.266930	7.849864
854.000000	57.446011	-14.323296	7.848772
855.000000	57.593437	-14.381872	7.846984
856.000000	57.768337	-14.437544	7.844800
857.000000	57.960266	-14.491179	7.842915
858.000000	58.125710	-14.548391	7.841823
859.000000	58.279011	-14.606923	7.841426
860.000000	58.464966	-14.661600	7.841526
861.000000	58.649120	-14.717831	7.841824
862.000000	58.789883	-14.774253	7.842619
863.000000	58.959606	-14.828465	7.843315
864.000000	59.159100	-14.883126	7.843415
865.000000	59.312798	-14.940719	7.843019
866.000000	59.480335	-14.995989	7.842721
867.000000	59.667480	-15.049006	7.842722
868.000000	59.853928	-15.104479	7.842623
869.000000	59.994389	-15.161095	7.842424
870.000000	60.179443	-15.214586	7.842127
871.000000	60.365993	-15.269301	7.841830
872.000000	60.515511	-15.326762	7.841334
873.000000	60.679264	-15.380186	7.840738
874.000000	60.871887	-15.432000	7.839945
875.000000	61.032951	-15.490092	7.838853
876.000000	61.182568	-15.544655	7.837563
877.000000	61.369514	-15.598452	7.836769
878.000000	61.553276	-15.652421	7.836174
879.000000	61.695827	-15.709884	7.835479
880.000000	61.874813	-15.763749	7.834387
881.000000	62.063751	-15.815897	7.833494
882.000000	62.222824	-15.873251	7.832402
883.000000	62.377621	-15.924676	7.831211
884.000000	62.570240	-15.975887	7.829722
885.000000	62.747234	-16.029953	7.828233
886.000000	62.887192	-16.081905	7.827240
887.000000	63.067371	-16.132393	7.827043
888.000000	63.258305	-16.183651	7.827341
889.000000	63.403339	-16.239502	7.827739
890.000000	63.569386	-16.291542	7.827740
891.000000	63.758720	-16.342354	7.827442
892.000000	63.931831	-16.400612	7.826449
893.000000	64.081047	-16.450844	7.824564
894.000000	64.270584	-16.502159	7.822180
895.000000	64.457436	-16.554485	7.819798
896.000000	64.597198	-16.609337	7.818209
897.000000	64.774292	-16.661240	7.817416
898.000000	64.968994	-16.708441	7.817218
899.000000	65.121704	-16.761427	7.817417
900.000000	65.279686	-16.810574	7.817715
901.000000	65.466331	-16.860950	7.817815
902.000000	65.649200	-16.912981	7.817419
903.000000	65.790649	-16.965115	7.816624
904.000000	65.974716	-17.013578	7.815831
905.000000	66.168930	-17.064552	7.815334
906.000000	66.316353	-17.117365	7.814938
907.000000	66.484985	-17.168297	7.814939
908.000000	66.681885	-17.214500	7.815336
909.000000	66.850021	-17.267508	7.815834
910.000000	66.994759	-17.314711	7.816032
911.000000	67.180016	-17.362118	7.815537
912.000000	67.367958	-17.411999	7.814445
913.000000	67.505928	-17.463898	7.813154
914.000000	67.687698	-17.512608	7.811368
915.000000	67.878128	-17.561445	7.809382
916.000000	68.038307	-17.615088	7.807297
917.000000	68.197777	-17.665302	7.805510
918.000000	68.391685	-17.710873	7.804319
919.000000	68.574257	-17.760578	7.803426
920.000000	68.716705	-17.808699	7.802831
921.000000	68.897385	-17.854019	7.802732
922.000000	69.087418	-17.901514	7.803030
923.000000	69.239822	-17.948318	7.803627
924.000000	69.406960	-17.994440	7.803826
925.000000	69.593910	-18.038563	7.803727
926.000000	69.765427	-18.087675	7.803827
927.000000	69.909065	-18.135824	7.803530
928.000000	70.107368	-18.179230	7.802835
929.000000	70.285049	-18.226089	7.801644
930.000000	70.427605	-18.275497	7.800354
931.000000	70.599815	-18.319777	7.799361
932.000000	70.791550	-18.366152	7.798468
933.000000	70.951317	-18.414879	7.797475
934.000000	71.108101	-18.457588	7.796384
935.000000	71.292755	-18.497370	7.795193
936.000000	71.470352	-18.540445	7.794101
937.000000	71.601845	-18.586271	7.793307
938.000000	71.798355	-18.626511	7.792514
939.000000	71.978828	-18.668131	7.791620
940.000000	72.125359	-18.714588	7.790727
941.000000	72.291107	-18.755840	7.789635
942.000000	72.475166	-18.797180	7.788345
943.000000	72.653748	-18.841974	7.786458
944.000000	72.800186	-18.884022	7.783876
945.000000	72.983742	-18.925144	7.781197
946.000000	73.170097	-18.965939	7.778317
947.000000	73.307671	-19.006533	7.775736
948.000000	73.488838	-19.049021	7.773452
949.000000	73.674393	-19.087751	7.771467
950.000000	73.829689	-19.132179	7.770077
951.000000	73.984886	-19.170124	7.769681
952.000000	74.170532	-19.210602	7.770177
953.000000	74.357384	-19.250965	7.771071
954.000000	74.495544	-19.291924	7.772264
955.000000	74.675529	-19.330387	7.773158
956.000000	74.866463	-19.369070	7.773556
957.000000	75.019363	-19.408054	7.773457
958.000000	75.189690	-19.449602	7.772763
959.000000	75.371857	-19.486731	7.771770
960.000000	75.543274	-19.529295	7.770877
961.000000	75.687614	-19.567884	7.770083
962.000000	75.871475	-19.604759	7.769687
963.000000	76.060715	-19.645084	7.769191
964.000000	76.204361	-19.688574	7.768595
965.000000	76.380852	-19.728796	7.767900
966.000000	76.573471	-19.767868	7.766909
967.000000	76.741013	-19.810625	7.765519
968.000000	76.891922	-19.851635	7.764228
969.000000	77.080864	-19.890718	7.763534
970.000000	77.261940	-19.931713	7.763037
971.000000	77.407074	-19.973331	7.762839
972.000000	77.580681	-20.009041	7.763039
973.000000	77.776886	-20.047642	7.763636
974.000000	77.924614	-20.089375	7.764430
975.000000	78.092644	-20.127522	7.764530
976.000000	78.279793	-20.164152	7.764233
977.000000	78.457481	-20.205250	7.763439
978.000000	78.600632	-20.244118	7.762248
979.000000	78.784790	-20.281536	7.760560
980.000000	78.975517	-20.318253	7.758773
981.000000	79.125641	-20.357500	7.757185
982.000000	79.297554	-20.391319	7.755795
983.000000	79.487289	-20.427000	7.754704
984.000000	79.647858	-20.464073	7.753711
985.000000	79.804237	-20.495953	7.752619
986.000000	79.987106	-20.528694	7.751626
987.000000	80.168175	-20.563452	7.750237
988.000000	80.307541	-20.598291	7.748450
989.000000	80.483444	-20.631155	7.746266
990.000000	80.674271	-20.664015	7.743883
991.000000	80.830360	-20.699272	7.741500
992.000000	80.990234	-20.730818	7.739415
993.000000	81.177773	-20.761631	7.737628
994.000000	81.354866	-20.797031	7.736437
995.000000	81.499901	-20.827370	7.735941
996.000000	81.682274	-20.857620	7.735545
997.000000	81.874199	-20.885687	7.735347
998.000000	82.006989	-20.918203	7.734950
999.000000	82.175819	-20.946558	7.734156
1000.000000	82.365158	-20.973618	7.732767
1001.000000	82.530701	-21.006744	7.730682
1002.000000	82.679123	-21.034990	7.728199
1003.000000	82.866081	-21.060818	7.725420
1004.000000	83.051033	-21.089592	7.722441
1005.000000	83.192291	-21.119194	7.719462
1006.000000	83.367386	-21.146656	7.716980
1007.000000	83.564987	-21.170786	7.715392
1008.000000	83.716698	-21.198700	7.714697
1009.000000	83.873878	-21.220551	7.714301
1010.000000	84.055855	-21.243021	7.714103
1011.000000	84.233841	-21.268513	7.714103
1012.000000	84.372208	-21.290529	7.714203
1013.000000	84.554871	-21.312050	7.713608
1014.000000	84.741623	-21.333679	7.712417
1015.000000	84.886963	-21.356960	7.711126
1016.000000	85.057976	-21.378433	7.710332
1017.000000	85.252388	-21.394463	7.709737
1018.000000	85.413956	-21.417740	7.709142
1019.000000	85.568748	-21.433840	7.708547
1020.000000	85.752808	-21.449928	7.707753
1021.000000	85.936668	-21.466469	7.706562
1022.000000	86.077026	-21.484011	7.705271
1023.000000	86.252632	-21.499350	7.703783
1024.000000	86.442764	-21.514116	7.701995
1025.000000	86.597458	-21.532009	7.700507
1026.000000	86.754738	-21.548355	7.699117
1027.000000	86.955521	-21.560101	7.697926
1028.000000	87.128441	-21.574877	7.696436
1029.000000	87.268295	-21.589031	7.694849
1030.000000	87.451859	-21.599056	7.693657
1031.000000	87.644379	-21.612785	7.692665
1032.000000	87.792809	-21.626514	7.691672
1033.000000	87.962029	-21.634556	7.690878
1034.000000	88.152466	-21.641077	7.690184
1035.000000	88.317314	-21.653820	7.689589
1036.000000	88.459663	-21.661644	7.688596
1037.000000	88.661743	-21.668360	7.687206
1038.000000	88.838341	-21.676014	7.685916
1039.000000	88.978302	-21.685909	7.684724
1040.000000	89.154297	-21.690714	7.683633
1041.000000	89.345032	-21.695028	7.682541
1042.000000	89.504700	-21.702389	7.681648
1043.000000	89.665565	-21.706358	7.680854
1044.000000	89.853111	-21.707706	7.679961
1045.000000	90.028305	-21.712364	7.679167
1046.000000	90.164688	-21.711586	7.678175
1047.000000	90.353432	-21.714422	7.677381
1048.000000	90.534805	-21.715803	7.676885
1049.000000	90.680733	-21.720226	7.676389
1050.000000	90.845482	-21.719143	7.675794
1051.000000	91.028946	-21.719334	7.675198
1052.000000	91.200760	-21.721910	7.674504
1053.000000	91.349091	-21.720703	7.673710
1054.000000	91.531952	-21.718876	7.672816
1055.000000	91.718300	-21.718042	7.671526
1056.000000	91.865829	-21.715773	7.670136
1057.000000	92.039436	-21.716049	7.668647
1058.000000	92.228477	-21.711449	7.666960
1059.000000	92.380280	-21.711418	7.665173
1060.000000	92.542343	-21.706619	7.663386
1061.000000	92.719933	-21.702576	7.661599
1062.000000	92.900909	-21.700104	7.659614
1063.000000	93.041069	-21.699011	7.657528
1064.000000	93.223045	-21.693094	7.655245
1065.000000	93.409988	-21.688246	7.653359
1066.000000	93.559113	-21.684650	7.651572
1067.000000	93.726151	-21.678486	7.649785
1068.000000	93.912392	-21.668711	7.647998
1069.000000	94.083412	-21.665146	7.646111
1070.000000	94.233238	-21.653473	7.644424
1071.000000	94.410828	-21.640806	7.642935
1072.000000	94.598862	-21.630100	7.641545
1073.000000	94.735245	-21.620583	7.640255
1074.000000	94.909050	-21.607880	7.639163
1075.000000	95.097290	-21.593399	7.638171
1076.000000	95.258263	-21.583897	7.637278
1077.000000	95.414742	-21.568996	7.636285
1078.000000	95.601295	-21.553001	7.634995
1079.000000	95.778786	-21.539175	7.633406
1080.000000	95.922928	-21.525055	7.631619
1081.000000	96.105789	-21.505054	7.630032
1082.000000	96.295326	-21.487431	7.628642
1083.000000	96.443550	-21.471855	7.627351
1084.000000	96.610191	-21.452436	7.625862
1085.000000	96.795647	-21.431957	7.624473
1086.000000	96.967560	-21.416277	7.623579
1087.000000	97.112503	-21.395887	7.622786
1088.000000	97.296860	-21.374321	7.621992
1089.000000	97.481819	-21.353516	7.620999
1090.000000	97.629539	-21.333590	7.619609
1091.000000	97.801857	-21.308960	7.618219
1092.000000	97.995476	-21.283064	7.616731
1093.000000	98.162315	-21.263142	7.615341
1094.000000	98.317604	-21.236685	7.614249
1095.000000	98.504158	-21.209345	7.613256
1096.000000	98.687820	-21.182947	7.612860
1097.000000	98.827477	-21.157894	7.612761
1098.000000	99.006363	-21.129559	7.612563
1099.000000	99.191620	-21.103043	7.612266
1100.000000	99.348206	-21.079737	7.611770
1101.000000	99.516632	-21.052450	7.611373
1102.000000	99.704781	-21.022602	7.610878
1103.000000	99.877495	-20.997549	7.610083
1104.000000	100.025017	-20.968906	7.609190
1105.000000	100.204903	-20.939186	7.607900
1106.000000	100.399612	-20.908272	7.606113
1107.000000	100.540268	-20.880436	7.603829
1108.000000	100.710297	-20.847803	7.601347
1109.000000	100.897339	-20.814445	7.598965
1110.000000	101.055717	-20.788876	7.596879
1111.000000	101.210915	-20.756687	7.595192
1112.000000	101.395668	-20.725574	7.594001
1113.000000	101.578232	-20.694347	7.593307
1114.000000	101.724068	-20.664921	7.593009
1115.000000	101.897079	-20.632549	7.592910
1116.000000	102.096573	-20.596684	7.592613
1117.000000	102.243896	-20.565619	7.592315
1118.000000	102.410736	-20.527924	7.591918
1119.000000	102.596489	-20.490250	7.591522
1120.000000	102.770493	-20.455170	7.590729
1121.000000	102.914536	-20.416828	7.589835
1122.000000	103.095413	-20.376625	7.588644
1123.000000	103.278877	-20.336554	7.587155
1124.000000	103.428299	-20.299618	7.585268
1125.000000	103.592552	-20.260071	7.582985
1126.000000	103.795227	-20.215435	7.580702
1127.000000	103.950417	-20.175915	7.578617
1128.000000	104.104813	-20.132366	7.576830
1129.000000	104.287979	-20.087860	7.575242
1130.000000	104.470245	-20.044779	7.574050
1131.000000	104.614891	-20.001610	7.573256
1132.000000	104.792870	-19.955017	7.572661
1133.000000	104.984001	-19.906670	7.572066
1134.000000	105.131927	-19.861303	7.571272
1135.000000	105.290909	-19.815531	7.570180
1136.000000	105.490692	-19.764315	7.568692
1137.000000	105.655838	-19.719080	7.566905
1138.000000	105.805359	-19.672035	7.564820
1139.000000	105.983246	-19.621235	7.562635
1140.000000	106.169991	-19.573582	7.560551
1141.000000	106.321899	-19.527763	7.558664
1142.000000	106.494713	-19.479328	7.556778
1143.000000	106.685844	-19.427565	7.554991
1144.000000	106.853378	-19.380653	7.553205
1145.000000	106.997818	-19.326927	7.551119
1146.000000	107.194221	-19.277716	7.548936
1147.000000	107.373306	-19.226269	7.546652
1148.000000	107.514557	-19.178383	7.544766
1149.000000	107.689865	-19.126364	7.543376
1150.000000	107.880295	-19.074228	7.542284
1151.000000	108.040565	-19.024750	7.541689
1152.000000	108.206009	-18.971676	7.541789
1153.000000	108.388374	-18.917641	7.542187
1154.000000	108.571342	-18.864573	7.542386
1155.000000	108.715782	-18.808693	7.542387
1156.000000	108.904816	-18.754766	7.542288
1157.000000	109.091774	-18.699368	7.542289
1158.000000	109.238297	-18.645264	7.541892
1159.000000	109.407227	-18.588306	7.541098
1160.000000	109.592285	-18.529325	7.540105
1161.000000	109.764397	-18.475813	7.539113
1162.000000	109.914909	-18.418682	7.538120
1163.000000	110.099274	-18.360441	7.536930
1164.000000	110.283531	-18.302393	7.535540
1165.000000	110.429367	-18.244341	7.534547
1166.000000	110.599487	-18.187107	7.533455
1167.000000	110.793205	-18.127068	7.532562
1168.000000	110.951187	-18.070934	7.531768
1169.000000	111.114441	-18.007851	7.530974
1170.000000	111.293625	-17.944046	7.530280
1171.000000	111.472710	-17.884567	7.529287
1172.000000	111.611572	-17.824471	7.527997
1173.000000	111.794144	-17.760069	7.526408
1174.000000	111.981987	-17.697609	7.524324
1175.000000	112.126526	-17.638136	7.521841
1176.000000	112.294762	-17.574234	7.519260
1177.000000	112.480011	-17.510159	7.516778
1178.000000	112.652229	-17.448725	7.514594
1179.000000	112.801346	-17.384741	7.512906
1180.000000	112.980232	-17.318356	7.511616
1181.000000	113.172157	-17.254116	7.510623
1182.000000	113.314804	-17.188984	7.510227
1183.000000	113.485229	-17.123514	7.509830
1184.000000	113.673378	-17.056112	7.509433
1185.000000	113.831451	-16.992554	7.508838
1186.000000	113.987938	-16.925131	7.507747
1187.000000	114.172203	-16.857082	7.506357
1188.000000	114.349289	-16.791065	7.504371
1189.000000	114.492233	-16.724049	7.501988
1190.000000	114.671921	-16.652672	7.499407
1191.000000	114.859665	-16.584419	7.497322
1192.000000	115.013855	-16.515966	7.496031
1193.000000	115.186073	-16.443142	7.495635
1194.000000	115.370331	-16.370661	7.495636
1195.000000	115.543045	-16.301683	7.495835
1196.000000	115.686592	-16.228569	7.495835
1197.000000	115.872742	-16.155575	7.495141
1198.000000	116.053215	-16.083481	7.493851
1199.000000	116.204529	-16.013763	7.491964
1200.000000	116.374855	-15.939267	7.490078
1201.000000	116.568069	-15.864232	7.488390
1202.000000	116.727844	-15.794776	7.487000
1203.000000	116.886917	-15.720634	7.486306
1204.000000	117.073166	-15.645981	7.485909
1205.000000	117.263298	-15.570374	7.485414
1206.000000	117.405457	-15.497569	7.484719
1207.000000	117.583435	-15.419845	7.484025
1208.000000	117.773575	-15.342770	7.483231
1209.000000	117.923790	-15.270656	7.482536
1210.000000	118.091125	-15.192580	7.481643
1211.000000	118.281258	-15.114545	7.480849
1212.000000	118.454269	-15.039588	7.479955
1213.000000	118.604080	-14.961682	7.479062
1214.000000	118.785561	-14.883392	7.477971
1215.000000	118.983551	-14.802910	7.476879
1216.000000	119.126801	-14.726562	7.475489
1217.000000	119.301109	-14.645710	7.474000
1218.000000	119.493927	-14.563956	7.472313
1219.000000	119.653702	-14.486063	7.470526
1220.000000	119.808098	-14.402485	7.468242
1221.000000	119.990265	-14.318758	7.465462
1222.000000	120.172531	-14.236443	7.462484
1223.000000	120.311600	-14.155828	7.459405
1224.000000	120.484406	-14.072948	7.456229
1225.000000	120.688675	-13.986341	7.453449
1226.000000	120.829834	-13.903939	7.451662
1227.000000	120.996376	-13.817349	7.450967
1228.000000	121.177452	-13.727654	7.450769
1229.000000	121.355530	-13.643182	7.450769
1230.000000	121.500374	-13.553308	7.451167
1231.000000	121.686127	-13.460736	7.451565
1232.000000	121.872284	-13.369557	7.451566
1233.000000	122.015526	-13.280684	7.450971
1234.000000	122.179077	-13.191093	7.450276
1235.000000	122.384338	-13.097522	7.449780
1236.000000	122.537346	-13.009765	7.449383
1237.000000	122.693634	-12.919068	7.448788
1238.000000	122.876801	-12.825794	7.447994
1239.000000	123.055382	-12.735964	7.447001
1240.000000	123.200424	-12.646250	7.445810
1241.000000	123.378212	-12.553732	7.444520
1242.000000	123.573227	-12.460681	7.443130
1243.000000	123.727318	-12.371188	7.441840
1244.000000	123.886299	-12.275951	7.440748
1245.000000	124.080109	-12.183502	7.439656
1246.000000	124.250336	-12.092828	7.438564
1247.000000	124.392883	-12.000870	7.437572
1248.000000	124.575844	-11.906515	7.436481
1249.000000	124.764290	-11.812921	7.435190
1250.000000	124.911919	-11.721091	7.433701
