Date_Time,Temp_Compost,Temp_Suncho,Estado
29/06/2021_00:59:50,44.75,49.69,Prendido
29/06/2021_00:59:51,44.75,49.75,Prendido
29/06/2021_00:59:53,44.75,49.75,Prendido
29/06/2021_00:59:54,44.75,49.81,Prendido
29/06/2021_00:59:56,44.81,49.81,Prendido
29/06/2021_00:59:58,44.75,49.88,Prendido
29/06/2021_00:59:59,44.75,49.94,Prendido
29/06/2021_01:00:01,44.75,49.94,Prendido
29/06/2021_01:00:02,44.75,50.00,Prendido
29/06/2021_01:00:04,44.75,50.00,Prendido
29/06/2021_01:00:06,44.75,50.13,Apagado
29/06/2021_01:00:07,44.94,50.31,Apagado
29/06/2021_01:00:09,45.00,50.31,Apagado
29/06/2021_01:00:10,44.94,50.31,Apagado
29/06/2021_01:00:12,45.00,50.38,Apagado
29/06/2021_01:00:14,45.00,50.38,Apagado
29/06/2021_01:00:15,44.94,50.38,Apagado
29/06/2021_01:00:17,45.00,50.44,Apagado
29/06/2021_01:00:18,45.00,50.38,Apagado
29/06/2021_01:00:20,44.94,50.38,Apagado
29/06/2021_01:00:22,45.00,50.38,Apagado
29/06/2021_01:00:23,44.94,50.38,Apagado
29/06/2021_01:00:25,44.94,50.31,Apagado
29/06/2021_01:00:26,45.00,50.31,Apagado
29/06/2021_01:00:28,44.94,50.31,Apagado
29/06/2021_01:00:30,44.94,50.31,Apagado
29/06/2021_01:00:31,44.94,50.25,Apagado
29/06/2021_01:00:33,44.94,50.19,Apagado
29/06/2021_01:00:35,44.94,50.19,Apagado
29/06/2021_01:00:36,44.94,50.06,Apagado
29/06/2021_01:00:38,44.94,50.06,Apagado
29/06/2021_01:00:39,45.00,50.00,Prendido
29/06/2021_01:00:41,44.75,49.75,Prendido
29/06/2021_01:00:43,44.75,49.75,Prendido
29/06/2021_01:00:44,44.75,49.75,Prendido
29/06/2021_01:00:46,44.75,49.69,Prendido
29/06/2021_01:00:47,44.75,49.69,Prendido
29/06/2021_01:00:49,44.75,49.63,Prendido
29/06/2021_01:00:51,44.75,49.63,Prendido
29/06/2021_01:00:52,44.75,49.56,Prendido
29/06/2021_01:00:54,44.75,49.56,Prendido
29/06/2021_01:00:55,44.75,49.56,Prendido
29/06/2021_01:00:57,44.75,49.63,Prendido
29/06/2021_01:00:59,44.75,49.56,Prendido
29/06/2021_01:01:00,44.75,49.50,Prendido
29/06/2021_01:01:02,44.75,49.56,Prendido
29/06/2021_01:01:03,44.75,49.50,Prendido
29/06/2021_01:01:05,44.81,49.56,Prendido
29/06/2021_01:01:07,44.75,49.50,Prendido
29/06/2021_01:01:08,44.75,49.56,Prendido
29/06/2021_01:01:10,44.75,49.56,Prendido
29/06/2021_01:01:11,44.75,49.56,Prendido
29/06/2021_01:01:13,44.75,49.56,Prendido
29/06/2021_01:01:15,44.75,49.63,Prendido
29/06/2021_01:01:16,44.75,49.63,Prendido
29/06/2021_01:01:18,44.75,49.69,Prendido
29/06/2021_01:01:20,44.75,49.69,Prendido
29/06/2021_01:01:21,44.75,49.69,Prendido
29/06/2021_01:01:23,44.75,49.69,Prendido
29/06/2021_01:01:24,44.75,49.75,Prendido
29/06/2021_01:01:26,44.75,49.75,Prendido
29/06/2021_01:01:28,44.75,49.75,Prendido
29/06/2021_01:01:29,44.75,49.81,Prendido
29/06/2021_01:01:31,44.81,49.88,Prendido
29/06/2021_01:01:32,44.75,49.88,Prendido
29/06/2021_01:01:34,44.75,49.94,Prendido
29/06/2021_01:01:36,44.75,50.00,Prendido
29/06/2021_01:01:37,44.75,50.00,Prendido
29/06/2021_01:01:39,44.75,50.00,Prendido
29/06/2021_01:01:40,44.69,50.06,Apagado
29/06/2021_01:01:42,44.94,50.25,Apagado
29/06/2021_01:01:44,44.94,50.25,Apagado
29/06/2021_01:01:45,45.00,50.25,Apagado
29/06/2021_01:01:47,44.94,50.25,Apagado
29/06/2021_01:01:48,44.94,50.25,Apagado
29/06/2021_01:01:50,44.94,50.25,Apagado
29/06/2021_01:01:52,44.94,50.19,Apagado
29/06/2021_01:01:53,44.94,50.19,Apagado
29/06/2021_01:01:55,45.00,50.13,Apagado
29/06/2021_01:01:56,44.94,50.06,Apagado
29/06/2021_01:01:58,44.94,50.13,Apagado
29/06/2021_01:02:00,44.94,50.06,Apagado
29/06/2021_01:02:01,44.94,50.00,Prendido
29/06/2021_01:02:03,44.75,49.75,Prendido
29/06/2021_01:02:05,44.75,49.75,Prendido
29/06/2021_01:02:06,44.75,49.69,Prendido
29/06/2021_01:02:08,44.75,49.63,Prendido
29/06/2021_01:02:09,44.81,49.56,Prendido
29/06/2021_01:02:11,44.75,49.56,Prendido
29/06/2021_01:02:13,44.75,49.56,Prendido
29/06/2021_01:02:14,44.75,49.63,Prendido
29/06/2021_01:02:16,44.75,49.63,Prendido
29/06/2021_01:02:17,44.75,49.63,Prendido
29/06/2021_01:02:19,44.81,49.63,Prendido
29/06/2021_01:02:21,44.75,49.69,Prendido
29/06/2021_01:02:22,44.75,49.69,Prendido
29/06/2021_01:02:24,44.75,49.69,Prendido
29/06/2021_01:02:25,44.75,49.75,Prendido
29/06/2021_01:02:27,44.75,49.75,Prendido
29/06/2021_01:02:29,44.75,49.81,Prendido
