Date_Time,Temp_Compost,Temp_Suncho,Estado
29/06/2021_13:56:33,45.00,50.25,Apagado
29/06/2021_13:56:35,45.00,50.19,Apagado
29/06/2021_13:56:37,45.00,50.19,Apagado
29/06/2021_13:56:38,45.00,50.13,Apagado
29/06/2021_13:56:40,45.00,50.06,Apagado
29/06/2021_13:56:42,45.00,50.00,Prendido
29/06/2021_13:56:43,44.81,49.81,Prendido
29/06/2021_13:56:45,44.81,49.75,Prendido
29/06/2021_13:56:46,44.81,49.75,Prendido
29/06/2021_13:56:48,44.81,49.75,Prendido
29/06/2021_13:56:50,44.81,49.69,Prendido
29/06/2021_13:56:51,44.81,49.69,Prendido
29/06/2021_13:56:53,44.81,49.69,Prendido
29/06/2021_13:56:54,44.81,49.69,Prendido
29/06/2021_13:56:56,44.81,49.69,Prendido
29/06/2021_13:56:58,44.81,49.69,Prendido
29/06/2021_13:56:59,44.81,49.69,Prendido
29/06/2021_13:57:01,44.81,49.69,Prendido
29/06/2021_13:57:02,44.81,49.69,Prendido
29/06/2021_13:57:04,44.81,49.69,Prendido
29/06/2021_13:57:06,44.81,49.75,Prendido
29/06/2021_13:57:07,44.81,49.75,Prendido
29/06/2021_13:57:09,44.81,49.75,Prendido
29/06/2021_13:57:10,44.81,49.81,Prendido
29/06/2021_13:57:12,44.81,49.88,Prendido
29/06/2021_13:57:14,44.75,49.88,Prendido
29/06/2021_13:57:15,44.81,49.88,Prendido
29/06/2021_13:57:17,44.81,49.88,Prendido
29/06/2021_13:57:19,44.81,49.94,Prendido
29/06/2021_13:57:20,44.81,49.94,Prendido
29/06/2021_13:57:22,44.81,49.94,Prendido
29/06/2021_13:57:23,44.81,50.00,Prendido
29/06/2021_13:57:25,44.81,50.06,Apagado
29/06/2021_13:57:27,45.00,50.25,Apagado
29/06/2021_13:57:28,45.06,50.25,Apagado
29/06/2021_13:57:30,45.00,50.25,Apagado
29/06/2021_13:57:31,45.00,50.25,Apagado
29/06/2021_13:57:33,45.00,50.19,Apagado
29/06/2021_13:57:35,45.00,50.25,Apagado
29/06/2021_13:57:36,45.00,50.19,Apagado
29/06/2021_13:57:38,45.00,50.19,Apagado
29/06/2021_13:57:39,45.00,50.19,Apagado
29/06/2021_13:57:41,45.00,50.19,Apagado
29/06/2021_13:57:43,45.00,50.13,Apagado
29/06/2021_13:57:44,45.06,50.06,Apagado
29/06/2021_13:57:46,45.00,50.00,Prendido
29/06/2021_13:57:47,44.81,49.81,Prendido
29/06/2021_13:57:49,44.81,49.75,Prendido
29/06/2021_13:57:51,44.81,49.75,Prendido
29/06/2021_13:57:52,44.81,49.75,Prendido
29/06/2021_13:57:54,44.81,49.69,Prendido
29/06/2021_13:57:55,44.81,49.69,Prendido
29/06/2021_13:57:57,44.81,49.69,Prendido
29/06/2021_13:57:59,44.81,49.69,Prendido
29/06/2021_13:58:00,44.81,49.69,Prendido
29/06/2021_13:58:02,44.81,49.69,Prendido
29/06/2021_13:58:03,44.81,49.69,Prendido
29/06/2021_13:58:05,44.81,49.75,Prendido
29/06/2021_13:58:07,44.81,49.75,Prendido
29/06/2021_13:58:08,44.81,49.75,Prendido
29/06/2021_13:58:10,44.81,49.81,Prendido
29/06/2021_13:58:12,44.81,49.81,Prendido
29/06/2021_13:58:13,44.81,49.81,Prendido
29/06/2021_13:58:15,44.88,49.81,Prendido
29/06/2021_13:58:16,44.81,49.81,Prendido
29/06/2021_13:58:18,44.81,49.81,Prendido
29/06/2021_13:58:20,44.81,49.88,Prendido
29/06/2021_13:58:21,44.81,49.88,Prendido
29/06/2021_13:58:23,44.81,49.94,Prendido
29/06/2021_13:58:24,44.81,49.94,Prendido
29/06/2021_13:58:26,44.81,50.00,Prendido
29/06/2021_13:58:28,44.81,50.00,Prendido
29/06/2021_13:58:29,44.81,50.00,Prendido
29/06/2021_13:58:31,44.81,50.06,Apagado
29/06/2021_13:58:32,45.00,50.25,Apagado
29/06/2021_13:58:34,45.00,50.25,Apagado
29/06/2021_13:58:36,45.00,50.25,Apagado
29/06/2021_13:58:37,45.06,50.25,Apagado
29/06/2021_13:58:39,45.00,50.25,Apagado
29/06/2021_13:58:40,45.00,50.25,Apagado
29/06/2021_13:58:42,45.00,50.25,Apagado
29/06/2021_13:58:44,45.00,50.25,Apagado
29/06/2021_13:58:45,45.06,50.19,Apagado
29/06/2021_13:58:47,45.00,50.19,Apagado
29/06/2021_13:58:48,45.00,50.19,Apagado
29/06/2021_13:58:50,45.00,50.13,Apagado
29/06/2021_13:58:52,45.00,50.13,Apagado
29/06/2021_13:58:53,45.00,50.13,Apagado
29/06/2021_13:58:55,45.00,50.06,Apagado
29/06/2021_13:58:57,45.00,50.00,Prendido
29/06/2021_13:58:58,44.81,49.81,Prendido
29/06/2021_13:59:00,44.75,49.75,Prendido
29/06/2021_13:59:01,44.81,49.75,Prendido
29/06/2021_13:59:03,44.81,49.69,Prendido
29/06/2021_13:59:05,44.81,49.69,Prendido
29/06/2021_13:59:06,44.81,49.69,Prendido
29/06/2021_13:59:08,44.81,49.69,Prendido
29/06/2021_13:59:09,44.81,49.69,Prendido
29/06/2021_13:59:11,44.88,49.69,Prendido
29/06/2021_13:59:13,44.81,49.69,Prendido
