Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
09/11/2021_09:00:27,497,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.44,59.75,57.63,Prendido
09/11/2021_09:00:33,497,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.44,59.69,57.69,Prendido
09/11/2021_09:00:39,496,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,59.75,57.69,Prendido
09/11/2021_09:00:44,495,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.56,48.38,59.81,57.69,Prendido
09/11/2021_09:00:50,495,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.44,60.00,57.63,Prendido
09/11/2021_09:00:56,494,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.25,54.56,48.38,60.00,57.69,Prendido
09/11/2021_09:01:02,492,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.44,60.19,57.69,Apagado
09/11/2021_09:01:08,492,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,60.31,57.69,Apagado
09/11/2021_09:01:14,490,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.69,48.44,60.19,57.69,Apagado
09/11/2021_09:01:20,492,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.44,60.00,57.69,Prendido
09/11/2021_09:01:26,491,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.44,59.81,57.69,Prendido
09/11/2021_09:01:31,489,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,59.75,57.69,Prendido
09/11/2021_09:01:37,489,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.25,54.63,48.38,59.75,57.69,Prendido
09/11/2021_09:01:43,489,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.25,54.63,48.38,59.88,57.69,Prendido
09/11/2021_09:01:49,491,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,59.88,57.69,Prendido
09/11/2021_09:01:55,490,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.25,54.69,48.38,60.00,57.63,Prendido
09/11/2021_09:02:01,488,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,60.19,57.69,Apagado
09/11/2021_09:02:07,486,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,60.25,57.69,Apagado
09/11/2021_09:02:12,486,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.69,48.38,60.19,57.69,Apagado
09/11/2021_09:02:18,487,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,60.06,57.69,Apagado
09/11/2021_09:02:24,489,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.25,54.63,48.38,59.81,57.69,Prendido
09/11/2021_09:02:30,489,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,59.63,57.63,Prendido
09/11/2021_09:02:36,489,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,59.56,57.63,Prendido
09/11/2021_09:02:42,489,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.25,54.63,48.38,59.56,57.69,Prendido
09/11/2021_09:02:48,489,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.56,48.38,59.56,57.69,Prendido
09/11/2021_09:02:54,489,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,59.63,57.63,Prendido
09/11/2021_09:02:59,489,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,59.75,57.69,Prendido
09/11/2021_09:03:05,489,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,59.81,57.63,Prendido
09/11/2021_09:03:11,488,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.44,59.88,57.69,Prendido
09/11/2021_09:03:17,488,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,60.00,57.63,Prendido
09/11/2021_09:03:23,486,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.56,48.38,60.19,57.69,Apagado
09/11/2021_09:03:29,484,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,60.19,57.69,Apagado
09/11/2021_09:03:35,483,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,60.25,57.69,Apagado
09/11/2021_09:03:40,483,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.25,54.63,48.38,60.06,57.69,Apagado
09/11/2021_09:03:46,482,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.31,59.88,57.69,Prendido
09/11/2021_09:03:52,482,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,59.56,57.69,Prendido
09/11/2021_09:03:58,481,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,59.50,57.69,Prendido
09/11/2021_09:04:04,481,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.38,59.50,57.63,Prendido
09/11/2021_09:04:10,480,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,39.19,54.63,48.31,59.56,57.69,Prendido
