Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
09/11/2021_05:35:05,524,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.50,54.69,49.81,60.00,57.31,Prendido
09/11/2021_05:35:11,524,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.50,54.75,49.75,60.13,57.25,Apagado
09/11/2021_05:35:17,522,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.50,54.75,49.81,60.13,57.31,Apagado
09/11/2021_05:35:22,521,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.50,54.69,49.81,60.06,57.31,Apagado
09/11/2021_05:35:28,514,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.50,54.69,49.81,59.94,57.31,Prendido
09/11/2021_05:35:34,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.50,54.75,49.81,59.69,57.31,Prendido
09/11/2021_05:35:40,509,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.50,54.69,49.81,59.75,57.31,Prendido
09/11/2021_05:35:46,505,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.50,54.69,49.81,59.69,57.31,Prendido
09/11/2021_05:35:52,500,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.50,54.69,49.81,59.81,57.31,Prendido
09/11/2021_05:35:58,499,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.50,54.75,49.81,59.88,57.31,Prendido
09/11/2021_05:36:04,496,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.50,54.69,49.81,59.88,57.31,Prendido
09/11/2021_05:36:09,495,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.50,54.69,49.81,60.00,57.31,Prendido
09/11/2021_05:36:15,494,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.56,54.69,49.81,60.13,57.38,Apagado
09/11/2021_05:36:21,493,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.56,54.75,49.81,60.31,57.31,Apagado
09/11/2021_05:36:27,488,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.50,54.69,49.81,60.13,57.31,Apagado
09/11/2021_05:36:33,484,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.56,54.69,49.75,60.06,57.38,Apagado
09/11/2021_05:36:39,479,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.56,54.69,49.81,59.81,57.38,Prendido
09/11/2021_05:36:45,477,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.56,54.69,49.81,59.56,57.31,Prendido
09/11/2021_05:36:50,475,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.56,54.69,49.81,59.63,57.31,Prendido
09/11/2021_05:36:56,474,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.50,54.69,49.75,59.63,57.31,Prendido
09/11/2021_05:37:02,472,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.56,54.69,49.81,59.63,57.31,Prendido
09/11/2021_05:37:08,471,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.56,54.69,49.81,59.69,57.31,Prendido
09/11/2021_05:37:14,469,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.50,54.69,49.81,59.81,57.31,Prendido
09/11/2021_05:37:20,468,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,39.56,54.69,49.81,59.88,57.31,Prendido
