Date_Time,Temp_Compost,Temp_Suncho,Estado
28/06/2021_23:36:48,44.88,49.56,Prendido
28/06/2021_23:36:50,44.88,49.56,Prendido
28/06/2021_23:36:51,44.88,49.63,Prendido
28/06/2021_23:36:53,44.81,49.63,Prendido
28/06/2021_23:36:54,44.88,49.63,Prendido
28/06/2021_23:36:56,44.81,49.63,Prendido
28/06/2021_23:36:58,44.81,49.69,Prendido
28/06/2021_23:36:59,44.81,49.69,Prendido
28/06/2021_23:37:01,44.88,49.69,Prendido
28/06/2021_23:37:02,44.81,49.69,Prendido
28/06/2021_23:37:04,44.88,49.75,Prendido
28/06/2021_23:37:06,44.88,49.75,Prendido
28/06/2021_23:37:07,44.81,49.75,Prendido
28/06/2021_23:37:09,44.88,49.81,Prendido
28/06/2021_23:37:10,44.81,49.81,Prendido
28/06/2021_23:37:12,44.81,49.88,Prendido
28/06/2021_23:37:14,44.81,49.88,Prendido
28/06/2021_23:37:15,44.88,49.88,Prendido
28/06/2021_23:37:17,44.88,49.94,Prendido
28/06/2021_23:37:19,44.88,50.00,Prendido
28/06/2021_23:37:20,44.88,50.00,Prendido
28/06/2021_23:37:22,44.81,50.00,Prendido
28/06/2021_23:37:23,44.81,50.06,Apagado
28/06/2021_23:37:25,45.06,50.25,Apagado
28/06/2021_23:37:27,45.06,50.25,Apagado
28/06/2021_23:37:28,45.06,50.31,Apagado
28/06/2021_23:37:30,45.06,50.31,Apagado
28/06/2021_23:37:31,45.13,50.25,Apagado
28/06/2021_23:37:33,45.06,50.31,Apagado
28/06/2021_23:37:35,45.06,50.31,Apagado
28/06/2021_23:37:36,45.00,50.25,Apagado
28/06/2021_23:37:38,45.06,50.25,Apagado
28/06/2021_23:37:39,45.06,50.19,Apagado
28/06/2021_23:37:41,45.06,50.19,Apagado
28/06/2021_23:37:43,45.06,50.13,Apagado
28/06/2021_23:37:44,45.06,50.13,Apagado
28/06/2021_23:37:46,45.06,50.06,Apagado
28/06/2021_23:37:47,45.06,50.06,Apagado
28/06/2021_23:37:49,45.06,50.00,Prendido
28/06/2021_23:37:51,44.81,49.75,Prendido
28/06/2021_23:37:52,44.88,49.69,Prendido
28/06/2021_23:37:54,44.88,49.69,Prendido
28/06/2021_23:37:55,44.88,49.63,Prendido
28/06/2021_23:37:57,44.88,49.63,Prendido
28/06/2021_23:37:59,44.88,49.56,Prendido
28/06/2021_23:38:00,44.81,49.56,Prendido
28/06/2021_23:38:02,44.88,49.56,Prendido
28/06/2021_23:38:03,44.88,49.56,Prendido
28/06/2021_23:38:05,44.88,49.56,Prendido
28/06/2021_23:38:07,44.88,49.50,Prendido
28/06/2021_23:38:08,44.88,49.50,Prendido
28/06/2021_23:38:10,44.88,49.56,Prendido
28/06/2021_23:38:12,44.88,49.56,Prendido
28/06/2021_23:38:13,44.88,49.50,Prendido
28/06/2021_23:38:15,44.81,49.56,Prendido
28/06/2021_23:38:16,44.88,49.56,Prendido
28/06/2021_23:38:18,44.81,49.56,Prendido
28/06/2021_23:38:20,44.88,49.63,Prendido
28/06/2021_23:38:21,44.81,49.63,Prendido
28/06/2021_23:38:23,44.88,49.63,Prendido
28/06/2021_23:38:24,44.81,49.63,Prendido
28/06/2021_23:38:26,44.88,49.69,Prendido
28/06/2021_23:38:28,44.88,49.69,Prendido
28/06/2021_23:38:29,44.81,49.75,Prendido
28/06/2021_23:38:31,44.88,49.75,Prendido
28/06/2021_23:38:32,44.88,49.75,Prendido
28/06/2021_23:38:34,44.81,49.81,Prendido
28/06/2021_23:38:36,44.88,49.88,Prendido
28/06/2021_23:38:37,44.94,49.88,Prendido
28/06/2021_23:38:39,44.88,49.94,Prendido
28/06/2021_23:38:40,44.88,49.94,Prendido
28/06/2021_23:38:42,44.88,50.00,Prendido
28/06/2021_23:38:44,44.88,50.06,Apagado
28/06/2021_23:38:45,45.06,50.25,Apagado
28/06/2021_23:38:47,45.06,50.25,Apagado
28/06/2021_23:38:48,45.06,50.31,Apagado
28/06/2021_23:38:50,45.06,50.31,Apagado
28/06/2021_23:38:52,45.06,50.38,Apagado
28/06/2021_23:38:53,45.00,50.38,Apagado
28/06/2021_23:38:55,45.06,50.38,Apagado
28/06/2021_23:38:57,45.00,50.38,Apagado
28/06/2021_23:38:58,45.06,50.38,Apagado
28/06/2021_23:39:00,45.06,50.31,Apagado
28/06/2021_23:39:01,45.06,50.31,Apagado
28/06/2021_23:39:03,45.06,50.25,Apagado
28/06/2021_23:39:05,45.06,50.25,Apagado
28/06/2021_23:39:06,45.06,50.19,Apagado
28/06/2021_23:39:08,45.06,50.19,Apagado
28/06/2021_23:39:09,45.06,50.13,Apagado
28/06/2021_23:39:11,45.06,50.06,Apagado
28/06/2021_23:39:13,45.06,50.00,Prendido
28/06/2021_23:39:14,44.88,49.75,Prendido
28/06/2021_23:39:16,44.88,49.69,Prendido
28/06/2021_23:39:17,44.88,49.63,Prendido
28/06/2021_23:39:19,44.88,49.63,Prendido
28/06/2021_23:39:21,44.88,49.56,Prendido
28/06/2021_23:39:22,44.81,49.56,Prendido
28/06/2021_23:39:24,44.88,49.50,Prendido
28/06/2021_23:39:25,44.88,49.44,Prendido
28/06/2021_23:39:27,44.88,49.50,Prendido
