Date_Time,Temp_Compost,Temp_Suncho,Estado
28/06/2021_20:32:00,44.75,49.63,Prendido
28/06/2021_20:32:01,44.75,49.56,Prendido
28/06/2021_20:32:03,44.75,49.56,Prendido
28/06/2021_20:32:05,44.75,49.56,Prendido
28/06/2021_20:32:06,44.75,49.56,Prendido
28/06/2021_20:32:08,44.75,49.50,Prendido
28/06/2021_20:32:09,44.81,49.56,Prendido
28/06/2021_20:32:11,44.81,49.56,Prendido
28/06/2021_20:32:13,44.81,49.56,Prendido
28/06/2021_20:32:14,44.81,49.56,Prendido
28/06/2021_20:32:16,44.75,49.56,Prendido
28/06/2021_20:32:17,44.75,49.56,Prendido
28/06/2021_20:32:19,44.75,49.56,Prendido
28/06/2021_20:32:21,44.75,49.56,Prendido
28/06/2021_20:32:22,44.75,49.63,Prendido
28/06/2021_20:32:24,44.75,49.63,Prendido
28/06/2021_20:32:25,44.75,49.63,Prendido
28/06/2021_20:32:27,44.75,49.63,Prendido
28/06/2021_20:32:29,44.81,49.63,Prendido
28/06/2021_20:32:30,44.75,49.69,Prendido
28/06/2021_20:32:32,44.75,49.75,Prendido
28/06/2021_20:32:33,44.75,49.75,Prendido
28/06/2021_20:32:35,44.75,49.81,Prendido
28/06/2021_20:32:37,44.75,49.81,Prendido
28/06/2021_20:32:38,44.75,49.81,Prendido
28/06/2021_20:32:40,44.75,49.88,Prendido
28/06/2021_20:32:42,44.75,49.88,Prendido
28/06/2021_20:32:43,44.75,49.88,Prendido
28/06/2021_20:32:45,44.75,49.88,Prendido
28/06/2021_20:32:46,44.75,49.88,Prendido
28/06/2021_20:32:48,44.75,49.94,Prendido
28/06/2021_20:32:50,44.81,49.94,Prendido
28/06/2021_20:32:51,44.81,49.94,Prendido
28/06/2021_20:32:53,44.81,49.94,Prendido
28/06/2021_20:32:54,44.81,49.94,Prendido
28/06/2021_20:32:56,44.75,50.00,Prendido
28/06/2021_20:32:58,44.75,50.00,Prendido
28/06/2021_20:32:59,44.75,50.06,Apagado
28/06/2021_20:33:01,45.00,50.31,Apagado
28/06/2021_20:33:02,45.00,50.31,Apagado
28/06/2021_20:33:04,45.00,50.31,Apagado
28/06/2021_20:33:06,45.00,50.38,Apagado
28/06/2021_20:33:07,44.94,50.38,Apagado
28/06/2021_20:33:09,45.00,50.38,Apagado
28/06/2021_20:33:10,45.00,50.38,Apagado
28/06/2021_20:33:12,45.00,50.38,Apagado
28/06/2021_20:33:14,45.00,50.38,Apagado
28/06/2021_20:33:15,45.00,50.38,Apagado
28/06/2021_20:33:17,45.00,50.31,Apagado
28/06/2021_20:33:18,45.00,50.25,Apagado
28/06/2021_20:33:20,45.00,50.19,Apagado
28/06/2021_20:33:22,45.00,50.13,Apagado
28/06/2021_20:33:23,45.00,50.13,Apagado
28/06/2021_20:33:25,45.00,50.13,Apagado
28/06/2021_20:33:26,45.00,50.06,Apagado
28/06/2021_20:33:28,45.00,50.00,Prendido
28/06/2021_20:33:30,44.75,49.75,Prendido
28/06/2021_20:33:31,44.81,49.75,Prendido
28/06/2021_20:33:33,44.75,49.69,Prendido
28/06/2021_20:33:35,44.75,49.69,Prendido
28/06/2021_20:33:36,44.81,49.63,Prendido
28/06/2021_20:33:38,44.75,49.63,Prendido
28/06/2021_20:33:39,44.75,49.56,Prendido
28/06/2021_20:33:41,44.75,49.56,Prendido
28/06/2021_20:33:43,44.75,49.56,Prendido
28/06/2021_20:33:44,44.75,49.56,Prendido
28/06/2021_20:33:46,44.75,49.56,Prendido
28/06/2021_20:33:47,44.75,49.50,Prendido
28/06/2021_20:33:49,44.75,49.50,Prendido
28/06/2021_20:33:51,44.75,49.56,Prendido
28/06/2021_20:33:52,44.81,49.50,Prendido
28/06/2021_20:33:54,44.81,49.56,Prendido
28/06/2021_20:33:55,44.81,49.63,Prendido
28/06/2021_20:33:57,44.81,49.63,Prendido
28/06/2021_20:33:59,44.75,49.69,Prendido
28/06/2021_20:34:00,44.75,49.75,Prendido
28/06/2021_20:34:02,44.75,49.69,Prendido
28/06/2021_20:34:03,44.75,49.75,Prendido
28/06/2021_20:34:05,44.81,49.75,Prendido
28/06/2021_20:34:07,44.81,49.81,Prendido
28/06/2021_20:34:08,44.81,49.81,Prendido
28/06/2021_20:34:10,44.81,49.88,Prendido
28/06/2021_20:34:12,44.81,49.88,Prendido
28/06/2021_20:34:13,44.75,49.88,Prendido
28/06/2021_20:34:15,44.75,49.94,Prendido
28/06/2021_20:34:16,44.75,50.00,Prendido
28/06/2021_20:34:18,44.75,50.00,Prendido
28/06/2021_20:34:20,44.75,50.00,Prendido
28/06/2021_20:34:21,44.81,50.00,Prendido
28/06/2021_20:34:23,44.75,50.13,Apagado
28/06/2021_20:34:24,45.00,50.31,Apagado
28/06/2021_20:34:26,45.00,50.31,Apagado
28/06/2021_20:34:28,44.94,50.38,Apagado
28/06/2021_20:34:29,45.00,50.31,Apagado
28/06/2021_20:34:31,45.00,50.38,Apagado
28/06/2021_20:34:32,45.00,50.38,Apagado
28/06/2021_20:34:34,45.00,50.38,Apagado
28/06/2021_20:34:36,45.00,50.38,Apagado
28/06/2021_20:34:37,45.00,50.31,Apagado
28/06/2021_20:34:39,45.00,50.31,Apagado
