Date_Time,Temp_Compost,Temp_Suncho,Estado
28/06/2021_22:11:06,44.88,49.75,Prendido
28/06/2021_22:11:07,44.94,49.81,Prendido
28/06/2021_22:11:09,44.88,49.88,Prendido
28/06/2021_22:11:10,44.88,49.88,Prendido
28/06/2021_22:11:12,44.88,49.94,Prendido
28/06/2021_22:11:14,44.88,50.00,Prendido
28/06/2021_22:11:15,44.88,50.00,Prendido
28/06/2021_22:11:17,44.88,50.06,Apagado
28/06/2021_22:11:18,45.06,50.25,Apagado
28/06/2021_22:11:20,45.06,50.25,Apagado
28/06/2021_22:11:22,45.06,50.31,Apagado
28/06/2021_22:11:23,45.06,50.31,Apagado
28/06/2021_22:11:25,45.06,50.31,Apagado
28/06/2021_22:11:26,45.06,50.31,Apagado
28/06/2021_22:11:28,45.06,50.31,Apagado
28/06/2021_22:11:30,45.06,50.31,Apagado
28/06/2021_22:11:31,45.06,50.19,Apagado
28/06/2021_22:11:33,45.06,50.19,Apagado
28/06/2021_22:11:34,45.06,50.13,Apagado
28/06/2021_22:11:36,45.06,50.13,Apagado
28/06/2021_22:11:38,45.06,50.06,Apagado
28/06/2021_22:11:39,45.06,50.00,Prendido
28/06/2021_22:11:41,44.88,49.81,Prendido
28/06/2021_22:11:43,44.88,49.81,Prendido
28/06/2021_22:11:44,44.88,49.75,Prendido
28/06/2021_22:11:46,44.88,49.75,Prendido
28/06/2021_22:11:47,44.88,49.75,Prendido
28/06/2021_22:11:49,44.88,49.75,Prendido
28/06/2021_22:11:51,44.88,49.75,Prendido
28/06/2021_22:11:52,44.88,49.75,Prendido
28/06/2021_22:11:54,44.88,49.75,Prendido
28/06/2021_22:11:55,44.88,49.75,Prendido
28/06/2021_22:11:57,44.88,49.75,Prendido
28/06/2021_22:11:59,44.88,49.75,Prendido
28/06/2021_22:12:00,44.88,49.75,Prendido
28/06/2021_22:12:02,44.88,49.75,Prendido
28/06/2021_22:12:03,44.88,49.75,Prendido
28/06/2021_22:12:05,44.88,49.69,Prendido
28/06/2021_22:12:07,44.94,49.75,Prendido
28/06/2021_22:12:08,44.88,49.75,Prendido
28/06/2021_22:12:10,44.88,49.75,Prendido
28/06/2021_22:12:11,44.94,49.81,Prendido
28/06/2021_22:12:13,44.94,49.81,Prendido
28/06/2021_22:12:15,44.88,49.75,Prendido
28/06/2021_22:12:16,44.88,49.81,Prendido
28/06/2021_22:12:18,44.88,49.88,Prendido
28/06/2021_22:12:19,44.88,49.88,Prendido
28/06/2021_22:12:21,44.88,49.94,Prendido
28/06/2021_22:12:23,44.88,49.94,Prendido
28/06/2021_22:12:24,44.94,50.00,Prendido
28/06/2021_22:12:26,44.88,50.00,Prendido
28/06/2021_22:12:28,44.88,50.00,Prendido
28/06/2021_22:12:29,44.88,50.06,Apagado
28/06/2021_22:12:31,45.06,50.25,Apagado
28/06/2021_22:12:32,45.06,50.31,Apagado
28/06/2021_22:12:34,45.13,50.38,Apagado
28/06/2021_22:12:36,45.13,50.38,Apagado
28/06/2021_22:12:37,45.13,50.31,Apagado
28/06/2021_22:12:39,45.13,50.31,Apagado
28/06/2021_22:12:40,45.06,50.31,Apagado
28/06/2021_22:12:42,45.06,50.25,Apagado
28/06/2021_22:12:44,45.06,50.25,Apagado
28/06/2021_22:12:45,45.13,50.19,Apagado
28/06/2021_22:12:47,45.13,50.19,Apagado
28/06/2021_22:12:48,45.06,50.13,Apagado
28/06/2021_22:12:50,45.13,50.13,Apagado
28/06/2021_22:12:52,45.13,50.06,Apagado
28/06/2021_22:12:53,45.13,50.06,Apagado
28/06/2021_22:12:55,45.13,50.00,Prendido
28/06/2021_22:12:56,44.88,49.69,Prendido
28/06/2021_22:12:58,44.88,49.63,Prendido
28/06/2021_22:13:00,44.88,49.63,Prendido
28/06/2021_22:13:01,44.88,49.56,Prendido
28/06/2021_22:13:03,44.88,49.50,Prendido
28/06/2021_22:13:04,44.88,49.50,Prendido
28/06/2021_22:13:06,44.88,49.50,Prendido
28/06/2021_22:13:08,44.88,49.50,Prendido
28/06/2021_22:13:09,44.88,49.50,Prendido
28/06/2021_22:13:11,44.88,49.50,Prendido
28/06/2021_22:13:12,44.88,49.50,Prendido
28/06/2021_22:13:14,44.88,49.56,Prendido
28/06/2021_22:13:16,44.94,49.56,Prendido
28/06/2021_22:13:17,44.88,49.63,Prendido
28/06/2021_22:13:19,44.94,49.69,Prendido
28/06/2021_22:13:21,44.94,49.69,Prendido
28/06/2021_22:13:22,44.88,49.75,Prendido
28/06/2021_22:13:24,44.88,49.75,Prendido
28/06/2021_22:13:25,44.88,49.75,Prendido
28/06/2021_22:13:27,44.88,49.81,Prendido
28/06/2021_22:13:29,44.88,49.81,Prendido
28/06/2021_22:13:30,44.88,49.81,Prendido
28/06/2021_22:13:32,44.94,49.88,Prendido
28/06/2021_22:13:33,44.88,49.88,Prendido
28/06/2021_22:13:35,44.88,49.88,Prendido
28/06/2021_22:13:37,44.88,49.94,Prendido
28/06/2021_22:13:38,44.88,49.94,Prendido
28/06/2021_22:13:40,44.88,49.94,Prendido
28/06/2021_22:13:41,44.88,50.00,Prendido
28/06/2021_22:13:43,44.88,50.00,Prendido
28/06/2021_22:13:45,44.88,50.00,Prendido
