Date_Time,Temp_Compost,Temp_Suncho,Estado
29/06/2021_07:57:40,44.75,50.00,Prendido
29/06/2021_07:57:42,44.75,50.00,Prendido
29/06/2021_07:57:43,44.69,50.06,Apagado
29/06/2021_07:57:45,44.94,50.25,Apagado
29/06/2021_07:57:47,44.94,50.31,Apagado
29/06/2021_07:57:48,44.94,50.38,Apagado
29/06/2021_07:57:50,44.94,50.44,Apagado
29/06/2021_07:57:51,44.94,50.38,Apagado
29/06/2021_07:57:53,44.94,50.44,Apagado
29/06/2021_07:57:55,44.94,50.38,Apagado
29/06/2021_07:57:56,44.94,50.38,Apagado
29/06/2021_07:57:58,44.94,50.38,Apagado
29/06/2021_07:57:59,44.94,50.31,Apagado
29/06/2021_07:58:01,44.88,50.31,Apagado
29/06/2021_07:58:03,44.94,50.31,Apagado
29/06/2021_07:58:04,44.94,50.31,Apagado
29/06/2021_07:58:06,44.88,50.25,Apagado
29/06/2021_07:58:07,44.88,50.25,Apagado
29/06/2021_07:58:09,44.88,50.25,Apagado
29/06/2021_07:58:11,44.94,50.19,Apagado
29/06/2021_07:58:12,44.94,50.19,Apagado
29/06/2021_07:58:14,44.94,50.13,Apagado
29/06/2021_07:58:15,44.94,50.13,Apagado
29/06/2021_07:58:17,44.88,50.06,Apagado
29/06/2021_07:58:19,44.94,50.06,Apagado
29/06/2021_07:58:20,44.94,50.00,Prendido
29/06/2021_07:58:22,44.69,49.81,Prendido
29/06/2021_07:58:23,44.75,49.75,Prendido
29/06/2021_07:58:25,44.69,49.75,Prendido
29/06/2021_07:58:27,44.75,49.75,Prendido
29/06/2021_07:58:28,44.69,49.75,Prendido
29/06/2021_07:58:30,44.69,49.75,Prendido
29/06/2021_07:58:32,44.75,49.75,Prendido
29/06/2021_07:58:33,44.69,49.75,Prendido
29/06/2021_07:58:35,44.69,49.75,Prendido
29/06/2021_07:58:36,44.69,49.75,Prendido
29/06/2021_07:58:38,44.69,49.75,Prendido
29/06/2021_07:58:40,44.69,49.75,Prendido
29/06/2021_07:58:41,44.69,49.75,Prendido
29/06/2021_07:58:43,44.69,49.75,Prendido
29/06/2021_07:58:44,44.75,49.75,Prendido
29/06/2021_07:58:46,44.69,49.75,Prendido
29/06/2021_07:58:48,44.69,49.81,Prendido
29/06/2021_07:58:49,44.69,49.81,Prendido
29/06/2021_07:58:51,44.69,49.88,Prendido
29/06/2021_07:58:52,44.69,49.88,Prendido
29/06/2021_07:58:54,44.69,49.88,Prendido
29/06/2021_07:58:56,44.69,49.88,Prendido
29/06/2021_07:58:57,44.69,49.94,Prendido
29/06/2021_07:58:59,44.69,49.94,Prendido
29/06/2021_07:59:00,44.69,50.00,Prendido
29/06/2021_07:59:02,44.69,49.94,Prendido
29/06/2021_07:59:04,44.69,50.00,Prendido
29/06/2021_07:59:05,44.69,50.00,Prendido
29/06/2021_07:59:07,44.69,50.00,Prendido
29/06/2021_07:59:08,44.69,50.00,Prendido
29/06/2021_07:59:10,44.69,50.00,Prendido
29/06/2021_07:59:12,44.69,50.06,Apagado
29/06/2021_07:59:13,44.94,50.25,Apagado
29/06/2021_07:59:15,44.88,50.25,Apagado
29/06/2021_07:59:17,44.88,50.25,Apagado
29/06/2021_07:59:18,44.94,50.31,Apagado
29/06/2021_07:59:20,44.94,50.25,Apagado
29/06/2021_07:59:21,44.88,50.25,Apagado
29/06/2021_07:59:23,44.88,50.25,Apagado
29/06/2021_07:59:25,44.94,50.19,Apagado
29/06/2021_07:59:26,44.88,50.19,Apagado
29/06/2021_07:59:28,44.94,50.19,Apagado
29/06/2021_07:59:29,44.88,50.19,Apagado
29/06/2021_07:59:31,44.88,50.19,Apagado
29/06/2021_07:59:33,44.88,50.13,Apagado
29/06/2021_07:59:34,44.88,50.06,Apagado
29/06/2021_07:59:36,44.94,50.06,Apagado
29/06/2021_07:59:37,44.94,50.06,Apagado
29/06/2021_07:59:39,44.94,50.00,Prendido
29/06/2021_07:59:41,44.69,49.81,Prendido
29/06/2021_07:59:42,44.69,49.75,Prendido
29/06/2021_07:59:44,44.69,49.69,Prendido
29/06/2021_07:59:45,44.69,49.63,Prendido
29/06/2021_07:59:47,44.69,49.63,Prendido
29/06/2021_07:59:49,44.69,49.63,Prendido
29/06/2021_07:59:50,44.69,49.56,Prendido
29/06/2021_07:59:52,44.69,49.56,Prendido
29/06/2021_07:59:53,44.69,49.63,Prendido
29/06/2021_07:59:55,44.69,49.56,Prendido
29/06/2021_07:59:57,44.69,49.63,Prendido
29/06/2021_07:59:58,44.69,49.63,Prendido
29/06/2021_08:00:00,44.69,49.69,Prendido
29/06/2021_08:00:01,44.69,49.69,Prendido
29/06/2021_08:00:03,44.69,49.69,Prendido
29/06/2021_08:00:05,44.69,49.75,Prendido
29/06/2021_08:00:06,44.69,49.75,Prendido
29/06/2021_08:00:08,44.69,49.75,Prendido
29/06/2021_08:00:10,44.69,49.75,Prendido
29/06/2021_08:00:11,44.69,49.81,Prendido
29/06/2021_08:00:13,44.69,49.81,Prendido
29/06/2021_08:00:14,44.69,49.88,Prendido
29/06/2021_08:00:16,44.69,49.88,Prendido
29/06/2021_08:00:18,44.69,49.88,Prendido
29/06/2021_08:00:19,44.69,49.88,Prendido
