Date_Time,Temp_Compost,Temp_Suncho,Estado
29/06/2021_13:53:53,45.00,50.13,Apagado
29/06/2021_13:53:54,45.00,50.13,Apagado
29/06/2021_13:53:56,45.00,50.06,Apagado
29/06/2021_13:53:58,45.00,50.00,Prendido
29/06/2021_13:53:59,44.81,49.75,Prendido
29/06/2021_13:54:01,44.81,49.69,Prendido
29/06/2021_13:54:02,44.81,49.69,Prendido
29/06/2021_13:54:04,44.81,49.63,Prendido
29/06/2021_13:54:06,44.81,49.63,Prendido
29/06/2021_13:54:07,44.81,49.63,Prendido
29/06/2021_13:54:09,44.81,49.63,Prendido
29/06/2021_13:54:10,44.81,49.63,Prendido
29/06/2021_13:54:12,44.81,49.63,Prendido
29/06/2021_13:54:14,44.81,49.63,Prendido
29/06/2021_13:54:15,44.81,49.63,Prendido
29/06/2021_13:54:17,44.81,49.63,Prendido
29/06/2021_13:54:19,44.81,49.69,Prendido
29/06/2021_13:54:20,44.81,49.69,Prendido
29/06/2021_13:54:22,44.81,49.69,Prendido
29/06/2021_13:54:23,44.81,49.69,Prendido
29/06/2021_13:54:25,44.81,49.75,Prendido
29/06/2021_13:54:27,44.81,49.75,Prendido
29/06/2021_13:54:28,44.81,49.81,Prendido
29/06/2021_13:54:30,44.81,49.81,Prendido
29/06/2021_13:54:31,44.81,49.88,Prendido
29/06/2021_13:54:33,44.81,49.81,Prendido
29/06/2021_13:54:35,44.81,49.88,Prendido
29/06/2021_13:54:36,44.81,49.88,Prendido
29/06/2021_13:54:38,44.81,49.94,Prendido
29/06/2021_13:54:39,44.81,49.88,Prendido
29/06/2021_13:54:41,44.81,49.94,Prendido
29/06/2021_13:54:43,44.81,49.94,Prendido
29/06/2021_13:54:44,44.81,49.94,Prendido
29/06/2021_13:54:46,44.81,49.94,Prendido
29/06/2021_13:54:47,44.81,50.00,Prendido
29/06/2021_13:54:49,44.81,50.06,Apagado
29/06/2021_13:54:51,45.00,50.25,Apagado
29/06/2021_13:54:52,45.00,50.31,Apagado
29/06/2021_13:54:54,45.00,50.31,Apagado
29/06/2021_13:54:55,45.00,50.38,Apagado
29/06/2021_13:54:57,45.06,50.38,Apagado
29/06/2021_13:54:59,45.00,50.38,Apagado
29/06/2021_13:55:00,45.00,50.38,Apagado
29/06/2021_13:55:02,45.00,50.31,Apagado
29/06/2021_13:55:03,45.00,50.31,Apagado
29/06/2021_13:55:05,45.00,50.31,Apagado
29/06/2021_13:55:07,45.00,50.25,Apagado
29/06/2021_13:55:08,45.00,50.25,Apagado
29/06/2021_13:55:10,45.00,50.25,Apagado
29/06/2021_13:55:12,45.00,50.19,Apagado
29/06/2021_13:55:13,45.00,50.19,Apagado
29/06/2021_13:55:15,45.00,50.13,Apagado
29/06/2021_13:55:16,45.00,50.06,Apagado
29/06/2021_13:55:18,45.00,50.00,Prendido
29/06/2021_13:55:20,44.81,49.81,Prendido
29/06/2021_13:55:21,44.81,49.81,Prendido
29/06/2021_13:55:23,44.81,49.75,Prendido
29/06/2021_13:55:24,44.75,49.69,Prendido
29/06/2021_13:55:26,44.81,49.63,Prendido
29/06/2021_13:55:28,44.81,49.63,Prendido
29/06/2021_13:55:29,44.81,49.56,Prendido
29/06/2021_13:55:31,44.81,49.56,Prendido
29/06/2021_13:55:32,44.81,49.56,Prendido
29/06/2021_13:55:34,44.81,49.56,Prendido
29/06/2021_13:55:36,44.81,49.56,Prendido
29/06/2021_13:55:37,44.75,49.56,Prendido
29/06/2021_13:55:39,44.81,49.50,Prendido
29/06/2021_13:55:40,44.81,49.50,Prendido
29/06/2021_13:55:42,44.81,49.50,Prendido
29/06/2021_13:55:44,44.81,49.50,Prendido
29/06/2021_13:55:45,44.81,49.56,Prendido
29/06/2021_13:55:47,44.81,49.56,Prendido
29/06/2021_13:55:49,44.81,49.56,Prendido
29/06/2021_13:55:50,44.81,49.56,Prendido
29/06/2021_13:55:52,44.81,49.56,Prendido
29/06/2021_13:55:53,44.81,49.56,Prendido
29/06/2021_13:55:55,44.81,49.56,Prendido
29/06/2021_13:55:57,44.75,49.63,Prendido
29/06/2021_13:55:58,44.81,49.63,Prendido
29/06/2021_13:56:00,44.81,49.63,Prendido
29/06/2021_13:56:01,44.81,49.69,Prendido
29/06/2021_13:56:03,44.75,49.69,Prendido
29/06/2021_13:56:05,44.81,49.75,Prendido
29/06/2021_13:56:06,44.81,49.81,Prendido
29/06/2021_13:56:08,44.81,49.81,Prendido
29/06/2021_13:56:09,44.81,49.88,Prendido
29/06/2021_13:56:11,44.81,49.88,Prendido
29/06/2021_13:56:13,44.81,50.00,Prendido
29/06/2021_13:56:14,44.81,50.00,Prendido
29/06/2021_13:56:16,44.81,50.06,Apagado
29/06/2021_13:56:17,45.00,50.25,Apagado
29/06/2021_13:56:19,45.00,50.25,Apagado
29/06/2021_13:56:21,45.00,50.25,Apagado
29/06/2021_13:56:22,45.00,50.31,Apagado
29/06/2021_13:56:24,45.00,50.31,Apagado
29/06/2021_13:56:25,45.00,50.31,Apagado
29/06/2021_13:56:27,45.00,50.31,Apagado
29/06/2021_13:56:29,45.00,50.25,Apagado
29/06/2021_13:56:30,45.00,50.25,Apagado
29/06/2021_13:56:32,45.00,50.25,Apagado
