Date_Time,Temp_Compost,Temp_Suncho,Estado
29/06/2021_10:11:35,44.69,49.81,Prendido
29/06/2021_10:11:37,44.69,49.88,Prendido
29/06/2021_10:11:38,44.69,49.81,Prendido
29/06/2021_10:11:40,44.69,49.88,Prendido
29/06/2021_10:11:41,44.75,49.88,Prendido
29/06/2021_10:11:43,44.69,49.94,Prendido
29/06/2021_10:11:45,44.75,49.94,Prendido
29/06/2021_10:11:46,44.75,50.00,Prendido
29/06/2021_10:11:48,44.75,50.00,Prendido
29/06/2021_10:11:50,44.75,50.06,Apagado
29/06/2021_10:11:51,44.94,50.25,Apagado
29/06/2021_10:11:53,44.94,50.25,Apagado
29/06/2021_10:11:54,44.94,50.25,Apagado
29/06/2021_10:11:56,44.94,50.25,Apagado
29/06/2021_10:11:58,44.88,50.25,Apagado
29/06/2021_10:11:59,44.94,50.25,Apagado
29/06/2021_10:12:01,44.94,50.25,Apagado
29/06/2021_10:12:02,44.94,50.25,Apagado
29/06/2021_10:12:04,44.94,50.25,Apagado
29/06/2021_10:12:06,44.94,50.25,Apagado
29/06/2021_10:12:07,44.94,50.19,Apagado
29/06/2021_10:12:09,44.94,50.13,Apagado
29/06/2021_10:12:10,44.94,50.13,Apagado
29/06/2021_10:12:12,44.94,50.06,Apagado
29/06/2021_10:12:14,44.94,50.00,Prendido
29/06/2021_10:12:15,44.69,49.75,Prendido
29/06/2021_10:12:17,44.69,49.69,Prendido
29/06/2021_10:12:18,44.69,49.63,Prendido
29/06/2021_10:12:20,44.75,49.63,Prendido
29/06/2021_10:12:22,44.75,49.56,Prendido
29/06/2021_10:12:23,44.75,49.56,Prendido
29/06/2021_10:12:25,44.69,49.56,Prendido
29/06/2021_10:12:26,44.69,49.56,Prendido
29/06/2021_10:12:28,44.75,49.56,Prendido
29/06/2021_10:12:30,44.69,49.56,Prendido
29/06/2021_10:12:31,44.69,49.63,Prendido
29/06/2021_10:12:33,44.69,49.63,Prendido
29/06/2021_10:12:35,44.75,49.63,Prendido
29/06/2021_10:12:36,44.75,49.63,Prendido
29/06/2021_10:12:38,44.75,49.63,Prendido
29/06/2021_10:12:39,44.75,49.69,Prendido
29/06/2021_10:12:41,44.75,49.69,Prendido
29/06/2021_10:12:43,44.75,49.69,Prendido
29/06/2021_10:12:44,44.75,49.69,Prendido
29/06/2021_10:12:46,44.69,49.69,Prendido
29/06/2021_10:12:47,44.75,49.63,Prendido
29/06/2021_10:12:49,44.75,49.63,Prendido
29/06/2021_10:12:51,44.75,49.69,Prendido
29/06/2021_10:12:52,44.75,49.69,Prendido
29/06/2021_10:12:54,44.75,49.69,Prendido
29/06/2021_10:12:55,44.75,49.75,Prendido
29/06/2021_10:12:57,44.69,49.75,Prendido
29/06/2021_10:12:59,44.75,49.81,Prendido
29/06/2021_10:13:00,44.75,49.81,Prendido
29/06/2021_10:13:02,44.69,49.88,Prendido
29/06/2021_10:13:03,44.69,49.94,Prendido
29/06/2021_10:13:05,44.69,50.00,Prendido
29/06/2021_10:13:07,44.69,50.00,Prendido
29/06/2021_10:13:08,44.75,50.06,Apagado
29/06/2021_10:13:10,44.94,50.25,Apagado
29/06/2021_10:13:11,44.94,50.31,Apagado
29/06/2021_10:13:13,44.94,50.31,Apagado
29/06/2021_10:13:15,44.94,50.31,Apagado
29/06/2021_10:13:16,44.94,50.38,Apagado
29/06/2021_10:13:18,44.94,50.38,Apagado
29/06/2021_10:13:19,44.94,50.38,Apagado
29/06/2021_10:13:21,44.94,50.31,Apagado
29/06/2021_10:13:23,44.94,50.31,Apagado
29/06/2021_10:13:24,44.94,50.31,Apagado
29/06/2021_10:13:26,44.94,50.25,Apagado
29/06/2021_10:13:28,44.94,50.25,Apagado
29/06/2021_10:13:29,44.94,50.19,Apagado
29/06/2021_10:13:31,44.94,50.19,Apagado
29/06/2021_10:13:32,44.94,50.13,Apagado
29/06/2021_10:13:34,44.94,50.13,Apagado
29/06/2021_10:13:36,44.94,50.06,Apagado
29/06/2021_10:13:37,44.94,50.00,Prendido
29/06/2021_10:13:39,44.75,49.81,Prendido
29/06/2021_10:13:40,44.69,49.81,Prendido
29/06/2021_10:13:42,44.75,49.75,Prendido
29/06/2021_10:13:44,44.69,49.75,Prendido
29/06/2021_10:13:45,44.69,49.69,Prendido
29/06/2021_10:13:47,44.75,49.69,Prendido
29/06/2021_10:13:48,44.69,49.69,Prendido
29/06/2021_10:13:50,44.75,49.63,Prendido
29/06/2021_10:13:52,44.69,49.63,Prendido
29/06/2021_10:13:53,44.75,49.63,Prendido
29/06/2021_10:13:55,44.75,49.63,Prendido
29/06/2021_10:13:56,44.75,49.63,Prendido
29/06/2021_10:13:58,44.75,49.63,Prendido
29/06/2021_10:14:00,44.75,49.63,Prendido
29/06/2021_10:14:01,44.75,49.63,Prendido
29/06/2021_10:14:03,44.69,49.63,Prendido
29/06/2021_10:14:04,44.75,49.63,Prendido
29/06/2021_10:14:06,44.75,49.63,Prendido
29/06/2021_10:14:08,44.75,49.63,Prendido
29/06/2021_10:14:09,44.69,49.63,Prendido
29/06/2021_10:14:11,44.75,49.63,Prendido
29/06/2021_10:14:13,44.75,49.63,Prendido
29/06/2021_10:14:14,44.75,49.56,Prendido
