Date_Time,Temp_Compost,Temp_Suncho,Estado
29/06/2021_06:50:43,44.88,50.06,Apagado
29/06/2021_06:50:44,44.88,50.06,Apagado
29/06/2021_06:50:46,44.88,50.00,Prendido
29/06/2021_06:50:47,44.69,49.75,Prendido
29/06/2021_06:50:49,44.69,49.75,Prendido
29/06/2021_06:50:51,44.63,49.63,Prendido
29/06/2021_06:50:52,44.69,49.56,Prendido
29/06/2021_06:50:54,44.69,49.56,Prendido
29/06/2021_06:50:55,44.69,49.50,Prendido
29/06/2021_06:50:57,44.69,49.44,Prendido
29/06/2021_06:50:59,44.69,49.44,Prendido
29/06/2021_06:51:00,44.69,49.44,Prendido
29/06/2021_06:51:02,44.69,49.44,Prendido
29/06/2021_06:51:03,44.69,49.44,Prendido
29/06/2021_06:51:05,44.69,49.44,Prendido
29/06/2021_06:51:07,44.69,49.50,Prendido
29/06/2021_06:51:08,44.69,49.50,Prendido
29/06/2021_06:51:10,44.69,49.56,Prendido
29/06/2021_06:51:12,44.69,49.63,Prendido
29/06/2021_06:51:13,44.69,49.63,Prendido
29/06/2021_06:51:15,44.63,49.69,Prendido
29/06/2021_06:51:16,44.69,49.75,Prendido
29/06/2021_06:51:18,44.69,49.75,Prendido
29/06/2021_06:51:20,44.69,49.81,Prendido
29/06/2021_06:51:21,44.69,49.81,Prendido
29/06/2021_06:51:23,44.69,49.81,Prendido
29/06/2021_06:51:24,44.69,49.81,Prendido
29/06/2021_06:51:26,44.69,49.81,Prendido
29/06/2021_06:51:28,44.69,49.88,Prendido
29/06/2021_06:51:29,44.69,49.88,Prendido
29/06/2021_06:51:31,44.69,49.88,Prendido
29/06/2021_06:51:32,44.63,49.94,Prendido
29/06/2021_06:51:34,44.63,49.94,Prendido
29/06/2021_06:51:36,44.63,50.00,Prendido
29/06/2021_06:51:37,44.69,50.00,Prendido
29/06/2021_06:51:39,44.69,50.06,Apagado
29/06/2021_06:51:40,44.88,50.25,Apagado
29/06/2021_06:51:42,44.88,50.31,Apagado
29/06/2021_06:51:44,44.88,50.31,Apagado
29/06/2021_06:51:45,44.88,50.31,Apagado
29/06/2021_06:51:47,44.88,50.31,Apagado
29/06/2021_06:51:48,44.88,50.25,Apagado
29/06/2021_06:51:50,44.88,50.25,Apagado
29/06/2021_06:51:52,44.88,50.13,Apagado
29/06/2021_06:51:53,44.88,50.13,Apagado
29/06/2021_06:51:55,44.88,50.13,Apagado
29/06/2021_06:51:57,44.88,50.13,Apagado
29/06/2021_06:51:58,44.88,50.13,Apagado
29/06/2021_06:52:00,44.88,50.13,Apagado
29/06/2021_06:52:01,44.88,50.06,Apagado
29/06/2021_06:52:03,44.88,50.00,Prendido
29/06/2021_06:52:05,44.63,49.81,Prendido
29/06/2021_06:52:06,44.63,49.75,Prendido
29/06/2021_06:52:08,44.69,49.75,Prendido
29/06/2021_06:52:09,44.63,49.75,Prendido
29/06/2021_06:52:11,44.69,49.75,Prendido
29/06/2021_06:52:13,44.69,49.69,Prendido
29/06/2021_06:52:14,44.69,49.63,Prendido
29/06/2021_06:52:16,44.69,49.63,Prendido
29/06/2021_06:52:17,44.69,49.63,Prendido
29/06/2021_06:52:19,44.69,49.63,Prendido
29/06/2021_06:52:21,44.69,49.63,Prendido
29/06/2021_06:52:22,44.69,49.63,Prendido
29/06/2021_06:52:24,44.69,49.63,Prendido
29/06/2021_06:52:25,44.69,49.63,Prendido
29/06/2021_06:52:27,44.69,49.63,Prendido
29/06/2021_06:52:29,44.63,49.69,Prendido
29/06/2021_06:52:30,44.69,49.69,Prendido
29/06/2021_06:52:32,44.69,49.69,Prendido
29/06/2021_06:52:33,44.69,49.69,Prendido
29/06/2021_06:52:35,44.69,49.69,Prendido
29/06/2021_06:52:37,44.63,49.75,Prendido
29/06/2021_06:52:38,44.69,49.75,Prendido
29/06/2021_06:52:40,44.69,49.81,Prendido
29/06/2021_06:52:42,44.69,49.81,Prendido
29/06/2021_06:52:43,44.69,49.81,Prendido
29/06/2021_06:52:45,44.69,49.88,Prendido
29/06/2021_06:52:46,44.63,49.88,Prendido
29/06/2021_06:52:48,44.69,49.88,Prendido
29/06/2021_06:52:50,44.69,49.88,Prendido
29/06/2021_06:52:51,44.69,49.88,Prendido
29/06/2021_06:52:53,44.69,49.94,Prendido
29/06/2021_06:52:54,44.63,49.94,Prendido
29/06/2021_06:52:56,44.69,49.94,Prendido
29/06/2021_06:52:58,44.69,50.00,Prendido
29/06/2021_06:52:59,44.69,50.00,Prendido
29/06/2021_06:53:01,44.69,50.00,Prendido
29/06/2021_06:53:02,44.69,50.00,Prendido
29/06/2021_06:53:04,44.69,50.06,Apagado
29/06/2021_06:53:06,44.88,50.25,Apagado
29/06/2021_06:53:07,44.88,50.31,Apagado
29/06/2021_06:53:09,44.88,50.31,Apagado
29/06/2021_06:53:10,44.88,50.31,Apagado
29/06/2021_06:53:12,44.88,50.31,Apagado
29/06/2021_06:53:14,44.88,50.25,Apagado
29/06/2021_06:53:15,44.88,50.19,Apagado
29/06/2021_06:53:17,44.88,50.13,Apagado
29/06/2021_06:53:18,44.88,50.13,Apagado
29/06/2021_06:53:20,44.88,50.13,Apagado
29/06/2021_06:53:22,44.88,50.13,Apagado
