Date_Time,Temp_Compost,Temp_Suncho,Estado
29/06/2021_16:45:18,44.69,49.63,Prendido
29/06/2021_16:45:19,44.75,49.63,Prendido
29/06/2021_16:45:21,44.75,49.63,Prendido
29/06/2021_16:45:22,44.69,49.63,Prendido
29/06/2021_16:45:24,44.69,49.69,Prendido
29/06/2021_16:45:26,44.75,49.69,Prendido
29/06/2021_16:45:27,44.69,49.69,Prendido
29/06/2021_16:45:29,44.75,49.69,Prendido
29/06/2021_16:45:31,44.69,49.69,Prendido
29/06/2021_16:45:32,44.75,49.75,Prendido
29/06/2021_16:45:34,44.75,49.75,Prendido
29/06/2021_16:45:35,44.75,49.75,Prendido
29/06/2021_16:45:37,44.75,49.75,Prendido
29/06/2021_16:45:39,44.75,49.81,Prendido
29/06/2021_16:45:40,44.75,49.81,Prendido
29/06/2021_16:45:42,44.75,49.88,Prendido
29/06/2021_16:45:43,44.75,49.88,Prendido
29/06/2021_16:45:45,44.75,49.94,Prendido
29/06/2021_16:45:47,44.75,49.94,Prendido
29/06/2021_16:45:48,44.69,50.00,Prendido
29/06/2021_16:45:50,44.75,50.00,Prendido
29/06/2021_16:45:51,44.75,50.06,Apagado
29/06/2021_16:45:53,44.94,50.25,Apagado
29/06/2021_16:45:55,44.94,50.31,Apagado
29/06/2021_16:45:56,45.00,50.31,Apagado
29/06/2021_16:45:58,44.94,50.31,Apagado
29/06/2021_16:45:59,44.94,50.31,Apagado
29/06/2021_16:46:01,44.94,50.31,Apagado
29/06/2021_16:46:03,44.94,50.31,Apagado
29/06/2021_16:46:04,44.94,50.25,Apagado
29/06/2021_16:46:06,44.94,50.25,Apagado
29/06/2021_16:46:07,44.94,50.19,Apagado
29/06/2021_16:46:09,44.94,50.19,Apagado
29/06/2021_16:46:11,44.94,50.19,Apagado
29/06/2021_16:46:12,44.94,50.13,Apagado
29/06/2021_16:46:14,44.94,50.13,Apagado
29/06/2021_16:46:16,44.88,50.06,Apagado
29/06/2021_16:46:17,44.94,50.06,Apagado
29/06/2021_16:46:19,44.94,50.00,Prendido
29/06/2021_16:46:20,44.75,49.81,Prendido
29/06/2021_16:46:22,44.69,49.81,Prendido
29/06/2021_16:46:24,44.75,49.75,Prendido
29/06/2021_16:46:25,44.69,49.75,Prendido
29/06/2021_16:46:27,44.69,49.75,Prendido
29/06/2021_16:46:28,44.75,49.75,Prendido
29/06/2021_16:46:30,44.75,49.69,Prendido
29/06/2021_16:46:32,44.69,49.69,Prendido
29/06/2021_16:46:33,44.69,49.69,Prendido
29/06/2021_16:46:35,44.69,49.69,Prendido
29/06/2021_16:46:36,44.75,49.69,Prendido
29/06/2021_16:46:38,44.75,49.69,Prendido
29/06/2021_16:46:40,44.75,49.69,Prendido
29/06/2021_16:46:41,44.75,49.69,Prendido
29/06/2021_16:46:43,44.69,49.75,Prendido
29/06/2021_16:46:44,44.69,49.75,Prendido
29/06/2021_16:46:46,44.69,49.81,Prendido
29/06/2021_16:46:48,44.69,49.81,Prendido
29/06/2021_16:46:49,44.75,49.81,Prendido
29/06/2021_16:46:51,44.75,49.81,Prendido
29/06/2021_16:46:52,44.75,49.81,Prendido
29/06/2021_16:46:54,44.69,49.88,Prendido
29/06/2021_16:46:56,44.69,49.88,Prendido
29/06/2021_16:46:57,44.69,49.94,Prendido
29/06/2021_16:46:59,44.69,49.94,Prendido
29/06/2021_16:47:01,44.69,49.88,Prendido
29/06/2021_16:47:02,44.75,49.94,Prendido
29/06/2021_16:47:04,44.69,49.94,Prendido
29/06/2021_16:47:05,44.75,49.94,Prendido
29/06/2021_16:47:07,44.75,50.00,Prendido
29/06/2021_16:47:09,44.75,50.00,Prendido
29/06/2021_16:47:10,44.69,50.06,Apagado
29/06/2021_16:47:12,44.94,50.25,Apagado
29/06/2021_16:47:13,44.88,50.25,Apagado
29/06/2021_16:47:15,44.94,50.31,Apagado
29/06/2021_16:47:17,44.94,50.31,Apagado
29/06/2021_16:47:18,44.94,50.31,Apagado
29/06/2021_16:47:20,44.94,50.38,Apagado
29/06/2021_16:47:21,44.94,50.31,Apagado
29/06/2021_16:47:23,44.94,50.31,Apagado
29/06/2021_16:47:25,44.94,50.31,Apagado
29/06/2021_16:47:26,44.94,50.25,Apagado
29/06/2021_16:47:28,44.94,50.19,Apagado
29/06/2021_16:47:29,44.94,50.19,Apagado
29/06/2021_16:47:31,44.94,50.19,Apagado
29/06/2021_16:47:33,44.94,50.13,Apagado
29/06/2021_16:47:34,44.94,50.06,Apagado
29/06/2021_16:47:36,44.94,50.06,Apagado
29/06/2021_16:47:37,44.94,50.00,Prendido
29/06/2021_16:47:39,44.69,49.81,Prendido
29/06/2021_16:47:41,44.75,49.81,Prendido
29/06/2021_16:47:42,44.75,49.75,Prendido
29/06/2021_16:47:44,44.75,49.69,Prendido
29/06/2021_16:47:46,44.69,49.69,Prendido
29/06/2021_16:47:47,44.69,49.69,Prendido
29/06/2021_16:47:49,44.69,49.69,Prendido
29/06/2021_16:47:50,44.69,49.69,Prendido
29/06/2021_16:47:52,44.69,49.69,Prendido
29/06/2021_16:47:54,44.69,49.69,Prendido
29/06/2021_16:47:55,44.69,49.69,Prendido
29/06/2021_16:47:57,44.75,49.69,Prendido
