Date_Time, CO2
22/09/2021_10:47:58,471
22/09/2021_10:48:00,470
22/09/2021_10:48:02,470
22/09/2021_10:48:04,470
22/09/2021_10:48:06,470
22/09/2021_10:48:08,470
22/09/2021_10:48:10,472
22/09/2021_10:48:12,472
22/09/2021_10:48:14,471
22/09/2021_10:48:16,471
22/09/2021_10:48:18,471
22/09/2021_10:48:20,472
22/09/2021_10:48:22,472
22/09/2021_10:48:24,472
22/09/2021_10:48:26,472
22/09/2021_10:48:28,472
22/09/2021_10:48:30,473
22/09/2021_10:48:32,473
22/09/2021_10:48:34,473
22/09/2021_10:48:36,473
22/09/2021_10:48:38,473
22/09/2021_10:48:40,473
22/09/2021_10:48:42,473
22/09/2021_10:48:44,475
22/09/2021_10:48:46,475
22/09/2021_10:48:48,475
22/09/2021_10:48:50,475
22/09/2021_10:48:52,475
22/09/2021_10:48:54,473
22/09/2021_10:48:56,473
22/09/2021_10:48:58,473
22/09/2021_10:49:00,474
22/09/2021_10:49:03,474
22/09/2021_10:49:05,475
22/09/2021_10:49:07,475
22/09/2021_10:49:09,474
22/09/2021_10:49:11,474
22/09/2021_10:49:13,474
22/09/2021_10:49:15,475
22/09/2021_10:49:17,475
22/09/2021_10:49:19,475
22/09/2021_10:49:21,475
22/09/2021_10:49:23,475
22/09/2021_10:49:25,475
22/09/2021_10:49:27,475
22/09/2021_10:49:29,475
22/09/2021_10:49:31,475
22/09/2021_10:49:33,475
22/09/2021_10:49:35,475
22/09/2021_10:49:37,475
22/09/2021_10:49:39,475
22/09/2021_10:49:41,475
22/09/2021_10:49:43,475
22/09/2021_10:49:45,475
22/09/2021_10:49:47,475
22/09/2021_10:49:49,474
22/09/2021_10:49:51,474
22/09/2021_10:49:53,474
22/09/2021_10:49:55,474
22/09/2021_10:49:57,474
22/09/2021_10:49:59,472
22/09/2021_10:50:01,472
22/09/2021_10:50:03,472
22/09/2021_10:50:05,472
22/09/2021_10:50:07,472
22/09/2021_10:50:09,471
22/09/2021_10:50:11,471
22/09/2021_10:50:13,471
22/09/2021_10:50:15,473
22/09/2021_10:50:17,473
22/09/2021_10:50:19,474
22/09/2021_10:50:21,474
22/09/2021_10:50:23,474
22/09/2021_10:50:25,474
22/09/2021_10:50:27,474
22/09/2021_10:50:29,474
22/09/2021_10:50:32,474
22/09/2021_10:50:34,476
22/09/2021_10:50:36,476
22/09/2021_10:50:38,476
22/09/2021_10:50:40,478
22/09/2021_10:50:42,478
22/09/2021_10:50:44,479
22/09/2021_10:50:46,479
22/09/2021_10:50:48,479
22/09/2021_10:50:50,480
22/09/2021_10:50:52,480
22/09/2021_10:50:54,481
22/09/2021_10:50:56,481
22/09/2021_10:50:58,481
22/09/2021_10:51:00,481
22/09/2021_10:51:02,481
22/09/2021_10:51:04,481
22/09/2021_10:51:06,481
22/09/2021_10:51:08,481
22/09/2021_10:51:10,479
22/09/2021_10:51:12,479
22/09/2021_10:51:14,480
22/09/2021_10:51:16,480
22/09/2021_10:51:18,480
