Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
24/03/2022_04:46:13,1702,57.94,57.44,52.50,54.44,48.69,Prendido
24/03/2022_04:46:19,1714,57.94,57.38,52.50,54.50,48.63,Prendido
24/03/2022_04:46:25,1714,57.94,57.38,52.50,54.44,48.69,Prendido
24/03/2022_04:46:31,1297,57.88,57.38,52.50,54.50,48.63,Prendido
24/03/2022_04:46:36,1237,57.94,57.38,52.50,54.44,48.63,Prendido
24/03/2022_04:46:42,1226,57.94,57.38,52.50,54.31,48.63,Prendido
24/03/2022_04:46:48,1214,57.94,57.38,52.50,54.50,48.63,Prendido
24/03/2022_04:46:54,1201,57.94,57.38,52.50,54.44,48.63,Prendido
24/03/2022_04:47:00,1188,57.94,57.31,52.50,54.31,48.63,Prendido
24/03/2022_04:47:06,1186,57.94,57.31,52.50,54.31,48.63,Prendido
24/03/2022_04:47:12,1186,57.94,57.38,52.50,54.25,48.63,Prendido
24/03/2022_04:47:17,1186,57.94,57.38,52.56,54.25,48.63,Prendido
24/03/2022_04:47:23,1186,57.94,57.31,52.50,54.19,48.63,Prendido
24/03/2022_04:47:29,1186,57.94,57.38,52.50,54.19,48.63,Prendido
24/03/2022_04:47:35,1186,57.94,57.38,52.44,54.31,48.63,Prendido
24/03/2022_04:47:41,1186,57.94,57.31,52.50,54.38,48.63,Prendido
24/03/2022_04:47:47,1186,57.94,57.31,52.50,54.63,48.63,Prendido
24/03/2022_04:47:53,1186,57.94,57.31,52.50,54.63,48.63,Prendido
24/03/2022_04:47:58,1186,58.00,57.38,52.50,54.56,48.63,Prendido
24/03/2022_04:48:04,1186,57.94,57.31,52.50,54.50,48.63,Prendido
24/03/2022_04:48:10,1186,57.94,57.38,52.50,54.56,48.63,Prendido
24/03/2022_04:48:16,1186,57.94,57.38,52.50,54.69,48.56,Prendido
24/03/2022_04:48:22,1187,57.94,57.38,52.50,54.75,48.63,Prendido
24/03/2022_04:48:28,1187,58.00,57.31,52.50,54.75,48.63,Prendido
24/03/2022_04:48:34,1187,57.94,57.38,52.50,54.88,48.63,Prendido
24/03/2022_04:48:39,1187,58.00,57.38,52.50,54.88,48.56,Prendido
24/03/2022_04:48:45,1188,57.94,57.31,52.50,54.94,48.63,Prendido
24/03/2022_04:48:51,1189,57.94,57.31,52.50,54.81,48.63,Prendido
24/03/2022_04:48:57,1191,58.00,57.38,52.50,54.75,48.63,Prendido
24/03/2022_04:49:03,1195,58.00,57.31,52.50,54.56,48.63,Prendido
24/03/2022_04:49:09,1200,58.00,57.38,52.50,54.63,48.63,Prendido
24/03/2022_04:49:15,1204,57.94,57.31,52.50,54.69,48.56,Prendido
24/03/2022_04:49:21,1206,58.00,57.31,52.50,54.69,48.63,Prendido
24/03/2022_04:49:26,1212,58.00,57.31,52.50,54.69,48.63,Prendido
24/03/2022_04:49:32,1216,58.00,57.38,52.50,54.69,48.63,Prendido
24/03/2022_04:49:38,1220,58.00,57.31,52.50,54.56,48.63,Prendido
24/03/2022_04:49:44,1223,57.94,57.31,52.50,54.50,48.63,Prendido
24/03/2022_04:49:50,1229,58.00,57.38,52.50,54.38,48.56,Prendido
24/03/2022_04:49:56,1231,58.00,57.38,52.50,54.38,48.56,Prendido
24/03/2022_04:50:02,1232,58.00,57.31,52.44,54.44,48.63,Prendido
24/03/2022_04:50:07,1236,58.00,57.31,52.50,54.31,48.56,Prendido
24/03/2022_04:50:13,1240,58.00,57.31,52.50,54.31,48.56,Prendido
24/03/2022_04:50:19,1247,58.00,57.31,52.50,54.25,48.56,Prendido
24/03/2022_04:50:25,1261,58.00,57.38,52.50,54.25,48.56,Prendido
24/03/2022_04:50:31,1263,58.00,57.31,52.50,54.38,48.63,Prendido
24/03/2022_04:50:37,1267,58.00,57.31,52.50,54.38,48.63,Prendido
24/03/2022_04:50:43,1268,58.00,57.31,52.50,54.44,48.56,Prendido
24/03/2022_04:50:48,1268,58.00,57.31,52.50,54.44,48.63,Prendido
24/03/2022_04:50:54,1273,58.00,57.31,52.50,54.50,48.56,Prendido
24/03/2022_04:51:00,1273,58.00,57.31,52.50,54.50,48.56,Prendido
24/03/2022_04:51:06,1273,58.06,57.31,52.50,54.56,48.63,Prendido
24/03/2022_04:51:12,1276,58.00,57.38,52.50,54.63,48.56,Prendido
24/03/2022_04:51:18,1277,58.06,57.31,52.50,54.63,48.63,Prendido
24/03/2022_04:51:24,1277,58.06,57.31,52.50,54.63,48.56,Prendido
24/03/2022_04:51:29,1281,58.00,57.31,52.50,54.50,48.56,Prendido
24/03/2022_04:51:35,1282,58.06,57.31,52.44,54.56,48.56,Prendido
24/03/2022_04:51:41,1282,58.06,57.31,52.50,54.44,48.56,Prendido
24/03/2022_04:51:47,1282,58.06,57.31,52.50,54.56,48.56,Prendido
24/03/2022_04:51:53,1283,58.06,57.31,52.50,54.50,48.56,Prendido
24/03/2022_04:51:59,1283,58.06,57.38,52.50,54.44,48.56,Prendido
24/03/2022_04:52:05,1291,58.00,57.31,52.50,54.44,48.56,Prendido
24/03/2022_04:52:10,1293,58.06,57.31,52.50,54.56,48.56,Prendido
24/03/2022_04:52:16,1295,58.06,57.31,52.50,54.63,48.56,Prendido
24/03/2022_04:52:22,1297,58.00,57.31,52.44,54.75,48.56,Prendido
24/03/2022_04:52:28,1297,58.06,57.31,52.50,54.81,48.56,Prendido
24/03/2022_04:52:34,1300,58.06,57.31,52.50,54.88,48.56,Prendido
24/03/2022_04:52:40,1305,58.06,57.31,52.50,54.75,48.56,Prendido
24/03/2022_04:52:46,1306,58.06,57.31,52.50,54.75,48.56,Prendido
24/03/2022_04:52:52,1307,58.00,57.31,52.44,54.69,48.56,Prendido
24/03/2022_04:52:57,1309,58.06,57.31,52.44,54.63,48.56,Prendido
24/03/2022_04:53:03,1309,58.06,57.38,52.50,54.56,48.56,Prendido
24/03/2022_04:53:09,1310,58.06,57.31,52.50,54.63,48.56,Prendido
24/03/2022_04:53:15,1310,58.06,57.31,52.50,54.63,48.56,Prendido
24/03/2022_04:53:21,1310,58.06,57.31,52.50,54.50,48.56,Prendido
24/03/2022_04:53:27,1312,58.06,57.31,52.50,54.56,48.56,Prendido
24/03/2022_04:53:33,1312,58.06,57.31,52.50,54.56,48.56,Prendido
24/03/2022_04:53:38,1312,58.06,57.31,52.44,54.50,48.56,Prendido
24/03/2022_04:53:44,1313,58.06,57.31,52.50,54.56,48.56,Prendido
24/03/2022_04:53:50,1314,58.06,57.31,52.50,54.56,48.56,Prendido
24/03/2022_04:53:56,1313,58.06,57.31,52.50,54.44,48.56,Prendido
24/03/2022_04:54:02,1312,58.06,57.31,52.50,54.50,48.56,Prendido
24/03/2022_04:54:08,1312,58.06,57.31,52.50,54.44,48.56,Prendido
24/03/2022_04:54:14,1312,58.06,57.31,52.44,54.44,48.56,Prendido
24/03/2022_04:54:19,1311,58.06,57.31,52.44,54.38,48.56,Prendido
24/03/2022_04:54:25,1313,58.06,57.31,52.50,-17.50,48.50,Prendido
24/03/2022_04:54:31,1312,58.00,57.31,52.44,54.38,48.56,Prendido
24/03/2022_04:54:37,1311,58.06,57.25,52.44,54.44,48.56,Prendido
24/03/2022_04:54:43,1312,58.06,57.31,52.44,54.38,48.56,Prendido
24/03/2022_04:54:49,1313,58.06,57.31,52.50,54.44,48.56,Prendido
24/03/2022_04:54:55,1319,58.06,57.31,52.44,54.44,48.56,Prendido
24/03/2022_04:55:00,1320,58.06,57.31,52.50,54.44,48.56,Prendido
24/03/2022_04:55:06,1322,58.06,57.31,52.44,54.50,48.56,Prendido
24/03/2022_04:55:12,1320,58.06,57.31,52.50,54.56,48.56,Prendido
24/03/2022_04:55:18,1321,58.00,57.31,52.50,54.69,48.56,Prendido
24/03/2022_04:55:24,1320,58.06,57.31,52.50,54.75,48.50,Prendido
24/03/2022_04:55:30,1318,58.06,57.31,52.50,54.81,48.50,Prendido
24/03/2022_04:55:36,1318,58.06,57.31,52.44,54.81,48.56,Prendido
24/03/2022_04:55:41,1317,58.06,57.31,52.44,54.88,48.50,Prendido
24/03/2022_04:55:47,1316,58.06,57.31,52.50,54.81,48.50,Prendido
