Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
24/03/2022_04:55:53,1313,58.06,57.31,52.44,54.81,48.50,Prendido
24/03/2022_04:55:59,1308,58.06,57.31,52.44,54.88,48.56,Prendido
24/03/2022_04:56:05,1306,58.06,57.31,52.50,54.75,48.50,Prendido
24/03/2022_04:56:11,1305,58.06,57.31,52.44,54.81,48.50,Prendido
24/03/2022_04:56:17,1305,58.06,57.31,52.44,54.81,48.50,Prendido
24/03/2022_04:56:23,1305,58.06,57.31,52.50,54.88,48.56,Prendido
24/03/2022_04:56:28,1306,58.06,57.31,52.44,54.81,48.50,Prendido
24/03/2022_04:56:34,1300,58.00,57.31,52.44,55.00,48.50,Prendido
24/03/2022_04:56:40,1298,58.06,57.31,52.50,55.06,48.56,Prendido
24/03/2022_04:56:46,1298,58.06,57.31,52.50,55.06,48.50,Prendido
24/03/2022_04:56:52,1293,58.06,57.31,52.50,55.13,48.50,Prendido
24/03/2022_04:56:58,1292,58.06,57.31,52.50,55.13,48.50,Prendido
24/03/2022_04:57:04,1292,58.06,57.25,52.44,55.19,48.50,Prendido
24/03/2022_04:57:09,1293,58.06,57.31,52.44,55.13,48.50,Prendido
24/03/2022_04:57:15,1293,58.06,57.31,52.44,55.00,48.50,Prendido
24/03/2022_04:57:21,1294,58.06,57.31,52.50,54.94,48.50,Prendido
24/03/2022_04:57:27,1295,58.06,57.31,52.50,54.88,48.50,Prendido
24/03/2022_04:57:33,1295,58.06,57.31,52.44,54.75,48.50,Prendido
24/03/2022_04:57:39,1294,58.06,57.25,52.50,54.81,48.50,Prendido
24/03/2022_04:57:45,1294,58.06,57.25,52.44,54.69,48.50,Prendido
24/03/2022_04:57:50,1294,58.06,57.31,52.44,54.81,48.56,Prendido
24/03/2022_04:57:56,1294,58.06,57.31,52.44,54.75,48.50,Prendido
24/03/2022_04:58:02,1295,58.06,57.25,52.44,54.81,48.56,Prendido
24/03/2022_04:58:08,1294,58.06,57.31,52.44,54.88,48.56,Prendido
24/03/2022_04:58:14,1293,58.06,57.31,52.44,54.81,48.50,Prendido
24/03/2022_04:58:20,1293,58.06,57.25,52.44,54.94,48.50,Prendido
24/03/2022_04:58:26,1291,58.06,57.31,52.44,55.00,48.50,Prendido
24/03/2022_04:58:31,1293,58.06,57.25,52.44,55.13,48.50,Prendido
24/03/2022_04:58:37,1294,58.06,57.31,52.44,55.19,48.50,Prendido
24/03/2022_04:58:43,1295,58.06,57.25,52.44,55.25,48.50,Prendido
24/03/2022_04:58:49,1296,58.00,57.31,52.50,55.38,48.50,Prendido
24/03/2022_04:58:55,1298,58.06,57.31,52.44,55.44,48.50,Prendido
24/03/2022_04:59:01,1298,58.00,57.31,52.44,55.44,48.50,Prendido
24/03/2022_04:59:07,1298,58.06,57.25,52.44,55.50,48.50,Prendido
24/03/2022_04:59:12,1300,58.06,57.25,52.44,55.56,48.50,Prendido
24/03/2022_04:59:18,1302,58.06,57.25,52.44,55.44,48.50,Prendido
24/03/2022_04:59:24,1304,58.06,57.25,52.44,55.44,48.50,Prendido
24/03/2022_04:59:30,1302,58.06,57.31,52.44,55.44,48.50,Prendido
24/03/2022_04:59:36,1302,58.06,57.31,52.44,55.31,48.50,Prendido
24/03/2022_04:59:42,1302,58.00,57.31,52.44,55.31,48.50,Prendido
24/03/2022_04:59:48,1302,58.06,57.31,52.44,55.44,48.50,Prendido
24/03/2022_04:59:54,1302,58.06,57.31,52.44,55.38,48.50,Prendido
24/03/2022_04:59:59,1305,58.06,57.25,52.50,55.44,48.50,Prendido
24/03/2022_05:00:05,1304,58.06,57.31,52.44,55.50,48.50,Prendido
24/03/2022_05:00:11,1304,58.06,57.31,52.50,55.56,48.50,Prendido
24/03/2022_05:00:17,1302,58.06,57.31,52.44,55.56,48.50,Prendido
24/03/2022_05:00:23,1304,58.06,57.25,52.44,55.63,48.50,Prendido
24/03/2022_05:00:29,1302,58.06,57.31,52.44,55.50,48.50,Prendido
24/03/2022_05:00:35,1305,58.06,57.25,52.44,55.44,48.50,Prendido
24/03/2022_05:00:40,1305,58.06,57.31,52.44,55.38,48.50,Prendido
24/03/2022_05:00:46,1305,58.00,57.31,52.44,55.25,48.50,Prendido
24/03/2022_05:00:52,1307,58.06,57.31,52.44,55.25,48.50,Prendido
24/03/2022_05:00:58,1308,58.06,57.31,52.44,55.19,48.50,Prendido
24/03/2022_05:01:04,1311,58.06,57.31,52.44,55.19,48.50,Prendido
24/03/2022_05:01:10,1315,58.00,57.31,52.44,55.19,48.50,Prendido
24/03/2022_05:01:16,1318,58.00,57.31,52.44,55.13,48.50,Prendido
24/03/2022_05:01:21,1318,58.00,57.31,52.44,54.94,48.44,Prendido
24/03/2022_05:01:27,1318,58.00,57.31,52.44,55.06,48.50,Prendido
24/03/2022_05:01:33,1316,58.00,57.25,52.44,55.06,48.50,Prendido
24/03/2022_05:01:39,1317,58.00,57.25,52.44,55.13,48.44,Prendido
24/03/2022_05:01:45,1318,58.00,57.25,52.44,55.19,48.50,Prendido
24/03/2022_05:01:51,1318,58.00,57.25,52.44,55.25,48.44,Prendido
24/03/2022_05:01:57,1321,58.00,57.31,52.44,55.19,48.44,Prendido
24/03/2022_05:02:02,1319,58.00,57.31,52.44,55.13,48.44,Prendido
24/03/2022_05:02:08,1319,58.06,57.25,52.44,55.06,48.50,Prendido
24/03/2022_05:02:14,1318,58.06,57.31,52.44,55.19,48.50,Prendido
24/03/2022_05:02:20,1316,58.06,57.31,52.44,55.13,48.50,Prendido
24/03/2022_05:02:26,1316,58.00,57.31,52.44,55.06,48.44,Prendido
24/03/2022_05:02:32,1316,58.00,57.31,52.44,55.13,48.50,Prendido
24/03/2022_05:02:38,1317,58.00,57.31,52.44,55.13,48.50,Prendido
24/03/2022_05:02:44,1316,58.06,57.31,52.38,55.13,48.50,Prendido
24/03/2022_05:02:49,1317,58.06,57.31,52.38,55.06,48.50,Prendido
24/03/2022_05:02:55,1317,58.06,57.25,52.44,-16.12,48.50,Prendido
24/03/2022_05:03:01,1318,58.06,57.31,52.44,55.06,48.50,Prendido
24/03/2022_05:03:07,1318,58.06,57.25,52.44,55.25,48.50,Prendido
24/03/2022_05:03:13,1322,58.00,57.25,52.44,55.38,48.44,Prendido
24/03/2022_05:03:19,1323,58.00,57.31,52.44,55.38,48.50,Prendido
24/03/2022_05:03:25,1325,58.06,57.31,52.44,55.50,48.44,Prendido
24/03/2022_05:03:30,1325,58.00,57.25,52.44,55.56,48.44,Prendido
24/03/2022_05:03:36,1325,58.06,57.25,52.44,55.56,48.44,Prendido
24/03/2022_05:03:42,1325,58.06,57.25,52.44,55.56,48.44,Prendido
24/03/2022_05:03:48,1325,58.06,57.25,52.44,55.56,48.44,Prendido
24/03/2022_05:03:54,1325,58.06,57.25,52.44,55.50,48.44,Prendido
24/03/2022_05:04:00,1325,58.00,57.25,52.44,55.44,48.44,Prendido
24/03/2022_05:04:06,1327,58.00,57.25,52.44,55.38,48.44,Prendido
24/03/2022_05:04:11,1328,58.06,57.25,52.44,55.31,48.44,Prendido
24/03/2022_05:04:17,1328,58.00,57.25,52.38,55.25,48.44,Prendido
24/03/2022_05:04:23,1328,58.00,57.25,52.38,55.19,48.44,Prendido
24/03/2022_05:04:29,1328,58.00,57.25,52.44,55.19,48.50,Prendido
24/03/2022_05:04:35,1329,58.00,57.31,52.38,55.19,48.50,Prendido
24/03/2022_05:04:41,1330,58.00,57.25,52.44,55.25,48.50,Prendido
24/03/2022_05:04:47,1331,58.00,57.25,52.38,55.31,48.44,Prendido
24/03/2022_05:04:52,1331,58.00,57.25,52.38,55.38,48.44,Prendido
24/03/2022_05:04:58,1330,58.00,57.25,52.38,55.31,48.50,Prendido
24/03/2022_05:05:04,1330,58.00,57.25,52.38,55.31,48.50,Prendido
24/03/2022_05:05:10,1330,58.00,57.25,52.38,55.25,48.44,Prendido
24/03/2022_05:05:16,1330,58.00,57.25,52.38,55.06,48.44,Prendido
24/03/2022_05:05:22,1329,58.00,57.25,52.38,55.00,48.50,Prendido
24/03/2022_05:05:28,1328,58.00,57.25,52.38,55.19,48.44,Prendido
24/03/2022_05:05:33,1328,58.00,57.25,52.38,55.13,48.44,Prendido
