Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
26/10/2021_09:09:04,464,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.75,50.25,56.25,51.94,35.88,Prendido
26/10/2021_09:09:10,464,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.81,50.19,56.31,51.94,35.88,Prendido
26/10/2021_09:09:16,464,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.75,50.25,56.25,52.00,35.94,Prendido
26/10/2021_09:09:22,463,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.75,50.25,56.31,52.13,35.88,Apagado
26/10/2021_09:09:27,462,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.75,50.25,56.25,52.13,35.94,Apagado
26/10/2021_09:09:33,464,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.81,50.25,56.25,52.13,35.94,Apagado
26/10/2021_09:09:39,464,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.75,50.25,56.25,52.06,36.00,Apagado
26/10/2021_09:09:45,465,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.75,50.25,56.31,52.00,35.94,Prendido
26/10/2021_09:09:51,466,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.75,50.25,56.31,51.81,35.94,Prendido
26/10/2021_09:09:57,469,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.75,50.25,56.31,51.81,35.88,Prendido
26/10/2021_09:10:03,468,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.75,50.25,56.31,51.81,35.94,Prendido
26/10/2021_09:10:09,468,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.75,50.25,56.25,51.81,35.88,Prendido
26/10/2021_09:10:14,470,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.75,50.19,56.25,51.94,35.88,Prendido
26/10/2021_09:10:20,470,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.75,50.25,56.25,51.88,35.94,Prendido
26/10/2021_09:10:26,470,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.81,50.19,56.25,51.88,35.88,Prendido
26/10/2021_09:10:32,472,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.75,50.19,56.19,52.00,35.88,Prendido
26/10/2021_09:10:38,471,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,38.75,50.19,56.25,52.00,35.88,Prendido
