Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
28/11/2021_15:13:40,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.19,59.88,44.63,Prendido
28/11/2021_15:13:46,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.19,60.00,44.63,Prendido
28/11/2021_15:13:52,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.13,60.06,44.63,Apagado
28/11/2021_15:13:57,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.13,60.13,44.63,Apagado
28/11/2021_15:14:03,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.13,60.13,44.63,Apagado
28/11/2021_15:14:09,511,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.63,45.13,60.00,44.63,Prendido
28/11/2021_15:14:15,510,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.19,59.81,44.63,Prendido
28/11/2021_15:14:21,512,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.19,59.75,44.63,Prendido
28/11/2021_15:14:27,513,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.13,59.81,44.63,Prendido
28/11/2021_15:14:33,514,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.19,59.81,44.69,Prendido
28/11/2021_15:14:39,515,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.13,59.94,44.63,Prendido
28/11/2021_15:14:44,515,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.13,60.00,44.63,Prendido
28/11/2021_15:14:50,515,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.50,41.56,45.19,60.06,44.63,Apagado
28/11/2021_15:14:56,515,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.63,45.13,60.13,44.63,Apagado
28/11/2021_15:15:02,515,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.63,45.13,60.13,44.63,Apagado
28/11/2021_15:15:08,515,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.13,59.94,44.69,Prendido
28/11/2021_15:15:14,515,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.13,59.81,44.63,Prendido
28/11/2021_15:15:20,515,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.13,59.81,44.63,Prendido
28/11/2021_15:15:25,517,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.50,41.56,45.13,59.81,44.63,Prendido
28/11/2021_15:15:31,517,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.13,59.88,44.63,Prendido
28/11/2021_15:15:37,517,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.50,41.56,45.13,59.88,44.63,Prendido
28/11/2021_15:15:43,518,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.13,60.13,44.63,Apagado
28/11/2021_15:15:49,518,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.13,60.13,44.69,Apagado
28/11/2021_15:15:55,518,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.56,41.56,45.13,59.94,44.69,Prendido
28/11/2021_15:16:01,516,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,42.50,41.56,45.13,59.88,44.63,Prendido
