Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
28/11/2021_17:59:49,398,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.13,60.00,45.19,Prendido
28/11/2021_17:59:55,397,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.38,44.13,60.19,45.19,Apagado
28/11/2021_18:00:01,395,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.06,60.25,45.19,Apagado
28/11/2021_18:00:06,393,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.06,60.19,45.13,Apagado
28/11/2021_18:00:12,393,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.38,44.06,60.00,45.13,Prendido
28/11/2021_18:00:18,393,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.13,59.88,45.19,Prendido
28/11/2021_18:00:24,393,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.13,59.88,45.13,Prendido
28/11/2021_18:00:30,392,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.13,59.88,45.13,Prendido
28/11/2021_18:00:36,392,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.13,59.94,45.13,Prendido
28/11/2021_18:00:42,391,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.75,41.31,44.13,60.00,45.13,Prendido
28/11/2021_18:00:48,388,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.13,60.19,45.19,Apagado
28/11/2021_18:00:53,388,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.06,60.31,45.19,Apagado
28/11/2021_18:00:59,388,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.38,44.06,60.19,45.19,Apagado
28/11/2021_18:01:05,388,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.06,60.00,45.19,Prendido
28/11/2021_18:01:11,388,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.13,59.88,45.13,Prendido
28/11/2021_18:01:17,386,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.13,59.75,45.13,Prendido
28/11/2021_18:01:23,386,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.13,59.88,45.13,Prendido
28/11/2021_18:01:29,386,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.13,59.94,45.13,Prendido
28/11/2021_18:01:34,386,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.13,60.00,45.13,Prendido
28/11/2021_18:01:40,386,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.75,41.31,44.13,60.06,45.19,Apagado
28/11/2021_18:01:46,387,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.06,60.13,45.19,Apagado
28/11/2021_18:01:52,386,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.06,60.06,45.19,Apagado
28/11/2021_18:01:58,386,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.38,44.06,59.94,45.19,Prendido
28/11/2021_18:02:04,384,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.38,44.13,59.88,45.19,Prendido
28/11/2021_18:02:10,384,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.06,59.81,45.19,Prendido
28/11/2021_18:02:15,384,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.06,59.88,45.19,Prendido
28/11/2021_18:02:21,383,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.06,59.94,45.13,Prendido
28/11/2021_18:02:27,384,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.13,60.06,45.13,Apagado
28/11/2021_18:02:33,383,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.13,60.06,45.19,Apagado
28/11/2021_18:02:39,383,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.38,44.06,60.00,45.19,Prendido
28/11/2021_18:02:45,383,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.13,59.94,45.19,Prendido
28/11/2021_18:02:51,381,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.25,44.13,59.94,45.19,Prendido
28/11/2021_18:02:57,378,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,41.69,41.31,44.13,59.94,45.19,Prendido
