Date_Time,CO2
10/03/2022_18:26:48,\x
10/03/2022_18:26:50,!Error: Timed out waiting for response
10/03/2022_18:26:50,!ERROR: Failed to verify connection(1) to sensor.
10/03/2022_18:26:50,!ERROR: Initial communication errorCode recieved
10/03/2022_18:26:51,!Error: Timed out waiting for response
10/03/2022_18:26:51,!Error: Timed out waiting for response
10/03/2022_18:26:51,0
10/03/2022_18:26:57,!Error: Timed out waiting for response
10/03/2022_18:26:57,0
10/03/2022_18:27:02,!Error: Timed out waiting for response
10/03/2022_18:27:02,0
10/03/2022_18:27:08,!Error: Timed out waiting for response
10/03/2022_18:27:08,0
10/03/2022_18:27:13,!Error: Timed out waiting for response
10/03/2022_18:27:13,0
