Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
21/10/2021_00:24:47,3327,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.13,44.88,55.13,30.12,Apagado
21/10/2021_00:24:53,4793,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.19,44.88,54.94,30.12,Prendido
21/10/2021_00:24:59,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.13,44.88,54.75,30.12,Prendido
21/10/2021_00:25:05,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.69,37.19,44.88,54.75,30.12,Prendido
21/10/2021_00:25:11,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.69,37.19,44.88,54.88,30.12,Prendido
21/10/2021_00:25:17,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.19,44.88,55.06,30.06,Apagado
21/10/2021_00:25:22,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.19,44.88,55.31,30.12,Apagado
21/10/2021_00:25:28,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.25,44.88,55.19,30.12,Apagado
21/10/2021_00:25:34,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.25,44.88,55.00,30.12,Prendido
21/10/2021_00:25:40,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.13,44.88,54.81,30.12,Prendido
21/10/2021_00:25:46,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.19,44.88,54.88,30.06,Prendido
21/10/2021_00:25:52,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.13,44.88,55.00,30.12,Prendido
21/10/2021_00:25:58,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.13,44.88,55.13,30.12,Apagado
21/10/2021_00:26:03,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.69,37.19,44.88,55.31,30.12,Apagado
21/10/2021_00:26:09,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.19,44.81,55.31,30.19,Apagado
21/10/2021_00:26:15,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.69,37.19,44.88,55.13,30.12,Apagado
21/10/2021_00:26:21,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.19,44.81,54.88,30.12,Prendido
21/10/2021_00:26:27,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.69,37.13,44.88,54.75,30.12,Prendido
21/10/2021_00:26:33,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.19,44.88,54.75,30.06,Prendido
21/10/2021_00:26:39,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.13,44.88,54.81,30.12,Prendido
21/10/2021_00:26:44,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.19,44.88,55.00,30.06,Prendido
21/10/2021_00:26:50,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.19,44.88,55.13,30.06,Apagado
21/10/2021_00:26:56,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.56,37.19,44.81,55.31,30.12,Apagado
21/10/2021_00:27:02,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.13,44.81,55.19,30.12,Apagado
21/10/2021_00:27:08,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.19,44.88,54.94,30.12,Prendido
21/10/2021_00:27:14,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.13,44.88,54.88,30.06,Prendido
21/10/2021_00:27:20,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.13,44.88,54.88,30.06,Prendido
21/10/2021_00:27:26,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.19,44.88,55.00,30.12,Prendido
21/10/2021_00:27:31,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.13,44.88,55.19,30.12,Apagado
21/10/2021_00:27:37,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.19,44.88,55.38,30.12,Apagado
21/10/2021_00:27:43,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.69,37.19,44.88,55.25,30.12,Apagado
21/10/2021_00:27:49,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.19,44.88,55.00,30.19,Prendido
21/10/2021_00:27:55,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.13,44.88,54.81,30.12,Prendido
21/10/2021_00:28:01,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.69,37.19,44.88,54.94,30.12,Prendido
21/10/2021_00:28:07,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.19,44.88,55.06,30.12,Apagado
21/10/2021_00:28:12,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.19,44.88,55.19,30.12,Apagado
21/10/2021_00:28:18,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.13,44.88,55.06,30.12,Apagado
21/10/2021_00:28:24,5000,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,32.63,37.19,44.88,54.88,30.12,Prendido
