# nro,Area1,Area2,Area3,Area4
1.000000000000000000e+00, 7.392590000000000000e+05, 7.185020000000000000e+05, 1.085140000000000000e+06, 5.865690000000000000e+05
2.000000000000000000e+00, 6.780705000000000000e+05, 6.242870000000000000e+05, 8.098430000000000000e+05, 6.285215000000000000e+05
3.000000000000000000e+00, 6.281885000000000000e+05, 5.795295000000000000e+05, 6.947155000000000000e+05, 6.548635000000000000e+05
4.000000000000000000e+00, 6.379670000000000000e+05, 5.772740000000000000e+05, 6.514195000000000000e+05, 7.062420000000000000e+05
5.000000000000000000e+00, 6.316660000000000000e+05, 5.809550000000000000e+05, 6.292635000000000000e+05, 6.397115000000000000e+05
6.000000000000000000e+00, 6.211660000000000000e+05, 5.371680000000000000e+05, 5.928005000000000000e+05, 6.283815000000000000e+05
