Date_Time, CO2
20/09/2021_15:08:07,227
20/09/2021_15:08:09,227
20/09/2021_15:08:11,227
20/09/2021_15:08:13,226
20/09/2021_15:08:15,226
20/09/2021_15:08:17,226
20/09/2021_15:08:19,226
20/09/2021_15:08:21,226
20/09/2021_15:08:23,224
20/09/2021_15:08:25,224
20/09/2021_15:08:27,224
20/09/2021_15:08:29,222
20/09/2021_15:08:31,222
20/09/2021_15:08:33,223
20/09/2021_15:08:35,223
20/09/2021_15:08:37,223
20/09/2021_15:08:39,224
20/09/2021_15:08:41,224
20/09/2021_15:08:43,224
20/09/2021_15:08:45,224
20/09/2021_15:08:47,224
20/09/2021_15:08:49,225
20/09/2021_15:08:51,225
20/09/2021_15:08:53,225
20/09/2021_15:08:55,225
20/09/2021_15:08:57,225
20/09/2021_15:08:59,225
20/09/2021_15:09:01,225
20/09/2021_15:09:03,225
20/09/2021_15:09:05,225
20/09/2021_15:09:07,225
20/09/2021_15:09:09,225
20/09/2021_15:09:11,225
20/09/2021_15:09:13,226
20/09/2021_15:09:15,226
20/09/2021_15:09:17,225
20/09/2021_15:09:19,225
20/09/2021_15:09:21,225
20/09/2021_15:09:23,225
20/09/2021_15:09:25,225
20/09/2021_15:09:27,226
20/09/2021_15:09:30,226
20/09/2021_15:09:32,226
20/09/2021_15:09:34,226
20/09/2021_15:09:36,226
20/09/2021_15:09:38,226
20/09/2021_15:09:40,226
20/09/2021_15:09:42,226
20/09/2021_15:09:44,227
20/09/2021_15:09:46,227
20/09/2021_15:09:48,227
20/09/2021_15:09:50,227
20/09/2021_15:09:52,227
20/09/2021_15:09:54,227
20/09/2021_15:09:56,227
20/09/2021_15:09:58,228
20/09/2021_15:10:00,228
20/09/2021_15:10:02,228
20/09/2021_15:10:04,228
20/09/2021_15:10:06,228
20/09/2021_15:10:08,227
20/09/2021_15:10:10,227
20/09/2021_15:10:12,230
20/09/2021_15:10:14,230
20/09/2021_15:10:16,230
20/09/2021_15:10:18,230
20/09/2021_15:10:20,230
20/09/2021_15:10:22,231
20/09/2021_15:10:24,231
20/09/2021_15:10:26,231
20/09/2021_15:10:28,232
20/09/2021_15:10:30,232
20/09/2021_15:10:32,231
20/09/2021_15:10:34,231
20/09/2021_15:10:36,231
20/09/2021_15:10:38,230
20/09/2021_15:10:40,230
20/09/2021_15:10:42,230
20/09/2021_15:10:44,230
20/09/2021_15:10:46,230
20/09/2021_15:10:48,230
20/09/2021_15:10:50,230
20/09/2021_15:10:52,231
20/09/2021_15:10:54,231
20/09/2021_15:10:56,231
20/09/2021_15:10:58,232
20/09/2021_15:11:01,232
20/09/2021_15:11:03,231
20/09/2021_15:11:05,231
20/09/2021_15:11:07,231
20/09/2021_15:11:09,231
20/09/2021_15:11:11,231
20/09/2021_15:11:13,232
20/09/2021_15:11:15,232
20/09/2021_15:11:17,232
20/09/2021_15:11:19,233
20/09/2021_15:11:21,233
20/09/2021_15:11:23,233
20/09/2021_15:11:25,233
20/09/2021_15:11:27,233
