Date_Time, CO2
20/09/2021_14:41:09,426
20/09/2021_14:41:11,427
20/09/2021_14:41:13,427
20/09/2021_14:41:15,427
20/09/2021_14:41:17,427
20/09/2021_14:41:19,427
20/09/2021_14:41:21,529
20/09/2021_14:41:23,529
20/09/2021_14:41:25,529
20/09/2021_14:41:27,1112
20/09/2021_14:41:29,1112
20/09/2021_14:41:31,1148
20/09/2021_14:41:33,1148
20/09/2021_14:41:35,1148
20/09/2021_14:41:37,1237
20/09/2021_14:41:39,1237
20/09/2021_14:41:41,1245
20/09/2021_14:41:43,1245
20/09/2021_14:41:45,1245
20/09/2021_14:41:47,1247
20/09/2021_14:41:49,1247
20/09/2021_14:41:51,1128
20/09/2021_14:41:53,1128
20/09/2021_14:41:55,1036
20/09/2021_14:41:57,1036
20/09/2021_14:41:59,1036
20/09/2021_14:42:01,729
20/09/2021_14:42:03,729
20/09/2021_14:42:05,642
20/09/2021_14:42:07,642
20/09/2021_14:42:09,642
20/09/2021_14:42:11,631
20/09/2021_14:42:13,631
20/09/2021_14:42:15,613
20/09/2021_14:42:17,613
20/09/2021_14:42:19,613
20/09/2021_14:42:21,606
20/09/2021_14:42:23,606
20/09/2021_14:42:25,600
20/09/2021_14:42:27,600
20/09/2021_14:42:30,600
20/09/2021_14:42:32,589
20/09/2021_14:42:34,589
20/09/2021_14:42:36,580
20/09/2021_14:42:38,580
20/09/2021_14:42:40,580
20/09/2021_14:42:42,577
20/09/2021_14:42:44,577
20/09/2021_14:42:46,569
20/09/2021_14:42:48,569
20/09/2021_14:42:50,569
20/09/2021_14:42:52,564
20/09/2021_14:42:54,564
20/09/2021_14:42:56,560
20/09/2021_14:42:58,560
20/09/2021_14:43:00,560
20/09/2021_14:43:02,552
20/09/2021_14:43:04,552
20/09/2021_14:43:06,549
20/09/2021_14:43:08,549
20/09/2021_14:43:10,547
20/09/2021_14:43:12,547
20/09/2021_14:43:14,547
20/09/2021_14:43:16,543
20/09/2021_14:43:18,543
20/09/2021_14:43:20,541
20/09/2021_14:43:22,541
20/09/2021_14:43:24,541
20/09/2021_14:43:26,534
20/09/2021_14:43:28,534
20/09/2021_14:43:30,523
20/09/2021_14:43:32,523
20/09/2021_14:43:34,523
20/09/2021_14:43:36,517
20/09/2021_14:43:38,517
20/09/2021_14:43:40,510
20/09/2021_14:43:42,510
20/09/2021_14:43:44,510
20/09/2021_14:43:46,502
20/09/2021_14:43:48,502
20/09/2021_14:43:50,498
20/09/2021_14:43:52,498
20/09/2021_14:43:54,498
20/09/2021_14:43:56,492
20/09/2021_14:43:59,492
20/09/2021_14:44:01,485
20/09/2021_14:44:03,485
20/09/2021_14:44:05,485
20/09/2021_14:44:07,477
20/09/2021_14:44:09,477
20/09/2021_14:44:11,472
20/09/2021_14:44:13,472
20/09/2021_14:44:15,472
20/09/2021_14:44:17,469
20/09/2021_14:44:19,469
20/09/2021_14:44:21,460
20/09/2021_14:44:23,460
20/09/2021_14:44:25,451
20/09/2021_14:44:27,451
20/09/2021_14:44:29,451
