Date_Time, CO2
20/09/2021_15:11:29,233
20/09/2021_15:11:31,233
20/09/2021_15:11:33,233
20/09/2021_15:11:35,233
20/09/2021_15:11:37,231
20/09/2021_15:11:39,231
20/09/2021_15:11:41,231
20/09/2021_15:11:43,230
20/09/2021_15:11:45,230
20/09/2021_15:11:47,230
20/09/2021_15:11:49,230
20/09/2021_15:11:51,230
20/09/2021_15:11:53,230
20/09/2021_15:11:55,230
20/09/2021_15:11:57,232
20/09/2021_15:11:59,232
20/09/2021_15:12:01,232
20/09/2021_15:12:03,231
20/09/2021_15:12:05,231
20/09/2021_15:12:07,230
20/09/2021_15:12:09,230
20/09/2021_15:12:11,230
20/09/2021_15:12:13,228
20/09/2021_15:12:15,228
20/09/2021_15:12:17,228
20/09/2021_15:12:19,228
20/09/2021_15:12:21,228
20/09/2021_15:12:23,227
20/09/2021_15:12:25,227
20/09/2021_15:12:27,228
20/09/2021_15:12:30,228
20/09/2021_15:12:32,228
20/09/2021_15:12:34,227
20/09/2021_15:12:36,227
20/09/2021_15:12:38,227
20/09/2021_15:12:40,227
20/09/2021_15:12:42,227
20/09/2021_15:12:44,227
20/09/2021_15:12:46,227
20/09/2021_15:12:48,227
20/09/2021_15:12:50,227
20/09/2021_15:12:52,227
20/09/2021_15:12:54,227
20/09/2021_15:12:56,227
20/09/2021_15:12:58,227
20/09/2021_15:13:00,227
20/09/2021_15:13:02,227
20/09/2021_15:13:04,227
20/09/2021_15:13:06,227
20/09/2021_15:13:08,227
20/09/2021_15:13:10,227
20/09/2021_15:13:12,227
20/09/2021_15:13:14,227
20/09/2021_15:13:16,227
20/09/2021_15:13:18,228
20/09/2021_15:13:20,228
20/09/2021_15:13:22,230
20/09/2021_15:13:24,230
20/09/2021_15:13:26,230
20/09/2021_15:13:28,230
20/09/2021_15:13:30,230
20/09/2021_15:13:32,230
20/09/2021_15:13:34,230
20/09/2021_15:13:36,230
20/09/2021_15:13:38,230
20/09/2021_15:13:40,230
20/09/2021_15:13:42,230
20/09/2021_15:13:44,230
20/09/2021_15:13:46,230
20/09/2021_15:13:48,230
20/09/2021_15:13:50,230
20/09/2021_15:13:52,231
20/09/2021_15:13:54,231
20/09/2021_15:13:56,231
20/09/2021_15:13:58,232
20/09/2021_15:14:01,232
20/09/2021_15:14:03,232
20/09/2021_15:14:05,232
20/09/2021_15:14:07,232
20/09/2021_15:14:09,232
20/09/2021_15:14:11,232
20/09/2021_15:14:13,230
20/09/2021_15:14:15,230
20/09/2021_15:14:17,230
20/09/2021_15:14:19,230
20/09/2021_15:14:21,230
20/09/2021_15:14:23,231
20/09/2021_15:14:25,231
20/09/2021_15:14:27,231
20/09/2021_15:14:29,231
20/09/2021_15:14:31,231
20/09/2021_15:14:33,231
20/09/2021_15:14:35,231
20/09/2021_15:14:37,232
20/09/2021_15:14:39,232
20/09/2021_15:14:41,232
20/09/2021_15:14:43,233
20/09/2021_15:14:45,233
20/09/2021_15:14:47,233
20/09/2021_15:14:49,233
