Date_Time, CO2
20/09/2021_14:44:31,442
20/09/2021_14:44:33,442
20/09/2021_14:44:35,433
20/09/2021_14:44:37,433
20/09/2021_14:44:39,433
20/09/2021_14:44:41,421
20/09/2021_14:44:43,421
20/09/2021_14:44:45,409
20/09/2021_14:44:47,409
20/09/2021_14:44:49,409
20/09/2021_14:44:51,407
20/09/2021_14:44:53,407
20/09/2021_14:44:55,407
20/09/2021_14:44:57,407
20/09/2021_14:44:59,407
20/09/2021_14:45:01,406
20/09/2021_14:45:03,406
20/09/2021_14:45:05,404
20/09/2021_14:45:07,404
20/09/2021_14:45:09,404
20/09/2021_14:45:11,403
20/09/2021_14:45:13,403
20/09/2021_14:45:15,403
20/09/2021_14:45:17,403
20/09/2021_14:45:19,403
20/09/2021_14:45:21,402
20/09/2021_14:45:23,402
20/09/2021_14:45:25,401
20/09/2021_14:45:27,401
20/09/2021_14:45:30,401
20/09/2021_14:45:32,401
20/09/2021_14:45:34,401
20/09/2021_14:45:36,400
20/09/2021_14:45:38,400
20/09/2021_14:45:40,400
20/09/2021_14:45:42,398
20/09/2021_14:45:44,398
20/09/2021_14:45:46,397
20/09/2021_14:45:48,397
20/09/2021_14:45:50,395
20/09/2021_14:45:52,395
20/09/2021_14:45:54,395
20/09/2021_14:45:56,393
20/09/2021_14:45:58,393
20/09/2021_14:46:00,393
20/09/2021_14:46:02,393
20/09/2021_14:46:04,393
20/09/2021_14:46:06,391
20/09/2021_14:46:08,391
20/09/2021_14:46:10,387
20/09/2021_14:46:12,387
20/09/2021_14:46:14,387
20/09/2021_14:46:16,382
20/09/2021_14:46:18,382
20/09/2021_14:46:20,378
20/09/2021_14:46:22,378
20/09/2021_14:46:24,378
20/09/2021_14:46:26,374
20/09/2021_14:46:28,374
20/09/2021_14:46:30,373
20/09/2021_14:46:32,373
20/09/2021_14:46:34,373
20/09/2021_14:46:36,368
20/09/2021_14:46:38,368
20/09/2021_14:46:40,366
20/09/2021_14:46:42,366
20/09/2021_14:46:44,366
20/09/2021_14:46:46,364
20/09/2021_14:46:48,364
20/09/2021_14:46:50,363
20/09/2021_14:46:52,363
20/09/2021_14:46:54,363
20/09/2021_14:46:56,361
20/09/2021_14:46:58,361
20/09/2021_14:47:01,357
20/09/2021_14:47:03,357
20/09/2021_14:47:05,356
20/09/2021_14:47:07,356
20/09/2021_14:47:09,356
20/09/2021_14:47:11,354
20/09/2021_14:47:13,354
20/09/2021_14:47:15,353
20/09/2021_14:47:17,353
20/09/2021_14:47:19,353
20/09/2021_14:47:21,351
20/09/2021_14:47:23,351
20/09/2021_14:47:25,346
20/09/2021_14:47:27,346
20/09/2021_14:47:29,346
20/09/2021_14:47:31,343
20/09/2021_14:47:33,343
20/09/2021_14:47:35,335
20/09/2021_14:47:37,335
20/09/2021_14:47:39,335
20/09/2021_14:47:41,331
20/09/2021_14:47:43,331
20/09/2021_14:47:45,331
20/09/2021_14:47:47,331
20/09/2021_14:47:49,331
20/09/2021_14:47:51,325
