Date_Time,Temp_Compost,Temp_Suncho,Estado
08/07/2021_02:23:25,44.69,50.06,Prendido
08/07/2021_02:23:27,44.63,50.06,Prendido
08/07/2021_02:23:28,44.63,50.06,Prendido
08/07/2021_02:23:30,44.63,50.13,Prendido
08/07/2021_02:23:31,44.63,50.06,Prendido
08/07/2021_02:23:33,44.63,50.13,Prendido
08/07/2021_02:23:35,44.69,50.06,Prendido
08/07/2021_02:23:36,44.63,50.06,Prendido
08/07/2021_02:23:38,44.69,50.06,Prendido
08/07/2021_02:23:39,44.63,50.06,Prendido
08/07/2021_02:23:41,44.69,50.00,Prendido
08/07/2021_02:23:43,44.69,50.06,Prendido
08/07/2021_02:23:44,44.69,50.00,Prendido
08/07/2021_02:23:46,44.69,50.00,Prendido
08/07/2021_02:23:47,44.69,50.06,Prendido
08/07/2021_02:23:49,44.69,50.00,Prendido
08/07/2021_02:23:51,44.63,50.00,Prendido
08/07/2021_02:23:52,44.69,50.00,Prendido
08/07/2021_02:23:54,44.69,50.06,Prendido
08/07/2021_02:23:55,44.63,50.06,Prendido
08/07/2021_02:23:57,44.69,50.06,Prendido
08/07/2021_02:23:59,44.63,50.06,Prendido
08/07/2021_02:24:00,44.63,50.06,Prendido
08/07/2021_02:24:02,44.63,50.00,Prendido
08/07/2021_02:24:04,44.63,50.00,Prendido
08/07/2021_02:24:05,44.69,50.00,Prendido
08/07/2021_02:24:07,44.69,50.00,Prendido
08/07/2021_02:24:08,44.63,49.94,Prendido
08/07/2021_02:24:10,44.63,49.94,Prendido
08/07/2021_02:24:12,44.69,49.94,Prendido
08/07/2021_02:24:13,44.63,50.00,Prendido
08/07/2021_02:24:15,44.69,50.00,Prendido
08/07/2021_02:24:16,44.69,50.00,Prendido
08/07/2021_02:24:18,44.69,50.00,Prendido
08/07/2021_02:24:20,44.69,50.00,Prendido
08/07/2021_02:24:21,44.63,49.94,Prendido
08/07/2021_02:24:23,44.69,50.00,Prendido
08/07/2021_02:24:24,44.69,50.00,Prendido
08/07/2021_02:24:26,44.69,49.94,Prendido
08/07/2021_02:24:28,44.69,49.94,Prendido
08/07/2021_02:24:29,44.63,49.94,Prendido
08/07/2021_02:24:31,44.63,49.94,Prendido
08/07/2021_02:24:32,44.69,49.94,Prendido
08/07/2021_02:24:34,44.69,49.94,Prendido
08/07/2021_02:24:36,44.69,49.88,Prendido
08/07/2021_02:24:37,44.63,49.94,Prendido
08/07/2021_02:24:39,44.69,49.94,Prendido
08/07/2021_02:24:40,44.69,49.94,Prendido
08/07/2021_02:24:42,44.63,49.94,Prendido
08/07/2021_02:24:44,44.69,49.94,Prendido
08/07/2021_02:24:45,44.69,49.94,Prendido
08/07/2021_02:24:47,44.69,49.94,Prendido
08/07/2021_02:24:49,44.69,49.94,Prendido
08/07/2021_02:24:50,44.69,49.88,Prendido
08/07/2021_02:24:52,44.69,49.88,Prendido
08/07/2021_02:24:53,44.69,49.94,Prendido
08/07/2021_02:24:55,44.69,49.88,Prendido
08/07/2021_02:24:57,44.69,49.94,Prendido
08/07/2021_02:24:58,44.69,50.00,Prendido
08/07/2021_02:25:00,44.69,50.00,Prendido
08/07/2021_02:25:01,44.69,50.00,Prendido
08/07/2021_02:25:03,44.69,50.06,Prendido
08/07/2021_02:25:05,44.69,50.00,Prendido
08/07/2021_02:25:06,44.69,50.06,Prendido
08/07/2021_02:25:08,44.69,50.06,Prendido
08/07/2021_02:25:09,44.69,50.06,Prendido
08/07/2021_02:25:11,44.69,50.00,Prendido
08/07/2021_02:25:13,44.69,50.00,Prendido
08/07/2021_02:25:14,44.69,49.94,Prendido
08/07/2021_02:25:16,44.69,49.94,Prendido
08/07/2021_02:25:17,44.63,49.94,Prendido
08/07/2021_02:25:19,44.69,49.94,Prendido
08/07/2021_02:25:21,44.69,49.94,Prendido
08/07/2021_02:25:22,44.69,49.94,Prendido
08/07/2021_02:25:24,44.69,49.94,Prendido
08/07/2021_02:25:25,44.69,49.94,Prendido
08/07/2021_02:25:27,44.69,49.94,Prendido
08/07/2021_02:25:29,44.69,49.88,Prendido
08/07/2021_02:25:30,44.69,49.88,Prendido
08/07/2021_02:25:32,44.69,49.94,Prendido
08/07/2021_02:25:34,44.63,49.88,Prendido
08/07/2021_02:25:35,44.69,49.81,Prendido
08/07/2021_02:25:37,44.69,49.88,Prendido
08/07/2021_02:25:38,44.69,49.88,Prendido
08/07/2021_02:25:40,44.69,49.81,Prendido
08/07/2021_02:25:42,44.69,49.88,Prendido
08/07/2021_02:25:43,44.69,49.88,Prendido
08/07/2021_02:25:45,44.69,49.88,Prendido
08/07/2021_02:25:46,44.63,49.88,Prendido
08/07/2021_02:25:48,44.69,49.88,Prendido
08/07/2021_02:25:50,44.69,49.88,Prendido
08/07/2021_02:25:51,44.69,49.88,Prendido
08/07/2021_02:25:53,44.69,49.94,Prendido
08/07/2021_02:25:54,44.69,49.94,Prendido
08/07/2021_02:25:56,44.69,50.00,Prendido
08/07/2021_02:25:58,44.69,50.00,Prendido
08/07/2021_02:25:59,44.69,50.00,Prendido
08/07/2021_02:26:01,44.69,50.00,Prendido
08/07/2021_02:26:02,44.69,50.00,Prendido
08/07/2021_02:26:04,44.69,50.00,Prendido
